[System]
Platform=SEANO USV
Start_Time=2026-03-27 08:08:20
Timezone=WIB

[Sensor]
Name=SBES

[Columns]
Timestamp(WIB)	Depth	WaterTemp	QualityFlag

[Data]
2026-03-27 08:08:23.132	12.587	28.022	1.0
2026-03-27 08:08:24.135	12.701	28.035	1.0
2026-03-27 08:08:25.132	12.879	28.046	1.0
2026-03-27 08:08:26.132	12.975	28.08	1.0
2026-03-27 08:08:27.132	13.028	28.056	1.0
2026-03-27 08:08:28.132	13.157	28.093	1.0
2026-03-27 08:08:29.132	13.297	28.099	1.0
2026-03-27 08:08:30.132	13.341	28.082	1.0
2026-03-27 08:08:31.134	13.4	28.097	1.0
2026-03-27 08:08:32.133	13.439	28.112	1.0
2026-03-27 08:08:33.132	13.458	28.116	1.0
2026-03-27 08:08:34.132	13.518	28.121	1.0
2026-03-27 08:08:35.132	13.515	28.127	1.0
2026-03-27 08:08:36.132	13.447	28.142	1.0
