timestamp,write_speed_Bps,cpu_percent,ram_percent,gps_hz,imu_hz,ctd_hz,adcp_hz,battery_hz,sbes_hz
2026-04-07 15:00:25.644,1734.85,36.70,77.10,2.01,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:00:26.647,1725.30,37.90,77.10,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:00:27.644,1719.26,38.50,77.20,2.01,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:00:28.647,1720.65,35.40,77.20,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:00:29.644,1718.86,35.80,77.20,2.01,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:00:30.646,1720.57,34.40,77.20,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:00:31.646,1733.47,40.40,77.20,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:00:32.645,1740.14,42.70,77.20,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:00:33.646,1727.76,42.50,77.20,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:00:34.650,1725.58,39.80,77.20,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:00:35.646,1756.61,41.10,77.20,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:00:36.648,1730.84,39.60,77.20,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:00:37.644,1741.91,42.30,76.30,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:00:38.651,1720.66,43.30,76.20,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:00:39.646,1748.31,43.30,76.20,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:00:40.651,1729.81,41.70,76.20,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:00:41.646,1744.80,42.30,76.20,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:00:42.647,1729.68,42.80,76.20,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:00:43.644,1734.37,38.50,76.30,2.01,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:00:44.650,1725.71,43.00,76.30,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:00:45.644,1736.41,52.50,75.80,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:00:46.647,1737.13,44.60,75.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:00:47.644,1741.32,40.90,75.80,2.01,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:00:48.647,1733.57,41.50,75.90,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:00:49.646,1717.82,40.90,75.90,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:00:50.651,1723.23,42.10,75.90,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:00:51.645,1731.18,41.60,75.90,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:00:52.647,1723.23,45.10,75.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:00:53.644,1742.43,41.00,75.90,2.01,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:00:54.651,1712.43,40.70,75.90,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:00:55.646,1749.47,40.10,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:00:56.651,1707.59,39.50,76.00,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:00:57.644,1753.21,42.30,75.90,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:00:58.651,1699.13,41.30,75.90,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:00:59.645,1739.14,41.10,75.90,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:00.651,1704.90,42.90,75.90,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:01.644,1723.02,41.80,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:01:02.645,1734.15,43.50,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:01:03.646,1739.76,38.60,75.90,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:01:04.651,1725.32,42.20,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:05.646,1738.19,44.00,76.00,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:01:06.648,1729.69,43.20,75.90,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:01:07.644,1737.09,41.00,75.90,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:01:08.649,1731.48,39.70,75.90,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:01:09.644,1750.64,41.90,75.90,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:01:10.651,1726.57,41.60,75.90,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:01:11.646,1749.11,41.60,75.90,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:12.646,1733.05,41.50,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:01:13.645,1747.41,39.90,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:01:14.649,1737.43,44.70,76.00,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:01:15.644,1758.53,43.40,76.00,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:01:16.650,1727.53,40.00,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:17.644,1733.17,44.60,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:01:18.651,1720.50,42.70,76.00,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:01:19.644,1745.18,40.50,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:01:20.651,1724.49,43.70,76.00,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:01:21.645,1725.44,45.30,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:22.647,1726.15,42.30,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:01:23.646,1723.74,41.20,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:01:24.651,1723.21,40.80,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:25.646,1728.86,43.30,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:26.651,1713.95,42.00,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:27.644,1760.50,42.50,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:01:28.647,1729.14,38.90,76.00,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:01:29.646,1730.50,41.70,76.00,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:01:30.647,1732.82,45.90,76.00,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:01:31.645,1741.60,39.20,76.00,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:01:32.647,1766.01,39.80,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:01:33.645,1751.86,40.90,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:01:34.651,1750.38,41.90,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:35.646,1769.50,43.10,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:36.651,1735.12,43.60,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:37.644,1741.28,41.70,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:01:38.651,1712.95,39.40,76.00,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:01:39.646,1740.73,40.30,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:40.651,1723.63,43.90,76.00,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:01:41.646,1740.64,38.90,76.00,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:01:42.647,1721.45,39.60,76.00,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:01:43.645,1738.75,40.50,76.00,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:01:44.650,1722.46,45.60,76.00,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:01:45.646,1727.50,41.20,75.90,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:01:46.651,1695.27,43.20,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:47.644,1734.94,44.60,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:01:48.649,1717.33,42.20,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:01:49.645,1722.75,45.80,76.00,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:01:50.651,1701.47,47.60,76.00,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:01:51.644,1726.59,49.10,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:52.647,1713.18,43.80,76.00,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:01:53.646,1710.58,49.20,76.00,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:01:54.651,1701.60,44.90,76.00,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:01:55.646,1744.82,44.30,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:56.650,1720.33,46.10,76.00,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:01:57.644,1740.45,49.40,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:01:58.647,1708.53,45.20,76.10,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:01:59.645,1733.13,45.90,76.10,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:02:00.651,1700.56,46.10,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:01.646,1739.45,47.20,76.10,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:02.646,1729.75,43.90,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:03.645,1718.40,48.00,76.10,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:04.651,1709.25,47.50,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:05.645,1724.74,47.50,76.10,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:06.646,1721.17,43.70,76.10,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:07.644,1731.31,42.50,76.10,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:02:08.651,1706.77,46.40,76.10,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:02:09.646,1744.73,43.20,76.10,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:10.645,1744.34,40.60,76.10,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:11.644,1779.93,39.10,76.10,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:12.646,1732.60,39.80,76.10,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:02:13.645,1733.45,39.70,76.10,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:14.651,1724.96,40.30,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:15.646,1732.89,40.60,76.10,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:16.651,1723.88,41.40,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:17.644,1740.26,42.80,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:02:18.651,1734.97,39.20,76.00,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:02:19.645,1755.35,40.30,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:20.647,1752.65,37.40,76.00,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:02:21.646,1752.80,46.80,76.00,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:02:22.646,1726.89,40.80,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:23.645,1741.62,40.50,76.10,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:24.647,1735.80,42.60,76.10,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:02:25.644,1754.28,40.60,76.10,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:02:26.650,1743.36,40.60,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:27.645,1756.73,40.70,76.00,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:02:28.651,1731.95,40.70,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:29.644,1747.91,40.50,76.10,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:02:30.647,1745.54,42.10,76.10,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:02:31.644,1747.21,40.80,76.10,2.01,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:02:32.647,1733.29,39.20,76.00,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:02:33.646,1737.93,41.20,76.10,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:34.651,1733.20,41.80,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:35.645,1759.20,41.70,76.10,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:36.651,1738.88,41.00,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:37.644,1785.43,48.00,76.10,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:02:38.651,1724.69,43.60,76.10,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:02:39.646,1741.27,42.60,76.10,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:40.651,1723.04,41.30,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:41.644,1755.11,43.50,76.10,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:02:42.646,1722.37,41.90,76.10,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:02:43.645,1734.23,40.10,76.10,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:02:44.651,1714.83,41.60,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:45.645,1736.87,40.10,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:46.651,1704.29,38.70,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:47.644,1745.95,40.90,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:02:48.651,1704.92,40.00,76.00,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:02:49.646,1723.66,42.50,76.00,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:02:50.651,1716.79,43.10,76.00,1.99,3.98,1.00,1.00,1.00,1.00
2026-04-07 15:02:51.645,1720.78,39.50,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:52.645,1712.04,39.90,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:53.645,1708.01,42.30,76.00,2.00,4.00,1.00,1.00,1.00,1.00
2026-04-07 15:02:54.652,1715.43,43.50,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:55.646,1718.39,42.80,76.00,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:02:56.651,1709.06,45.70,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:57.644,1725.71,39.60,76.10,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:02:58.650,1715.34,39.20,76.00,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:02:59.646,1728.02,40.40,76.10,2.01,4.02,1.00,1.00,1.00,1.00
2026-04-07 15:03:00.651,1700.54,39.30,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:03:01.646,1727.68,42.70,76.10,2.01,4.02,1.01,1.01,1.01,1.01
2026-04-07 15:03:02.647,1716.86,40.30,76.10,2.00,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:03:03.645,1715.30,42.20,76.10,2.00,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:03:04.651,1705.21,41.20,76.10,1.99,3.98,0.99,0.99,0.99,0.99
2026-04-07 15:03:05.644,1734.79,39.70,76.10,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:03:06.651,1700.35,38.90,76.10,1.99,3.97,0.99,0.99,0.99,0.99
2026-04-07 15:03:07.644,1731.78,39.80,76.00,2.01,4.03,1.01,1.01,1.01,1.01
2026-04-07 15:03:08.647,1725.54,41.30,76.10,1.99,3.99,1.00,1.00,1.00,1.00
2026-04-07 15:03:09.644,1716.42,40.10,76.10,2.01,4.01,1.00,1.00,1.00,1.00
2026-04-07 15:03:10.651,1715.39,44.00,76.10,1.99,3.98,0.99,0.99,0.99,0.99
