timestamp,depth,water_temp,quality_flag
2026-04-18 19:38:05.341,12.49,28.046,1.0
2026-04-18 19:38:06.340,12.621,28.051,1.0
2026-04-18 19:38:07.340,12.68,28.037,1.0
2026-04-18 19:38:08.341,12.895,28.06,1.0
2026-04-18 19:38:09.340,12.977,28.072,1.0
2026-04-18 19:38:10.340,13.081,28.062,1.0
2026-04-18 19:38:11.340,13.184,28.097,1.0
2026-04-18 19:38:12.340,13.31,28.108,1.0
2026-04-18 19:38:13.340,13.291,28.113,1.0
2026-04-18 19:38:14.341,13.359,28.117,1.0
2026-04-18 19:38:15.340,13.472,28.118,1.0
2026-04-18 19:38:16.340,13.452,28.116,1.0
2026-04-18 19:38:17.340,13.497,28.132,1.0
2026-04-18 19:38:18.341,13.525,28.148,1.0
2026-04-18 19:38:19.340,13.525,28.139,1.0
2026-04-18 19:38:20.340,13.447,28.17,1.0
2026-04-18 19:38:21.340,13.402,28.163,1.0
2026-04-18 19:38:22.340,13.349,28.168,1.0
2026-04-18 19:38:23.340,13.252,28.191,1.0
2026-04-18 19:38:24.340,13.208,28.165,1.0
2026-04-18 19:38:25.340,13.137,28.202,1.0
2026-04-18 19:38:26.340,13.038,28.197,1.0
2026-04-18 19:38:27.341,12.861,28.217,1.0
2026-04-18 19:38:28.340,12.727,28.194,1.0
2026-04-18 19:38:29.340,12.607,28.237,1.0
2026-04-18 19:38:30.341,12.525,28.243,1.0
2026-04-18 19:38:31.341,12.34,28.242,1.0
2026-04-18 19:38:32.340,12.176,28.238,1.0
2026-04-18 19:38:33.343,12.076,28.256,1.0
2026-04-18 19:38:34.341,11.946,28.256,1.0
2026-04-18 19:38:35.341,11.812,28.235,1.0
2026-04-18 19:38:36.337,11.647,28.268,1.0
2026-04-18 19:38:37.342,11.447,28.247,1.0
2026-04-18 19:38:38.337,11.354,28.277,1.0
2026-04-18 19:38:39.337,11.218,28.283,1.0
2026-04-18 19:38:40.337,11.076,28.26,1.0
2026-04-18 19:38:41.337,11.015,28.294,1.0
2026-04-18 19:38:42.337,10.865,28.295,1.0
2026-04-18 19:38:43.337,10.767,28.28,1.0
2026-04-18 19:38:44.341,10.73,28.279,1.0
2026-04-18 19:38:45.342,10.624,28.305,1.0
2026-04-18 19:38:46.341,10.575,28.279,1.0
2026-04-18 19:38:47.342,10.489,28.293,1.0
2026-04-18 19:38:48.341,10.532,28.31,1.0
2026-04-18 19:38:49.341,10.473,28.284,1.0
2026-04-18 19:38:50.340,10.478,28.287,1.0
2026-04-18 19:38:51.341,10.494,28.296,1.0
2026-04-18 19:38:52.342,10.607,28.319,1.0
2026-04-18 19:38:53.341,10.592,28.285,1.0
2026-04-18 19:38:54.341,10.681,28.289,1.0
2026-04-18 19:38:55.342,10.772,28.298,1.0
2026-04-18 19:38:56.341,10.835,28.28,1.0
2026-04-18 19:38:57.340,10.897,28.305,1.0
2026-04-18 19:38:58.339,11.084,28.296,1.0
2026-04-18 19:38:59.341,11.15,28.315,1.0
2026-04-18 19:39:00.342,11.259,28.277,1.0
2026-04-18 19:39:01.342,11.41,28.297,1.0
2026-04-18 19:39:02.341,11.612,28.273,1.0
2026-04-18 19:39:03.340,11.714,28.28,1.0
2026-04-18 19:39:04.338,11.837,28.306,1.0
2026-04-18 19:39:05.341,12.06,28.284,1.0
2026-04-18 19:39:06.341,12.203,28.289,1.0
2026-04-18 19:39:07.337,12.345,28.283,1.0
2026-04-18 19:39:08.341,12.515,28.28,1.0
2026-04-18 19:39:09.337,12.57,28.281,1.0
2026-04-18 19:39:10.337,12.74,28.266,1.0
2026-04-18 19:39:11.342,12.873,28.266,1.0
2026-04-18 19:39:12.341,13.029,28.262,1.0
2026-04-18 19:39:13.341,13.077,28.253,1.0
2026-04-18 19:39:14.341,13.178,28.232,1.0
2026-04-18 19:39:15.341,13.285,28.237,1.0
2026-04-18 19:39:16.343,13.374,28.237,1.0
2026-04-18 19:39:17.338,13.449,28.226,1.0
2026-04-18 19:39:18.341,13.469,28.228,1.0
2026-04-18 19:39:19.341,13.478,28.216,1.0
2026-04-18 19:39:20.337,13.491,28.234,1.0
2026-04-18 19:39:21.337,13.519,28.213,1.0
2026-04-18 19:39:22.337,13.476,28.192,1.0
2026-04-18 19:39:23.337,13.407,28.204,1.0
2026-04-18 19:39:24.343,13.394,28.172,1.0
2026-04-18 19:39:25.341,13.383,28.164,1.0
2026-04-18 19:39:26.337,13.249,28.165,1.0
2026-04-18 19:39:27.341,13.211,28.161,1.0
2026-04-18 19:39:28.340,13.069,28.174,1.0
2026-04-18 19:39:29.340,13.029,28.151,1.0
2026-04-18 19:39:30.340,12.835,28.134,1.0
2026-04-18 19:39:31.337,12.76,28.137,1.0
2026-04-18 19:39:32.337,12.596,28.11,1.0
2026-04-18 19:39:33.340,12.521,28.118,1.0
2026-04-18 19:39:34.337,12.33,28.109,1.0
2026-04-18 19:39:35.337,12.137,28.087,1.0
2026-04-18 19:39:36.338,12.083,28.11,1.0
2026-04-18 19:39:37.338,11.878,28.096,1.0
2026-04-18 19:39:38.337,11.771,28.061,1.0
2026-04-18 19:39:39.338,11.572,28.062,1.0
2026-04-18 19:39:40.337,11.448,28.057,1.0
2026-04-18 19:39:41.337,11.298,28.063,1.0
2026-04-18 19:39:42.337,11.174,28.024,1.0
2026-04-18 19:39:43.337,11.059,28.035,1.0
2026-04-18 19:39:44.337,10.977,28.04,1.0
2026-04-18 19:39:45.337,10.897,28.013,1.0
2026-04-18 19:39:46.337,10.727,28.006,1.0
2026-04-18 19:39:47.337,10.638,28.013,1.0
2026-04-18 19:39:48.338,10.586,27.974,1.0
2026-04-18 19:39:49.338,10.528,27.981,1.0
2026-04-18 19:39:50.337,10.571,27.99,1.0
2026-04-18 19:39:51.337,10.488,27.948,1.0
2026-04-18 19:39:52.338,10.535,27.962,1.0
2026-04-18 19:39:53.338,10.477,27.956,1.0
2026-04-18 19:39:54.338,10.485,27.923,1.0
2026-04-18 19:39:55.337,10.578,27.91,1.0
2026-04-18 19:39:56.337,10.657,27.912,1.0
2026-04-18 19:39:57.337,10.674,27.928,1.0
2026-04-18 19:39:58.338,10.77,27.91,1.0
2026-04-18 19:39:59.338,10.876,27.888,1.0
2026-04-18 19:40:00.337,10.989,27.871,1.0
2026-04-18 19:40:01.338,11.069,27.862,1.0
