timestamp,depth,water_temp,quality_flag
2026-04-07 16:08:00.839,12.408,28.034,1.0
2026-04-07 16:08:01.841,12.634,28.017,1.0
2026-04-07 16:08:02.839,12.704,28.06,1.0
2026-04-07 16:08:03.839,12.837,28.042,1.0
2026-04-07 16:08:04.839,12.939,28.074,1.0
2026-04-07 16:08:05.837,13.079,28.088,1.0
2026-04-07 16:08:06.839,13.134,28.089,1.0
2026-04-07 16:08:07.840,13.289,28.08,1.0
2026-04-07 16:08:08.839,13.301,28.115,1.0
2026-04-07 16:08:09.840,13.4,28.093,1.0
2026-04-07 16:08:10.839,13.459,28.096,1.0
2026-04-07 16:08:11.839,13.503,28.132,1.0
2026-04-07 16:08:12.839,13.491,28.143,1.0
2026-04-07 16:08:13.839,13.53,28.157,1.0
2026-04-07 16:08:14.840,13.49,28.162,1.0
2026-04-07 16:08:15.839,13.454,28.16,1.0
2026-04-07 16:08:16.839,13.403,28.151,1.0
2026-04-07 16:08:17.839,13.319,28.182,1.0
2026-04-07 16:08:18.839,13.26,28.185,1.0
2026-04-07 16:08:19.841,13.165,28.186,1.0
2026-04-07 16:08:20.840,13.122,28.208,1.0
2026-04-07 16:08:21.840,13.051,28.215,1.0
2026-04-07 16:08:22.839,12.898,28.187,1.0
2026-04-07 16:08:23.840,12.772,28.223,1.0
2026-04-07 16:08:24.839,12.68,28.224,1.0
2026-04-07 16:08:25.841,12.505,28.233,1.0
2026-04-07 16:08:26.839,12.387,28.229,1.0
2026-04-07 16:08:27.841,12.207,28.222,1.0
2026-04-07 16:08:28.839,12.041,28.231,1.0
2026-04-07 16:08:29.840,11.925,28.255,1.0
2026-04-07 16:08:30.839,11.781,28.237,1.0
2026-04-07 16:08:31.840,11.619,28.268,1.0
2026-04-07 16:08:32.840,11.436,28.27,1.0
2026-04-07 16:08:33.841,11.377,28.265,1.0
2026-04-07 16:08:34.839,11.188,28.271,1.0
2026-04-07 16:08:35.839,11.1,28.268,1.0
2026-04-07 16:08:36.839,11.016,28.258,1.0
2026-04-07 16:08:37.840,10.894,28.28,1.0
2026-04-07 16:08:38.837,10.75,28.299,1.0
2026-04-07 16:08:39.839,10.662,28.277,1.0
2026-04-07 16:08:40.838,10.588,28.293,1.0
2026-04-07 16:08:41.841,10.613,28.292,1.0
2026-04-07 16:08:42.844,10.581,28.275,1.0
2026-04-07 16:08:43.841,10.546,28.281,1.0
2026-04-07 16:08:44.840,10.538,28.302,1.0
2026-04-07 16:08:45.841,10.459,28.311,1.0
2026-04-07 16:08:46.840,10.499,28.299,1.0
2026-04-07 16:08:47.841,10.536,28.315,1.0
2026-04-07 16:08:48.839,10.607,28.282,1.0
2026-04-07 16:08:49.840,10.662,28.313,1.0
2026-04-07 16:08:50.837,10.782,28.317,1.0
2026-04-07 16:08:51.840,10.879,28.296,1.0
2026-04-07 16:08:52.839,10.913,28.305,1.0
2026-04-07 16:08:53.837,11.024,28.31,1.0
2026-04-07 16:08:54.839,11.21,28.299,1.0
