[System]
Platform=SEANO USV
Start_Time=2026-04-18 19:30:19
Timezone=WIB

[Sensor]
Name=ADCP

[Columns]
Timestamp(WIB)	NumCells	NumBeams	CellSizeM	BlankingDistanceM	HeadingDeg	PitchDeg	RollDeg	TemperatureC	SalinityPSU	PressureDbar	VelocityProfile

[Data]
2026-04-18 19:30:21.660	8	4	0.5	0.7	45.45	1.709	0.381	28.509	33.1	5.023	0.712;0.321;-0.274;0.031;0.731;0.16;-0.187;0.029;0.747;0.047;-0.032;0.03;0.699;-0.081;0.048;0.052;0.678;-0.167;0.152;0.028;0.599;-0.168;0.159;0.067;0.545;-0.217;0.196;0.033;0.424;-0.248;0.238;0.062
2026-04-18 19:30:22.660	8	4	0.5	0.7	45.599	1.776	0.366	28.512	33.1	5.03	0.74;0.257;-0.244;0.03;0.777;0.099;-0.092;0.046;0.737;-0.013;0.03;0.024;0.748;-0.089;0.116;0.052;0.681;-0.159;0.181;0.045;0.6;-0.227;0.244;0.036;0.561;-0.239;0.257;0.061;0.424;-0.229;0.229;0.061
2026-04-18 19:30:23.660	8	4	0.5	0.7	45.747	1.843	0.346	28.515	33.1	5.037	0.781;0.175;-0.165;0.013;0.831;0.034;-0.035;0.023;0.798;-0.081;0.086;0.057;0.747;-0.172;0.143;0.043;0.683;-0.233;0.213;0.032;0.616;-0.265;0.273;0.07;0.538;-0.278;0.236;0.046;0.46;-0.231;0.272;0.062
2026-04-18 19:30:24.660	8	4	0.5	0.7	45.895	1.908	0.323	28.518	33.099	5.045	0.83;0.115;-0.077;0.048;0.837;-0.039;0.053;0.02;0.796;-0.14;0.124;0.038;0.76;-0.218;0.217;0.033;0.699;-0.257;0.239;0.039;0.619;-0.274;0.301;0.069;0.503;-0.314;0.256;0.049;0.461;-0.267;0.271;0.06
2026-04-18 19:30:25.660	8	4	0.5	0.7	46.043	1.971	0.296	28.521	33.099	5.052	0.889;0.05;-0.019;0.047;0.845;-0.089;0.104;0.056;0.816;-0.184;0.163;0.042;0.798;-0.256;0.244;0.061;0.7;-0.258;0.301;0.062;0.611;-0.309;0.294;0.047;0.515;-0.304;0.315;0.052;0.417;-0.275;0.31;0.052
2026-04-18 19:30:26.660	8	4	0.5	0.7	46.189	2.031	0.264	28.524	33.099	5.06	0.902;-0.058;0.056;0.019;0.916;-0.171;0.145;0.029;0.888;-0.2;0.249;0.051;0.784;-0.297;0.301;0.055;0.697;-0.347;0.323;0.03;0.641;-0.337;0.317;0.05;0.513;-0.327;0.344;0.06;0.386;-0.276;0.315;0.053
2026-04-18 19:30:27.660	8	4	0.5	0.7	46.334	2.089	0.229	28.527	33.098	5.067	0.981;-0.084;0.103;0.038;0.935;-0.229;0.181;0.042;0.878;-0.282;0.276;0.039;0.789;-0.335;0.353;0.043;0.724;-0.359;0.325;0.041;0.59;-0.375;0.357;0.048;0.49;-0.323;0.35;0.035;0.374;-0.301;0.277;0.046
2026-04-18 19:30:28.660	8	4	0.5	0.7	46.478	2.144	0.19	28.53	33.098	5.075	1.01;-0.151;0.152;0.041;0.967;-0.263;0.234;0.06;0.859;-0.295;0.294;0.058;0.806;-0.339;0.331;0.044;0.696;-0.387;0.387;0.054;0.609;-0.386;0.357;0.044;0.459;-0.335;0.356;0.045;0.383;-0.335;0.335;0.031
2026-04-18 19:30:29.660	8	4	0.5	0.7	46.62	2.196	0.148	28.533	33.098	5.082	1.021;-0.202;0.229;0.025;0.967;-0.324;0.303;0.055;0.894;-0.342;0.383;0.069;0.785;-0.412;0.376;0.044;0.681;-0.399;0.396;0.028;0.596;-0.411;0.376;0.06;0.439;-0.372;0.383;0.035;0.371;-0.321;0.307;0.028
2026-04-18 19:30:30.660	8	4	0.5	0.7	46.762	2.245	0.102	28.536	33.097	5.09	1.038;-0.291;0.263;0.062;0.962;-0.336;0.37;0.059;0.873;-0.427;0.38;0.054;0.803;-0.437;0.432;0.052;0.64;-0.42;0.398;0.064;0.533;-0.381;0.385;0.047;0.409;-0.384;0.344;0.048;0.339;-0.306;0.332;0.01
2026-04-18 19:30:31.660	8	4	0.5	0.7	46.901	2.29	0.053	28.539	33.097	5.097	1.031;-0.346;0.314;0.051;0.994;-0.421;0.368;0.033;0.86;-0.431;0.415;0.037;0.793;-0.475;0.455;0.04;0.623;-0.463;0.445;0.062;0.497;-0.439;0.413;0.055;0.42;-0.374;0.386;0.013;0.32;-0.301;0.329;0.029
2026-04-18 19:30:32.661	8	4	0.5	0.7	47.039	2.331	0.001	28.542	33.096	5.104	1.073;-0.392;0.381;0.048;0.938;-0.452;0.419;0.067;0.87;-0.458;0.472;0.038;0.737;-0.477;0.491;0.044;0.604;-0.427;0.437;0.055;0.505;-0.394;0.442;0.023;0.377;-0.347;0.374;0.016;0.27;-0.299;0.339;0.002
2026-04-18 19:30:33.659	8	4	0.5	0.7	47.175	2.367	-0.054	28.545	33.096	5.112	1.063;-0.45;0.429;0.051;0.959;-0.505;0.46;0.032;0.816;-0.509;0.478;0.048;0.743;-0.481;0.505;0.026;0.57;-0.481;0.462;0.052;0.438;-0.438;0.439;0.021;0.34;-0.358;0.376;0.023;0.246;-0.327;0.31;0.023
2026-04-18 19:30:34.660	8	4	0.5	0.7	47.309	2.4	-0.112	28.548	33.095	5.119	1.031;-0.468;0.504;0.053;0.922;-0.501;0.511;0.038;0.842;-0.547;0.526;0.057;0.674;-0.526;0.515;0.037;0.533;-0.467;0.484;0.023;0.459;-0.409;0.403;0.033;0.338;-0.374;0.368;0.027;0.224;-0.323;0.29;-0.008
2026-04-18 19:30:35.660	8	4	0.5	0.7	47.441	2.428	-0.172	28.551	33.094	5.126	1.03;-0.548;0.492;0.033;0.927;-0.553;0.543;0.043;0.796;-0.534;0.568;0.062;0.653;-0.547;0.543;0.037;0.543;-0.492;0.501;0.011;0.415;-0.407;0.397;0.036;0.305;-0.375;0.376;-0.001;0.152;-0.321;0.323;-0.001
2026-04-18 19:30:36.661	8	4	0.5	0.7	47.571	2.452	-0.235	28.554	33.094	5.133	1.019;-0.564;0.532;0.042;0.925;-0.543;0.547;0.038;0.786;-0.569;0.536;0.028;0.644;-0.555;0.53;0.05;0.481;-0.494;0.467;0.01;0.338;-0.442;0.441;0.021;0.266;-0.349;0.343;0.007;0.157;-0.312;0.3;-0.013
2026-04-18 19:30:37.662	8	4	0.5	0.7	47.698	2.471	-0.299	28.557	33.093	5.141	1.005;-0.608;0.569;0.067;0.862;-0.601;0.569;0.037;0.718;-0.563;0.565;0.045;0.574;-0.515;0.542;0.038;0.426;-0.496;0.474;0.029;0.34;-0.419;0.416;0.03;0.225;-0.359;0.374;0.014;0.086;-0.27;0.272;-0.02
2026-04-18 19:30:38.660	8	4	0.5	0.7	47.823	2.485	-0.365	28.56	33.092	5.148	0.958;-0.628;0.643;0.046;0.847;-0.587;0.595;0.055;0.713;-0.583;0.604;0.025;0.544;-0.558;0.517;0.007;0.427;-0.496;0.451;0.006;0.283;-0.436;0.429;-0.001;0.18;-0.332;0.32;-0.022;0.051;-0.245;0.278;-0.013
2026-04-18 19:30:39.660	8	4	0.5	0.7	47.946	2.495	-0.433	28.563	33.091	5.155	0.948;-0.669;0.658;0.063;0.815;-0.641;0.607;0.043;0.668;-0.594;0.574;0.014;0.516;-0.545;0.515;0.021;0.341;-0.478;0.479;0.014;0.25;-0.424;0.423;-0.015;0.131;-0.328;0.319;0.012;0.046;-0.268;0.276;-0.002
2026-04-18 19:30:40.660	8	4	0.5	0.7	48.066	2.5	-0.502	28.565	33.09	5.162	0.885;-0.678;0.635;0.029;0.731;-0.61;0.655;0.033;0.608;-0.604;0.57;0.019;0.468;-0.538;0.504;-0.003;0.293;-0.457;0.442;-0.01;0.203;-0.364;0.411;0.013;0.052;-0.324;0.285;-0.011;-0.026;-0.216;0.265;-0.02
2026-04-18 19:30:41.660	8	4	0.5	0.7	48.183	2.499	-0.573	28.568	33.09	5.169	0.857;-0.653;0.667;0.043;0.728;-0.635;0.658;0.025;0.567;-0.615;0.605;0.003;0.366;-0.496;0.507;0.019;0.244;-0.425;0.427;-0.002;0.16;-0.35;0.378;0.009;0.02;-0.289;0.315;-0.015;-0.033;-0.248;0.192;-0.03
2026-04-18 19:30:42.660	8	4	0.5	0.7	48.297	2.494	-0.644	28.571	33.089	5.176	0.793;-0.67;0.684;0.05;0.625;-0.648;0.623;0.043;0.469;-0.604;0.566;0.008;0.35;-0.518;0.524;0.006;0.183;-0.426;0.414;-0.021;0.09;-0.383;0.358;-0.007;0.003;-0.253;0.264;-0.035;-0.065;-0.209;0.205;-0.046
2026-04-18 19:30:43.661	8	4	0.5	0.7	48.408	2.484	-0.715	28.574	33.088	5.183	0.754;-0.668;0.707;0.045;0.597;-0.626;0.658;0.005;0.41;-0.581;0.55;0.031;0.262;-0.484;0.491;-0.016;0.119;-0.422;0.421;-0.001;0.004;-0.345;0.319;-0.032;-0.047;-0.248;0.232;-0.039;-0.105;-0.162;0.17;-0.028
2026-04-18 19:30:44.660	8	4	0.5	0.7	48.517	2.469	-0.787	28.577	33.087	5.19	0.72;-0.683;0.7;0.007;0.537;-0.641;0.655;0.012;0.341;-0.542;0.583;0.001;0.235;-0.497;0.463;0.008;0.089;-0.416;0.398;-0.024;-0.006;-0.336;0.313;-0.011;-0.118;-0.258;0.264;-0.018;-0.176;-0.187;0.171;-0.042
2026-04-18 19:30:45.661	8	4	0.5	0.7	48.622	2.449	-0.859	28.58	33.086	5.197	0.67;-0.68;0.685;0.026;0.441;-0.607;0.622;-0.001;0.296;-0.557;0.541;-0.002;0.179;-0.473;0.459;-0.015;0.03;-0.385;0.399;-0.035;-0.076;-0.28;0.298;-0.044;-0.174;-0.206;0.221;-0.048;-0.206;-0.167;0.156;-0.036
2026-04-18 19:30:46.660	8	4	0.5	0.7	48.723	2.425	-0.931	28.583	33.085	5.204	0.564;-0.687;0.655;0.022;0.38;-0.622;0.603;0.012;0.261;-0.523;0.554;-0.001;0.117;-0.408;0.421;-0.032;-0.002;-0.377;0.364;-0.029;-0.105;-0.248;0.281;-0.037;-0.189;-0.163;0.195;-0.036;-0.238;-0.118;0.142;-0.057
2026-04-18 19:30:47.660	8	4	0.5	0.7	48.822	2.396	-1.002	28.586	33.084	5.211	0.523;-0.665;0.666;0.03;0.301;-0.599;0.584;0.004;0.164;-0.488;0.487;-0.025;0.041;-0.414;0.39;-0.035;-0.11;-0.306;0.331;-0.03;-0.156;-0.246;0.259;-0.036;-0.242;-0.139;0.174;-0.038;-0.294;-0.105;0.113;-0.054
2026-04-18 19:30:48.662	8	4	0.5	0.7	48.917	2.363	-1.073	28.589	33.083	5.217	0.405;-0.654;0.682;0.005;0.276;-0.579;0.549;-0.008;0.123;-0.469;0.469;-0.017;-0.05;-0.363;0.376;-0.023;-0.173;-0.324;0.275;-0.04;-0.236;-0.188;0.221;-0.04;-0.277;-0.123;0.147;-0.061;-0.319;-0.066;0.088;-0.066
2026-04-18 19:30:49.660	8	4	0.5	0.7	49.008	2.326	-1.142	28.592	33.081	5.224	0.337;-0.628;0.663;0.009;0.164;-0.531;0.529;-0.006;-0.004;-0.441;0.46;-0.023;-0.126;-0.345;0.365;-0.026;-0.195;-0.284;0.296;-0.03;-0.258;-0.22;0.196;-0.051;-0.297;-0.106;0.116;-0.034;-0.355;-0.042;0.084;-0.06
2026-04-18 19:30:50.660	8	4	0.5	0.7	49.096	2.284	-1.211	28.594	33.08	5.231	0.292;-0.636;0.597;-0.009;0.078;-0.508;0.519;-0.003;-0.075;-0.392;0.412;-0.004;-0.184;-0.336;0.338;-0.027;-0.242;-0.23;0.218;-0.023;-0.302;-0.146;0.184;-0.038;-0.376;-0.126;0.086;-0.057;-0.375;-0.073;0.042;-0.042
2026-04-18 19:30:51.661	8	4	0.5	0.7	49.18	2.239	-1.278	28.597	33.079	5.238	0.193;-0.575;0.607;-0.023;-0.005;-0.491;0.476;-0.014;-0.131;-0.4;0.39;-0.025;-0.205;-0.291;0.315;-0.036;-0.29;-0.208;0.204;-0.027;-0.359;-0.124;0.154;-0.053;-0.399;-0.066;0.091;-0.039;-0.391;-0.034;0.049;-0.064
2026-04-18 19:30:52.660	8	4	0.5	0.7	49.261	2.19	-1.343	28.6	33.078	5.244	0.099;-0.559;0.581;-0.015;-0.078;-0.426;0.447;-0.018;-0.213;-0.334;0.33;-0.04;-0.315;-0.277;0.265;-0.025;-0.354;-0.203;0.165;-0.063;-0.439;-0.103;0.132;-0.028;-0.406;-0.055;0.054;-0.045;-0.39;-0.034;-0.02;-0.031
2026-04-18 19:30:53.660	8	4	0.5	0.7	49.337	2.138	-1.406	28.603	33.076	5.251	0.005;-0.523;0.51;-0.03;-0.144;-0.399;0.397;-0.008;-0.291;-0.299;0.332;-0.031;-0.335;-0.236;0.217;-0.055;-0.42;-0.151;0.126;-0.063;-0.446;-0.073;0.051;-0.068;-0.441;-0.009;0.056;-0.031;-0.437;-0.015;-0.013;-0.04
2026-04-18 19:30:54.660	8	4	0.5	0.7	49.41	2.082	-1.467	28.606	33.075	5.257	-0.066;-0.507;0.471;-0.007;-0.24;-0.361;0.406;-0.037;-0.355;-0.262;0.277;-0.052;-0.412;-0.178;0.2;-0.053;-0.463;-0.116;0.101;-0.036;-0.514;-0.032;0.057;-0.065;-0.481;0.003;0.021;-0.03;-0.462;0.004;-0.015;-0.064
2026-04-18 19:30:55.660	8	4	0.5	0.7	49.479	2.024	-1.526	28.608	33.074	5.263	-0.183;-0.446;0.436;-0.017;-0.306;-0.323;0.316;-0.033;-0.417;-0.222;0.26;-0.05;-0.505;-0.164;0.13;-0.048;-0.557;-0.057;0.104;-0.034;-0.561;-0.004;0.033;-0.054;-0.551;-0.002;-0.03;-0.035;-0.471;0.075;-0.077;-0.047
2026-04-18 19:30:56.660	8	4	0.5	0.7	49.543	1.963	-1.582	28.611	33.072	5.27	-0.251;-0.433;0.39;-0.034;-0.396;-0.303;0.277;-0.052;-0.46;-0.225;0.207;-0.061;-0.554;-0.122;0.101;-0.044;-0.595;-0.08;0.033;-0.035;-0.581;-0.02;0.02;-0.046;-0.584;0.043;-0.033;-0.057;-0.498;0.057;-0.047;-0.028
2026-04-18 19:30:57.661	8	4	0.5	0.7	49.604	1.9	-1.635	28.614	33.071	5.276	-0.328;-0.373;0.38;-0.031;-0.438;-0.254;0.271;-0.034;-0.517;-0.163;0.17;-0.037;-0.59;-0.084;0.093;-0.03;-0.596;-0.012;0.033;-0.066;-0.596;-0.004;-0.039;-0.045;-0.589;0.036;-0.042;-0.042;-0.524;0.073;-0.097;-0.056
2026-04-18 19:30:58.660	8	4	0.5	0.7	49.66	1.835	-1.685	28.617	33.07	5.282	-0.391;-0.301;0.319;-0.047;-0.521;-0.209;0.202;-0.045;-0.589;-0.137;0.128;-0.046;-0.646;-0.06;0.038;-0.042;-0.662;0.024;0.013;-0.065;-0.672;0.032;-0.056;-0.056;-0.621;0.092;-0.092;-0.028;-0.551;0.069;-0.076;-0.044
2026-04-18 19:30:59.660	8	4	0.5	0.7	49.713	1.768	-1.732	28.62	33.068	5.288	-0.476;-0.282;0.306;-0.041;-0.619;-0.195;0.156;-0.028;-0.646;-0.088;0.077;-0.058;-0.669;-0.017;-0.005;-0.033;-0.714;0.062;-0.012;-0.044;-0.647;0.058;-0.078;-0.036;-0.609;0.099;-0.102;-0.06;-0.548;0.132;-0.13;-0.015
2026-04-18 19:31:00.660	8	4	0.5	0.7	49.761	1.7	-1.776	28.622	33.067	5.295	-0.605;-0.218;0.259;-0.063;-0.668;-0.146;0.167;-0.039;-0.748;-0.072;0.046;-0.038;-0.745;0.032;-0.011;-0.033;-0.748;0.084;-0.069;-0.046;-0.716;0.095;-0.078;-0.06;-0.655;0.142;-0.1;-0.039;-0.553;0.131;-0.151;-0.014
2026-04-18 19:31:01.660	8	4	0.5	0.7	49.804	1.631	-1.816	28.625	33.065	5.301	-0.657;-0.217;0.209;-0.045;-0.744;-0.124;0.093;-0.06;-0.787;-0.049;-0.002;-0.066;-0.795;0.062;-0.017;-0.035;-0.747;0.111;-0.101;-0.049;-0.713;0.131;-0.124;-0.051;-0.647;0.132;-0.112;-0.054;-0.579;0.136;-0.155;-0.008
2026-04-18 19:31:02.660	8	4	0.5	0.7	49.844	1.561	-1.852	28.628	33.064	5.307	-0.708;-0.139;0.116;-0.048;-0.801;-0.077;0.066;-0.042;-0.802;-0.012;0.01;-0.034;-0.826;0.083;-0.063;-0.056;-0.807;0.119;-0.11;-0.038;-0.737;0.125;-0.125;-0.026;-0.654;0.123;-0.137;-0.016;-0.566;0.169;-0.149;-0.033
2026-04-18 19:31:03.660	8	4	0.5	0.7	49.879	1.491	-1.885	28.63	33.062	5.312	-0.782;-0.081;0.092;-0.038;-0.853;-0.018;0.003;-0.035;-0.846;0.05;-0.053;-0.051;-0.866;0.119;-0.104;-0.058;-0.836;0.122;-0.118;-0.06;-0.721;0.145;-0.176;-0.026;-0.638;0.185;-0.132;-0.038;-0.566;0.17;-0.176;-0.037
2026-04-18 19:31:04.660	8	4	0.5	0.7	49.909	1.422	-1.914	28.633	33.061	5.318	-0.85;-0.082;0.035;-0.034;-0.935;0.003;-0.04;-0.042;-0.903;0.114;-0.096;-0.032;-0.903;0.156;-0.108;-0.052;-0.861;0.178;-0.168;-0.022;-0.73;0.139;-0.156;-0.028;-0.64;0.143;-0.188;-0.004;-0.547;0.14;-0.127;-0.002
2026-04-18 19:31:05.660	8	4	0.5	0.7	49.936	1.352	-1.939	28.636	33.059	5.324	-0.927;-0.009;-0.005;-0.043;-0.968;0.047;-0.05;-0.032;-0.927;0.095;-0.091;-0.049;-0.894;0.153;-0.151;-0.061;-0.854;0.178;-0.18;-0.029;-0.738;0.168;-0.182;-0.028;-0.626;0.161;-0.193;-0.032;-0.569;0.184;-0.181;-0.007
