[System]
Platform=SEANO USV
Start_Time=2026-05-02 12:14:04
Timezone=WIB

[Sensor]
Name=CTD

[Columns]
Timestamp(WIB)	Depth	Temp	Cond	Salinity	Density	SoundVel

[Data]
2026-05-02 12:14:07.697	2.822	28.095	4.205	32.484	1020.624	1534.913
2026-05-02 12:14:08.698	2.99	28.067	4.218	32.468	1020.633	1534.923
2026-05-02 12:14:09.697	3.098	28.07	4.215	32.478	1020.601	1534.851
2026-05-02 12:14:10.697	3.168	28.06	4.209	32.475	1020.611	1534.921
2026-05-02 12:14:11.697	3.257	28.049	4.219	32.476	1020.649	1534.931
2026-05-02 12:14:12.697	3.349	28.089	4.227	32.483	1020.646	1534.973
2026-05-02 12:14:13.697	3.373	28.055	4.227	32.463	1020.618	1534.889
2026-05-02 12:14:14.696	3.421	28.049	4.216	32.477	1020.658	1534.891
2026-05-02 12:14:15.697	3.438	28.108	4.228	32.472	1020.634	1535.168
2026-05-02 12:14:16.696	3.406	28.09	4.222	32.45	1020.598	1535.024
2026-05-02 12:14:17.697	3.412	28.074	4.231	32.47	1020.627	1535.026
2026-05-02 12:14:18.697	3.39	28.134	4.238	32.474	1020.635	1535.243
2026-05-02 12:14:19.697	3.32	28.144	4.241	32.441	1020.579	1535.06
2026-05-02 12:14:20.697	3.32	28.112	4.243	32.444	1020.574	1535.013
2026-05-02 12:14:21.697	3.249	28.141	4.244	32.451	1020.601	1535.155
2026-05-02 12:14:22.697	3.253	28.161	4.232	32.447	1020.613	1535.242
2026-05-02 12:14:23.697	3.207	28.138	4.237	32.439	1020.612	1535.103
2026-05-02 12:14:24.697	3.202	28.163	4.238	32.428	1020.541	1535.081
2026-05-02 12:14:25.697	3.124	28.207	4.254	32.411	1020.537	1535.24
2026-05-02 12:14:26.697	3.13	28.168	4.244	32.388	1020.511	1535.091
2026-05-02 12:14:27.697	3.089	28.193	4.248	32.378	1020.495	1535.221
2026-05-02 12:14:28.697	3.102	28.185	4.253	32.397	1020.508	1535.181
2026-05-02 12:14:29.697	3.102	28.22	4.241	32.36	1020.484	1535.126
2026-05-02 12:14:30.697	3.067	28.205	4.251	32.354	1020.491	1535.166
2026-05-02 12:14:31.697	3.053	28.211	4.243	32.371	1020.479	1535.192
2026-05-02 12:14:32.697	3.047	28.264	4.25	32.367	1020.508	1535.347
2026-05-02 12:14:33.697	2.993	28.275	4.255	32.35	1020.477	1535.327
2026-05-02 12:14:34.697	2.947	28.257	4.25	32.339	1020.46	1535.326
2026-05-02 12:14:35.697	2.93	28.296	4.241	32.316	1020.445	1535.404
2026-05-02 12:14:36.697	2.86	28.294	4.253	32.303	1020.413	1535.338
2026-05-02 12:14:37.697	2.768	28.277	4.258	32.319	1020.41	1535.192
2026-05-02 12:14:38.697	2.648	28.301	4.242	32.284	1020.373	1535.288
2026-05-02 12:14:39.697	2.563	28.328	4.239	32.278	1020.378	1535.237
2026-05-02 12:14:40.697	2.456	28.35	4.25	32.272	1020.354	1535.271
2026-05-02 12:14:41.696	2.307	28.396	4.256	32.248	1020.315	1535.509
2026-05-02 12:14:42.697	2.183	28.402	4.245	32.244	1020.324	1535.484
2026-05-02 12:14:43.697	2.025	28.422	4.242	32.259	1020.292	1535.396
2026-05-02 12:14:44.697	1.837	28.488	4.252	32.231	1020.301	1535.506
2026-05-02 12:14:45.697	1.649	28.473	4.24	32.213	1020.278	1535.478
2026-05-02 12:14:46.697	1.479	28.55	4.239	32.223	1020.24	1535.609
2026-05-02 12:14:47.697	1.356	28.52	4.252	32.195	1020.196	1535.526
2026-05-02 12:14:48.697	1.133	28.58	4.244	32.191	1020.217	1535.581
2026-05-02 12:14:49.697	0.988	28.584	4.252	32.188	1020.15	1535.563
2026-05-02 12:14:50.697	0.832	28.596	4.235	32.177	1020.183	1535.633
2026-05-02 12:14:51.697	0.699	28.655	4.24	32.158	1020.125	1535.831
2026-05-02 12:14:52.697	0.575	28.683	4.236	32.145	1020.125	1535.867
2026-05-02 12:14:53.697	0.528	28.665	4.234	32.133	1020.111	1535.728
2026-05-02 12:14:54.697	0.408	28.702	4.236	32.125	1020.086	1535.713
2026-05-02 12:14:55.697	0.352	28.715	4.227	32.126	1020.069	1535.908
2026-05-02 12:14:56.697	0.311	28.725	4.235	32.127	1020.072	1535.795
2026-05-02 12:14:57.697	0.317	28.728	4.237	32.126	1020.085	1535.923
2026-05-02 12:14:58.698	0.323	28.699	4.226	32.109	1020.039	1535.661
2026-05-02 12:14:59.698	0.366	28.696	4.225	32.116	1020.042	1535.711
2026-05-02 12:15:00.697	0.418	28.672	4.217	32.091	1020.028	1535.753
2026-05-02 12:15:01.697	0.474	28.677	4.206	32.07	1020.042	1535.614
2026-05-02 12:15:02.697	0.504	28.683	4.211	32.077	1020.054	1535.603
2026-05-02 12:15:03.697	0.592	28.63	4.21	32.059	1020.039	1535.529
2026-05-02 12:15:04.697	0.677	28.617	4.198	32.06	1020.031	1535.531
2026-05-02 12:15:05.697	0.736	28.637	4.212	32.062	1020.072	1535.633
2026-05-02 12:15:06.697	0.868	28.615	4.199	32.075	1020.102	1535.487
2026-05-02 12:15:07.696	0.925	28.586	4.199	32.046	1020.079	1535.531
2026-05-02 12:15:08.696	1.035	28.594	4.196	32.045	1020.087	1535.494
2026-05-02 12:15:09.697	1.093	28.577	4.193	32.024	1020.074	1535.464
2026-05-02 12:15:10.697	1.198	28.523	4.179	32.031	1020.08	1535.324
2026-05-02 12:15:11.697	1.268	28.525	4.193	32.017	1020.06	1535.374
2026-05-02 12:15:12.697	1.319	28.534	4.183	32.033	1020.061	1535.308
2026-05-02 12:15:13.698	1.374	28.528	4.176	32.028	1020.079	1535.449
2026-05-02 12:15:14.698	1.446	28.477	4.169	32.037	1020.081	1535.283
2026-05-02 12:15:15.697	1.46	28.458	4.168	31.995	1020.07	1535.081
2026-05-02 12:15:16.698	1.505	28.488	4.171	32.025	1020.092	1535.348
2026-05-02 12:15:17.697	1.575	28.451	4.168	31.989	1020.078	1535.213
2026-05-02 12:15:18.698	1.64	28.431	4.16	31.982	1020.085	1535.029
2026-05-02 12:15:19.697	1.662	28.413	4.172	31.995	1020.115	1535.091
2026-05-02 12:15:20.698	1.731	28.396	4.165	31.991	1020.094	1534.922
2026-05-02 12:15:21.697	1.832	28.372	4.159	31.977	1020.101	1534.932
2026-05-02 12:15:22.697	1.887	28.413	4.162	31.999	1020.141	1535.144
2026-05-02 12:15:23.697	1.984	28.339	4.151	32.001	1020.12	1534.928
2026-05-02 12:15:24.698	2.113	28.357	4.159	31.961	1020.091	1534.943
2026-05-02 12:15:25.697	2.234	28.34	4.153	31.97	1020.121	1534.986
2026-05-02 12:15:26.697	2.376	28.291	4.141	31.963	1020.14	1534.705
2026-05-02 12:15:27.696	2.489	28.276	4.154	31.958	1020.163	1534.857
2026-05-02 12:15:28.696	2.644	28.242	4.15	31.972	1020.171	1534.672
2026-05-02 12:15:29.697	2.783	28.216	4.134	31.944	1020.15	1534.656
2026-05-02 12:15:30.697	2.915	28.162	4.142	31.958	1020.163	1534.541
2026-05-02 12:15:31.696	3.057	28.155	4.149	31.952	1020.18	1534.587
2026-05-02 12:15:32.697	3.177	28.106	4.147	31.924	1020.198	1534.279
2026-05-02 12:15:33.697	3.363	28.106	4.145	31.953	1020.211	1534.401
2026-05-02 12:15:34.697	3.446	28.055	4.133	31.946	1020.202	1534.306
2026-05-02 12:15:35.697	3.574	28.041	4.141	31.907	1020.221	1534.281
2026-05-02 12:15:36.697	3.636	28.02	4.139	31.921	1020.221	1534.143
2026-05-02 12:15:37.696	3.722	28.013	4.13	31.92	1020.204	1534.118
2026-05-02 12:15:38.697	3.753	27.992	4.133	31.906	1020.21	1534.158
2026-05-02 12:15:39.697	3.782	27.989	4.133	31.923	1020.224	1534.211
2026-05-02 12:15:40.697	3.768	27.981	4.124	31.879	1020.218	1534.081
2026-05-02 12:15:41.697	3.756	27.979	4.14	31.885	1020.223	1534.018
2026-05-02 12:15:42.696	3.745	27.954	4.126	31.887	1020.248	1533.916
2026-05-02 12:15:43.696	3.683	27.983	4.139	31.858	1020.208	1534.135
2026-05-02 12:15:44.697	3.601	27.987	4.139	31.887	1020.222	1534.003
2026-05-02 12:15:45.697	3.508	28.008	4.13	31.883	1020.173	1534.013
2026-05-02 12:15:46.697	3.371	27.991	4.143	31.843	1020.148	1533.898
2026-05-02 12:15:47.696	3.281	28.023	4.143	31.837	1020.126	1534.076
2026-05-02 12:15:48.696	3.156	27.996	4.147	31.838	1020.154	1533.881
2026-05-02 12:15:49.696	2.992	28.018	4.148	31.836	1020.116	1533.938
2026-05-02 12:15:50.697	2.856	28.042	4.153	31.81	1020.103	1533.962
2026-05-02 12:15:51.696	2.728	28.074	4.156	31.806	1020.068	1534.07
2026-05-02 12:15:52.697	2.585	28.071	4.14	31.808	1020.06	1534.061
2026-05-02 12:15:53.697	2.489	28.068	4.145	31.816	1020.095	1534.015
2026-05-02 12:15:54.697	2.343	28.074	4.161	31.78	1020.045	1533.896
2026-05-02 12:15:55.697	2.245	28.08	4.152	31.797	1020.051	1534.054
2026-05-02 12:15:56.697	2.187	28.093	4.159	31.777	1020.035	1533.965
2026-05-02 12:15:57.697	2.06	28.103	4.161	31.778	1020.036	1534.061
2026-05-02 12:15:58.697	2.018	28.129	4.16	31.747	1020.002	1534.034
2026-05-02 12:15:59.694	1.957	28.09	4.171	31.738	1019.997	1533.979
2026-05-02 12:16:00.697	1.867	28.135	4.157	31.742	1019.98	1534.015
2026-05-02 12:16:01.697	1.822	28.125	4.167	31.725	1019.974	1533.907
2026-05-02 12:16:02.697	1.779	28.145	4.179	31.728	1019.978	1533.905
2026-05-02 12:16:03.697	1.685	28.106	4.163	31.7	1019.91	1533.793
2026-05-02 12:16:04.696	1.662	28.142	4.178	31.685	1019.943	1533.994
2026-05-02 12:16:05.698	1.589	28.102	4.175	31.702	1019.916	1533.721
2026-05-02 12:16:06.698	1.547	28.127	4.186	31.663	1019.885	1533.78
2026-05-02 12:16:07.697	1.427	28.124	4.176	31.66	1019.86	1533.702
2026-05-02 12:16:08.697	1.373	28.15	4.174	31.646	1019.881	1533.78
2026-05-02 12:16:09.697	1.296	28.139	4.184	31.651	1019.891	1533.821
2026-05-02 12:16:10.697	1.191	28.169	4.195	31.645	1019.836	1533.896
2026-05-02 12:16:11.697	1.09	28.176	4.201	31.62	1019.856	1533.79
2026-05-02 12:16:12.697	0.982	28.209	4.193	31.631	1019.805	1533.856
2026-05-02 12:16:13.697	0.908	28.212	4.194	31.607	1019.783	1533.904
2026-05-02 12:16:14.696	0.809	28.173	4.2	31.609	1019.815	1533.847
2026-05-02 12:16:15.697	0.706	28.221	4.201	31.584	1019.8	1533.822
2026-05-02 12:16:16.697	0.61	28.194	4.208	31.606	1019.779	1533.827
2026-05-02 12:16:17.697	0.483	28.237	4.207	31.589	1019.747	1533.955
2026-05-02 12:16:18.696	0.446	28.257	4.199	31.591	1019.754	1533.858
2026-05-02 12:16:19.697	0.331	28.253	4.21	31.58	1019.726	1533.797
2026-05-02 12:16:20.694	0.31	28.23	4.209	31.572	1019.738	1533.847
2026-05-02 12:16:21.696	0.244	28.261	4.223	31.559	1019.733	1533.834
2026-05-02 12:16:22.697	0.25	28.269	4.209	31.553	1019.694	1533.839
2026-05-02 12:16:23.697	0.25	28.212	4.215	31.561	1019.731	1533.612
2026-05-02 12:16:24.694	0.296	28.222	4.218	31.532	1019.716	1533.66
2026-05-02 12:16:25.694	0.325	28.243	4.215	31.536	1019.72	1533.72
2026-05-02 12:16:26.694	0.424	28.179	4.214	31.515	1019.71	1533.514
2026-05-02 12:16:27.697	0.494	28.168	4.214	31.523	1019.707	1533.594
2026-05-02 12:16:28.694	0.657	28.183	4.225	31.51	1019.71	1533.661
2026-05-02 12:16:29.694	0.746	28.176	4.218	31.529	1019.748	1533.683
2026-05-02 12:16:30.694	0.935	28.139	4.225	31.538	1019.788	1533.532
2026-05-02 12:16:31.694	1.07	28.104	4.218	31.501	1019.722	1533.575
2026-05-02 12:16:32.694	1.207	28.051	4.22	31.537	1019.821	1533.469
2026-05-02 12:16:33.697	1.366	28.055	4.227	31.507	1019.786	1533.454
2026-05-02 12:16:34.697	1.529	28.03	4.223	31.528	1019.794	1533.418
2026-05-02 12:16:35.697	1.742	27.988	4.219	31.528	1019.829	1533.304
2026-05-02 12:16:36.698	1.893	27.989	4.232	31.519	1019.808	1533.271
2026-05-02 12:16:37.695	2.042	27.949	4.225	31.532	1019.835	1533.305
2026-05-02 12:16:38.694	2.158	27.908	4.232	31.543	1019.892	1533.246
2026-05-02 12:16:39.694	2.299	27.892	4.225	31.541	1019.862	1533.169
2026-05-02 12:16:40.694	2.399	27.87	4.223	31.545	1019.929	1533.026
2026-05-02 12:16:41.694	2.497	27.851	4.217	31.555	1019.941	1533.061
2026-05-02 12:16:42.694	2.58	27.868	4.228	31.552	1019.925	1533.237
2026-05-02 12:16:43.694	2.681	27.86	4.218	31.54	1019.939	1533.098
2026-05-02 12:16:44.694	2.703	27.839	4.228	31.574	1019.939	1533.069
2026-05-02 12:16:45.694	2.789	27.863	4.216	31.584	1019.93	1533.193
2026-05-02 12:16:46.694	2.813	27.849	4.214	31.566	1019.969	1533.07
2026-05-02 12:16:47.697	2.856	27.854	4.214	31.583	1019.959	1533.216
2026-05-02 12:16:48.698	2.914	27.796	4.208	31.605	1019.965	1533.132
2026-05-02 12:16:49.698	2.92	27.851	4.225	31.584	1019.974	1533.292
2026-05-02 12:16:50.697	2.927	27.794	4.207	31.612	1019.972	1533.159
2026-05-02 12:16:51.697	2.964	27.816	4.213	31.622	1019.994	1533.075
2026-05-02 12:16:52.698	3.009	27.825	4.22	31.632	1020.029	1533.164
2026-05-02 12:16:53.694	3.032	27.814	4.207	31.624	1019.994	1533.182
2026-05-02 12:16:54.697	3.083	27.799	4.202	31.649	1020.017	1533.174
2026-05-02 12:16:55.696	3.151	27.788	4.203	31.68	1020.082	1533.208
2026-05-02 12:16:56.694	3.198	27.795	4.211	31.67	1020.06	1533.299
2026-05-02 12:16:57.697	3.267	27.786	4.212	31.683	1020.082	1533.261
2026-05-02 12:16:58.698	3.289	27.802	4.193	31.718	1020.085	1533.346
2026-05-02 12:16:59.698	3.322	27.77	4.194	31.717	1020.112	1533.142
2026-05-02 12:17:00.697	3.401	27.769	4.192	31.739	1020.141	1533.164
2026-05-02 12:17:01.698	3.444	27.766	4.194	31.745	1020.141	1533.225
2026-05-02 12:17:02.694	3.461	27.763	4.197	31.759	1020.156	1533.249
2026-05-02 12:17:03.694	3.515	27.766	4.199	31.787	1020.194	1533.347
2026-05-02 12:17:04.694	3.541	27.771	4.181	31.789	1020.177	1533.417
2026-05-02 12:17:05.695	3.486	27.825	4.192	31.784	1020.174	1533.466
2026-05-02 12:17:06.694	3.492	27.798	4.191	31.799	1020.185	1533.458
2026-05-02 12:17:07.694	3.484	27.829	4.18	31.823	1020.167	1533.571
2026-05-02 12:17:08.694	3.42	27.85	4.182	31.865	1020.194	1533.648
2026-05-02 12:17:09.694	3.294	27.853	4.174	31.854	1020.221	1533.706
2026-05-02 12:17:10.694	3.195	27.863	4.188	31.861	1020.199	1533.62
2026-05-02 12:17:11.694	3.096	27.871	4.186	31.911	1020.239	1533.683
2026-05-02 12:17:12.694	2.968	27.927	4.186	31.918	1020.223	1533.796
2026-05-02 12:17:13.694	2.821	27.971	4.168	31.921	1020.168	1533.971
2026-05-02 12:17:14.694	2.641	27.988	4.183	31.956	1020.229	1533.943
2026-05-02 12:17:15.694	2.469	28.011	4.172	31.949	1020.21	1534.049
2026-05-02 12:17:16.694	2.318	28.054	4.166	31.965	1020.196	1534.105
2026-05-02 12:17:17.694	2.103	28.052	4.165	31.983	1020.218	1534.054
2026-05-02 12:17:18.694	1.944	28.118	4.162	32.002	1020.158	1534.198
2026-05-02 12:17:19.698	1.741	28.154	4.171	32.001	1020.17	1534.282
2026-05-02 12:17:20.697	1.618	28.183	4.174	32.032	1020.16	1534.355
2026-05-02 12:17:21.698	1.441	28.233	4.17	32.026	1020.149	1534.508
2026-05-02 12:17:22.697	1.317	28.241	4.167	32.068	1020.199	1534.505
2026-05-02 12:17:23.695	1.144	28.254	4.163	32.071	1020.149	1534.644
2026-05-02 12:17:24.697	1.045	28.312	4.158	32.068	1020.157	1534.788
2026-05-02 12:17:25.697	0.976	28.334	4.161	32.083	1020.15	1534.772
2026-05-02 12:17:26.698	0.892	28.31	4.168	32.119	1020.163	1534.778
2026-05-02 12:17:27.697	0.816	28.349	4.169	32.128	1020.201	1534.957
2026-05-02 12:17:28.700	0.747	28.367	4.152	32.13	1020.186	1534.915
2026-05-02 12:17:29.697	0.727	28.358	4.157	32.134	1020.187	1534.962
2026-05-02 12:17:30.697	0.732	28.405	4.151	32.154	1020.169	1535.03
2026-05-02 12:17:31.697	0.7	28.394	4.155	32.139	1020.142	1535.066
2026-05-02 12:17:32.697	0.686	28.374	4.161	32.15	1020.168	1534.98
2026-05-02 12:17:33.696	0.735	28.373	4.158	32.183	1020.213	1534.972
2026-05-02 12:17:34.696	0.716	28.435	4.162	32.168	1020.18	1535.119
2026-05-02 12:17:35.697	0.771	28.44	4.152	32.2	1020.231	1535.272
2026-05-02 12:17:36.697	0.734	28.43	4.154	32.199	1020.221	1535.12
2026-05-02 12:17:37.697	0.78	28.453	4.16	32.207	1020.194	1535.249
2026-05-02 12:17:38.694	0.813	28.454	4.152	32.205	1020.202	1535.273
2026-05-02 12:17:39.698	0.812	28.43	4.157	32.227	1020.206	1535.288
2026-05-02 12:17:40.697	0.827	28.443	4.147	32.232	1020.221	1535.176
2026-05-02 12:17:41.697	0.825	28.442	4.162	32.222	1020.254	1535.3
2026-05-02 12:17:42.697	0.825	28.455	4.15	32.229	1020.252	1535.266
2026-05-02 12:17:43.697	0.797	28.438	4.147	32.244	1020.226	1535.338
2026-05-02 12:17:44.697	0.813	28.455	4.147	32.248	1020.242	1535.363
