[System]
Platform=SEANO USV
Start_Time=2026-05-02 12:14:04
Timezone=WIB

[Sensor]
Name=ADCP

[Columns]
Timestamp(WIB)	NumCells	NumBeams	CellSizeM	BlankingDistanceM	HeadingDeg	PitchDeg	RollDeg	TemperatureC	SalinityPSU	PressureDbar	VelocityProfile

[Data]
2026-05-02 12:14:07.100	8	4	0.5	0.7	45.599	1.777	0.366	28.512	33.1	5.03	0.752;0.259;-0.245;0.037;0.765;0.09;-0.074;0.047;0.745;-0.029;-0.006;0.054;0.727;-0.095;0.113;0.047;0.68;-0.188;0.186;0.035;0.629;-0.244;0.209;0.03;0.512;-0.218;0.26;0.064;0.433;-0.249;0.257;0.066
2026-05-02 12:14:08.097	8	4	0.5	0.7	45.747	1.843	0.346	28.515	33.1	5.037	0.772;0.186;-0.173;0.038;0.827;0.009;-0.034;0.019;0.804;-0.064;0.049;0.045;0.749;-0.176;0.149;0.043;0.727;-0.229;0.199;0.061;0.645;-0.251;0.276;0.045;0.515;-0.272;0.252;0.037;0.426;-0.249;0.269;0.036
2026-05-02 12:14:09.100	8	4	0.5	0.7	45.895	1.908	0.323	28.518	33.099	5.045	0.853;0.128;-0.124;0.039;0.868;-0.032;0.004;0.054;0.8;-0.151;0.131;0.061;0.796;-0.195;0.225;0.06;0.712;-0.243;0.226;0.053;0.633;-0.294;0.287;0.041;0.523;-0.261;0.304;0.063;0.431;-0.28;0.256;0.048
2026-05-02 12:14:10.100	8	4	0.5	0.7	46.043	1.971	0.296	28.521	33.099	5.052	0.861;0.025;-0.027;0.031;0.881;-0.063;0.059;0.043;0.866;-0.183;0.194;0.062;0.781;-0.239;0.221;0.046;0.683;-0.267;0.278;0.049;0.638;-0.332;0.312;0.045;0.515;-0.291;0.322;0.038;0.439;-0.281;0.258;0.046
2026-05-02 12:14:11.100	8	4	0.5	0.7	46.189	2.031	0.264	28.524	33.099	5.06	0.949;-0.009;0.015;0.033;0.89;-0.164;0.146;0.041;0.875;-0.198;0.222;0.061;0.783;-0.295;0.263;0.046;0.712;-0.318;0.337;0.043;0.599;-0.314;0.35;0.06;0.483;-0.308;0.305;0.036;0.432;-0.286;0.297;0.05
2026-05-02 12:14:12.100	8	4	0.5	0.7	46.334	2.089	0.229	28.527	33.098	5.067	0.943;-0.081;0.123;0.04;0.948;-0.207;0.207;0.033;0.901;-0.26;0.295;0.035;0.771;-0.308;0.307;0.048;0.689;-0.337;0.324;0.037;0.629;-0.362;0.36;0.06;0.471;-0.326;0.344;0.036;0.394;-0.281;0.32;0.052
2026-05-02 12:14:13.101	8	4	0.5	0.7	46.478	2.144	0.19	28.53	33.098	5.075	0.99;-0.181;0.156;0.024;0.942;-0.278;0.281;0.039;0.904;-0.333;0.309;0.064;0.808;-0.334;0.374;0.057;0.718;-0.377;0.393;0.055;0.573;-0.382;0.367;0.033;0.507;-0.345;0.35;0.028;0.383;-0.307;0.324;0.029
2026-05-02 12:14:14.100	8	4	0.5	0.7	46.621	2.196	0.148	28.533	33.098	5.082	1.019;-0.207;0.197;0.05;0.97;-0.319;0.327;0.042;0.901;-0.346;0.366;0.053;0.774;-0.366;0.4;0.05;0.686;-0.419;0.374;0.041;0.554;-0.365;0.383;0.039;0.436;-0.368;0.356;0.041;0.324;-0.289;0.339;0.05
2026-05-02 12:14:15.099	8	4	0.5	0.7	46.762	2.245	0.102	28.536	33.097	5.09	1.013;-0.29;0.29;0.063;0.95;-0.33;0.378;0.066;0.866;-0.424;0.382;0.053;0.786;-0.396;0.448;0.065;0.659;-0.416;0.42;0.031;0.577;-0.389;0.418;0.053;0.44;-0.379;0.356;0.051;0.319;-0.341;0.3;0.042
2026-05-02 12:14:16.100	8	4	0.5	0.7	46.901	2.29	0.053	28.539	33.097	5.097	1.038;-0.355;0.334;0.054;0.956;-0.427;0.379;0.043;0.888;-0.412;0.407;0.065;0.747;-0.434;0.437;0.053;0.627;-0.415;0.416;0.036;0.534;-0.408;0.429;0.029;0.391;-0.384;0.398;0.018;0.284;-0.331;0.335;0.027
2026-05-02 12:14:17.100	8	4	0.5	0.7	47.039	2.331	0.001	28.542	33.096	5.104	1.061;-0.413;0.364;0.031;0.975;-0.445;0.444;0.041;0.833;-0.493;0.463;0.062;0.752;-0.471;0.474;0.027;0.62;-0.424;0.445;0.027;0.514;-0.442;0.448;0.019;0.37;-0.349;0.372;0.02;0.296;-0.314;0.325;0.011
2026-05-02 12:14:18.100	8	4	0.5	0.7	47.175	2.367	-0.054	28.545	33.096	5.112	1.048;-0.462;0.427;0.06;0.971;-0.496;0.503;0.036;0.842;-0.482;0.476;0.039;0.738;-0.494;0.473;0.062;0.613;-0.445;0.466;0.018;0.496;-0.433;0.403;0.016;0.343;-0.346;0.365;0.032;0.221;-0.323;0.333;0.015
2026-05-02 12:14:19.100	8	4	0.5	0.7	47.309	2.4	-0.112	28.548	33.095	5.119	1.024;-0.496;0.505;0.03;0.957;-0.492;0.501;0.034;0.845;-0.54;0.533;0.055;0.683;-0.491;0.508;0.043;0.581;-0.451;0.449;0.031;0.458;-0.442;0.433;0.024;0.315;-0.384;0.344;0.03;0.186;-0.293;0.286;-0.004
2026-05-02 12:14:20.100	8	4	0.5	0.7	47.441	2.428	-0.172	28.551	33.094	5.126	1.049;-0.504;0.493;0.037;0.955;-0.539;0.557;0.046;0.797;-0.511;0.549;0.047;0.655;-0.502;0.522;0.048;0.554;-0.469;0.465;0.043;0.425;-0.425;0.456;0.041;0.268;-0.389;0.39;0.003;0.156;-0.281;0.319;-0.015
2026-05-02 12:14:21.100	8	4	0.5	0.7	47.571	2.452	-0.235	28.554	33.094	5.133	1.026;-0.534;0.543;0.035;0.923;-0.584;0.563;0.037;0.787;-0.585;0.558;0.05;0.625;-0.539;0.53;0.049;0.5;-0.504;0.49;0.024;0.373;-0.43;0.433;0.001;0.267;-0.328;0.386;-0.006;0.117;-0.298;0.268;-0.004
2026-05-02 12:14:22.100	8	4	0.5	0.7	47.698	2.471	-0.299	28.557	33.093	5.141	1.015;-0.605;0.57;0.028;0.879;-0.613;0.572;0.054;0.719;-0.586;0.571;0.046;0.567;-0.558;0.543;0.025;0.462;-0.499;0.461;0.004;0.33;-0.444;0.426;0.018;0.185;-0.367;0.348;-0.016;0.121;-0.288;0.254;0.001
2026-05-02 12:14:23.099	8	4	0.5	0.7	47.823	2.485	-0.365	28.56	33.092	5.148	0.983;-0.605;0.619;0.037;0.843;-0.588;0.632;0.047;0.674;-0.567;0.581;0.045;0.531;-0.565;0.565;0.024;0.432;-0.47;0.489;0.033;0.297;-0.381;0.381;0.016;0.182;-0.344;0.362;-0.009;0.054;-0.25;0.292;0.002
2026-05-02 12:14:24.099	8	4	0.5	0.7	47.946	2.495	-0.433	28.563	33.091	5.155	0.936;-0.65;0.629;0.031;0.824;-0.625;0.635;0.052;0.66;-0.56;0.578;0.012;0.501;-0.557;0.551;0.007;0.351;-0.444;0.488;0.011;0.245;-0.413;0.42;-0.017;0.132;-0.296;0.316;-0.01;0.044;-0.268;0.274;-0.014
2026-05-02 12:14:25.099	8	4	0.5	0.7	48.066	2.5	-0.502	28.565	33.09	5.162	0.886;-0.688;0.633;0.041;0.781;-0.653;0.621;0.049;0.569;-0.562;0.58;0.016;0.426;-0.558;0.521;0.017;0.329;-0.45;0.47;0.006;0.163;-0.373;0.374;-0.011;0.081;-0.338;0.311;-0.029;-0.01;-0.258;0.217;-0.039
2026-05-02 12:14:26.100	8	4	0.5	0.7	48.183	2.499	-0.573	28.568	33.09	5.169	0.871;-0.667;0.663;0.048;0.707;-0.635;0.622;0.048;0.541;-0.61;0.616;0.009;0.399;-0.495;0.524;0.025;0.265;-0.43;0.478;0.021;0.132;-0.378;0.371;0.003;0.06;-0.3;0.294;-0.003;-0.031;-0.24;0.226;-0.044
2026-05-02 12:14:27.099	8	4	0.5	0.7	48.297	2.494	-0.644	28.571	33.089	5.176	0.807;-0.683;0.698;0.019;0.632;-0.659;0.643;0.039;0.514;-0.581;0.57;0.033;0.313;-0.52;0.512;-0.008;0.188;-0.443;0.417;0.003;0.075;-0.372;0.372;-0.005;-0.018;-0.261;0.286;-0.032;-0.078;-0.201;0.198;-0.028
2026-05-02 12:14:28.100	8	4	0.5	0.7	48.408	2.484	-0.715	28.574	33.088	5.183	0.755;-0.698;0.692;0.037;0.575;-0.636;0.662;0.018;0.409;-0.563;0.596;0.018;0.285;-0.488;0.473;0.005;0.15;-0.419;0.387;0.005;0.039;-0.335;0.309;-0.024;-0.07;-0.263;0.246;-0.04;-0.146;-0.159;0.206;-0.051
2026-05-02 12:14:29.100	8	4	0.5	0.7	48.517	2.469	-0.787	28.577	33.087	5.19	0.72;-0.7;0.697;0.006;0.556;-0.643;0.605;0.005;0.388;-0.55;0.561;0.0;0.22;-0.48;0.489;-0.008;0.095;-0.416;0.421;-0.027;-0.015;-0.317;0.289;-0.024;-0.096;-0.212;0.23;-0.043;-0.182;-0.166;0.169;-0.019
2026-05-02 12:14:30.100	8	4	0.5	0.7	48.622	2.449	-0.859	28.58	33.086	5.197	0.648;-0.705;0.677;0.011;0.462;-0.608;0.606;0.027;0.31;-0.559;0.514;-0.002;0.17;-0.451;0.456;-0.018;0.02;-0.385;0.381;-0.021;-0.064;-0.265;0.268;-0.014;-0.177;-0.228;0.197;-0.024;-0.205;-0.161;0.169;-0.04
2026-05-02 12:14:31.100	8	4	0.5	0.7	48.723	2.425	-0.931	28.583	33.085	5.204	0.601;-0.691;0.656;0.018;0.415;-0.624;0.583;-0.005;0.246;-0.5;0.5;-0.009;0.116;-0.427;0.45;-0.015;-0.013;-0.366;0.35;-0.006;-0.142;-0.254;0.289;-0.025;-0.212;-0.221;0.163;-0.029;-0.252;-0.122;0.143;-0.06
2026-05-02 12:14:32.098	8	4	0.5	0.7	48.822	2.396	-1.002	28.586	33.084	5.211	0.471;-0.669;0.662;0.008;0.355;-0.585;0.611;0.006;0.17;-0.48;0.497;0.005;0.006;-0.428;0.393;-0.029;-0.067;-0.312;0.312;-0.013;-0.2;-0.226;0.268;-0.024;-0.218;-0.191;0.166;-0.037;-0.26;-0.128;0.092;-0.03
2026-05-02 12:14:33.099	8	4	0.5	0.7	48.917	2.363	-1.073	28.589	33.083	5.217	0.407;-0.63;0.679;0.02;0.256;-0.544;0.557;-0.0;0.091;-0.485;0.451;-0.019;-0.015;-0.363;0.383;-0.025;-0.169;-0.285;0.288;-0.033;-0.217;-0.243;0.204;-0.02;-0.254;-0.158;0.135;-0.031;-0.308;-0.072;0.083;-0.063
2026-05-02 12:14:34.099	8	4	0.5	0.7	49.008	2.326	-1.142	28.592	33.081	5.224	0.336;-0.647;0.605;-0.009;0.151;-0.535;0.539;-0.013;-0.004;-0.477;0.429;-0.024;-0.112;-0.359;0.341;-0.046;-0.189;-0.26;0.285;-0.024;-0.28;-0.188;0.215;-0.048;-0.337;-0.124;0.122;-0.045;-0.325;-0.071;0.094;-0.038
2026-05-02 12:14:35.100	8	4	0.5	0.7	49.096	2.284	-1.211	28.594	33.08	5.231	0.271;-0.599;0.626;-0.016;0.125;-0.528;0.538;0.001;-0.017;-0.423;0.441;-0.028;-0.162;-0.344;0.356;-0.014;-0.241;-0.259;0.244;-0.041;-0.335;-0.15;0.178;-0.031;-0.375;-0.117;0.126;-0.06;-0.337;-0.032;0.019;-0.035
2026-05-02 12:14:36.100	8	4	0.5	0.7	49.18	2.239	-1.278	28.597	33.079	5.238	0.18;-0.562;0.583;-0.005;0.018;-0.457;0.469;-0.016;-0.101;-0.379;0.371;-0.014;-0.245;-0.281;0.293;-0.052;-0.311;-0.216;0.184;-0.04;-0.366;-0.115;0.133;-0.046;-0.39;-0.072;0.066;-0.044;-0.414;-0.007;0.055;-0.054
2026-05-02 12:14:37.100	8	4	0.5	0.7	49.261	2.19	-1.343	28.6	33.078	5.244	0.11;-0.557;0.567;-0.016;-0.077;-0.479;0.467;-0.025;-0.216;-0.328;0.363;-0.05;-0.306;-0.27;0.256;-0.023;-0.348;-0.175;0.188;-0.037;-0.42;-0.085;0.132;-0.054;-0.421;-0.068;0.04;-0.069;-0.409;0.022;-0.007;-0.039
2026-05-02 12:14:38.099	8	4	0.5	0.7	49.337	2.138	-1.406	28.603	33.076	5.251	0.036;-0.494;0.511;-0.035;-0.161;-0.403;0.432;-0.028;-0.28;-0.318;0.312;-0.021;-0.352;-0.25;0.24;-0.028;-0.431;-0.124;0.153;-0.053;-0.438;-0.052;0.108;-0.064;-0.472;-0.027;0.043;-0.047;-0.473;0.031;-0.003;-0.059
2026-05-02 12:14:39.100	8	4	0.5	0.7	49.41	2.082	-1.467	28.606	33.075	5.257	-0.095;-0.468;0.455;-0.007;-0.198;-0.411;0.393;-0.016;-0.322;-0.28;0.288;-0.042;-0.432;-0.203;0.169;-0.041;-0.506;-0.121;0.111;-0.052;-0.488;-0.029;0.077;-0.061;-0.476;-0.012;0.022;-0.03;-0.466;0.061;-0.02;-0.067
2026-05-02 12:14:40.100	8	4	0.5	0.7	49.479	2.024	-1.526	28.608	33.074	5.263	-0.134;-0.451;0.439;-0.036;-0.29;-0.355;0.329;-0.038;-0.423;-0.239;0.237;-0.042;-0.503;-0.183;0.153;-0.053;-0.541;-0.089;0.114;-0.065;-0.534;-0.004;0.04;-0.036;-0.549;0.001;-0.027;-0.045;-0.515;0.047;-0.079;-0.052
2026-05-02 12:14:41.100	8	4	0.5	0.7	49.543	1.963	-1.582	28.611	33.072	5.27	-0.251;-0.425;0.435;-0.012;-0.36;-0.287;0.313;-0.019;-0.468;-0.207;0.215;-0.043;-0.554;-0.111;0.098;-0.061;-0.599;-0.033;0.055;-0.042;-0.585;0.006;-0.01;-0.04;-0.579;0.037;-0.048;-0.066;-0.525;0.061;-0.087;-0.042
2026-05-02 12:14:42.100	8	4	0.5	0.7	49.604	1.9	-1.635	28.614	33.071	5.276	-0.309;-0.346;0.385;-0.043;-0.467;-0.249;0.273;-0.027;-0.54;-0.165;0.159;-0.065;-0.593;-0.087;0.091;-0.049;-0.634;-0.044;0.031;-0.052;-0.608;0.017;0.004;-0.066;-0.579;0.084;-0.082;-0.037;-0.539;0.076;-0.057;-0.04
2026-05-02 12:14:43.099	8	4	0.5	0.7	49.66	1.835	-1.685	28.617	33.07	5.282	-0.42;-0.341;0.317;-0.039;-0.549;-0.218;0.201;-0.05;-0.629;-0.158;0.12;-0.045;-0.643;-0.068;0.07;-0.036;-0.666;-0.009;0.02;-0.042;-0.644;0.079;-0.063;-0.061;-0.613;0.098;-0.06;-0.06;-0.542;0.119;-0.126;-0.045
2026-05-02 12:14:44.099	8	4	0.5	0.7	49.713	1.768	-1.732	28.62	33.068	5.288	-0.499;-0.28;0.254;-0.027;-0.584;-0.195;0.187;-0.035;-0.639;-0.089;0.103;-0.047;-0.718;-0.022;0.009;-0.053;-0.726;0.025;-0.009;-0.037;-0.695;0.091;-0.057;-0.056;-0.645;0.103;-0.071;-0.041;-0.552;0.118;-0.117;-0.041
2026-05-02 12:14:45.097	8	4	0.5	0.7	49.76	1.7	-1.776	28.622	33.067	5.295	-0.593;-0.232;0.254;-0.04;-0.678;-0.121;0.137;-0.061;-0.703;-0.082;0.029;-0.068;-0.754;-0.008;-0.004;-0.054;-0.723;0.08;-0.056;-0.044;-0.704;0.117;-0.125;-0.036;-0.662;0.117;-0.102;-0.026;-0.532;0.139;-0.093;-0.027
2026-05-02 12:14:46.097	8	4	0.5	0.7	49.804	1.631	-1.816	28.625	33.065	5.301	-0.66;-0.18;0.16;-0.049;-0.747;-0.108;0.118;-0.058;-0.776;-0.01;0.003;-0.053;-0.812;0.037;-0.035;-0.049;-0.747;0.084;-0.116;-0.03;-0.725;0.121;-0.096;-0.044;-0.618;0.149;-0.144;-0.05;-0.543;0.128;-0.114;-0.027
2026-05-02 12:14:47.099	8	4	0.5	0.7	49.844	1.561	-1.852	28.628	33.064	5.307	-0.761;-0.138;0.145;-0.04;-0.769;-0.079;0.065;-0.04;-0.852;0.02;-0.0;-0.058;-0.8;0.064;-0.044;-0.067;-0.796;0.102;-0.14;-0.031;-0.742;0.123;-0.156;-0.031;-0.625;0.151;-0.157;-0.044;-0.559;0.136;-0.156;-0.02
2026-05-02 12:14:48.099	8	4	0.5	0.7	49.879	1.491	-1.885	28.63	33.062	5.312	-0.778;-0.111;0.115;-0.044;-0.854;0.01;0.035;-0.061;-0.863;0.075;-0.058;-0.059;-0.847;0.077;-0.116;-0.037;-0.817;0.152;-0.157;-0.024;-0.751;0.164;-0.167;-0.017;-0.669;0.137;-0.166;-0.009;-0.554;0.178;-0.177;-0.018
2026-05-02 12:14:49.099	8	4	0.5	0.7	49.909	1.422	-1.914	28.633	33.061	5.318	-0.898;-0.025;0.036;-0.056;-0.927;0.023;0.006;-0.037;-0.889;0.078;-0.079;-0.03;-0.902;0.141;-0.136;-0.061;-0.862;0.168;-0.166;-0.022;-0.782;0.146;-0.19;-0.026;-0.637;0.152;-0.176;-0.008;-0.559;0.176;-0.147;-0.002
2026-05-02 12:14:50.100	8	4	0.5	0.7	49.936	1.352	-1.939	28.636	33.059	5.324	-0.936;0.016;0.033;-0.048;-0.952;0.06;-0.072;-0.053;-0.927;0.093;-0.12;-0.039;-0.898;0.177;-0.167;-0.054;-0.832;0.202;-0.16;-0.044;-0.773;0.168;-0.203;-0.028;-0.626;0.163;-0.164;-0.023;-0.546;0.138;-0.183;-0.028
2026-05-02 12:14:51.100	8	4	0.5	0.7	49.957	1.283	-1.959	28.639	33.057	5.33	-0.988;0.018;-0.02;-0.047;-0.979;0.112;-0.113;-0.047;-0.99;0.159;-0.118;-0.026;-0.909;0.166;-0.186;-0.036;-0.846;0.196;-0.195;-0.031;-0.771;0.221;-0.212;-0.039;-0.647;0.175;-0.176;-0.034;-0.519;0.137;-0.149;0.002
