timestamp,depth,water_temp,quality_flag
2026-04-18 19:11:22.769,12.474,28.028,1.0
2026-04-18 19:11:23.770,12.58,28.041,1.0
2026-04-18 19:11:24.770,12.679,28.026,1.0
2026-04-18 19:11:25.770,12.871,28.035,1.0
2026-04-18 19:11:26.770,12.919,28.08,1.0
2026-04-18 19:11:27.770,13.047,28.076,1.0
2026-04-18 19:11:28.770,13.193,28.068,1.0
2026-04-18 19:11:29.770,13.305,28.08,1.0
2026-04-18 19:11:30.770,13.287,28.09,1.0
2026-04-18 19:11:31.770,13.405,28.094,1.0
2026-04-18 19:11:32.771,13.418,28.103,1.0
2026-04-18 19:11:33.770,13.497,28.124,1.0
2026-04-18 19:11:34.770,13.537,28.136,1.0
2026-04-18 19:11:35.770,13.479,28.142,1.0
2026-04-18 19:11:36.770,13.465,28.163,1.0
2026-04-18 19:11:37.770,13.505,28.138,1.0
2026-04-18 19:11:38.770,13.376,28.152,1.0
2026-04-18 19:11:39.770,13.353,28.18,1.0
2026-04-18 19:11:40.770,13.317,28.188,1.0
2026-04-18 19:11:41.770,13.213,28.19,1.0
2026-04-18 19:11:42.770,13.089,28.176,1.0
2026-04-18 19:11:43.770,13.059,28.215,1.0
2026-04-18 19:11:44.770,12.872,28.218,1.0
2026-04-18 19:11:45.770,12.787,28.204,1.0
2026-04-18 19:11:46.770,12.672,28.216,1.0
2026-04-18 19:11:47.767,12.486,28.209,1.0
2026-04-18 19:11:48.766,12.35,28.238,1.0
2026-04-18 19:11:49.771,12.23,28.23,1.0
2026-04-18 19:11:50.771,12.049,28.234,1.0
2026-04-18 19:11:51.766,11.953,28.262,1.0
2026-04-18 19:11:52.766,11.795,28.257,1.0
2026-04-18 19:11:53.766,11.661,28.27,1.0
2026-04-18 19:11:54.766,11.446,28.261,1.0
2026-04-18 19:11:55.771,11.31,28.253,1.0
2026-04-18 19:11:56.766,11.242,28.269,1.0
2026-04-18 19:11:57.771,11.129,28.288,1.0
2026-04-18 19:11:58.770,10.96,28.272,1.0
2026-04-18 19:11:59.771,10.899,28.262,1.0
2026-04-18 19:12:00.770,10.813,28.287,1.0
2026-04-18 19:12:01.771,10.674,28.29,1.0
2026-04-18 19:12:02.770,10.6,28.306,1.0
2026-04-18 19:12:03.770,10.602,28.292,1.0
2026-04-18 19:12:04.770,10.496,28.296,1.0
2026-04-18 19:12:05.770,10.479,28.287,1.0
2026-04-18 19:12:06.771,10.545,28.303,1.0
2026-04-18 19:12:07.770,10.475,28.292,1.0
2026-04-18 19:12:08.770,10.524,28.304,1.0
2026-04-18 19:12:09.770,10.597,28.311,1.0
2026-04-18 19:12:10.771,10.572,28.317,1.0
2026-04-18 19:12:11.770,10.713,28.306,1.0
2026-04-18 19:12:12.770,10.744,28.281,1.0
2026-04-18 19:12:13.778,10.802,28.304,1.0
2026-04-18 19:12:14.770,10.911,28.286,1.0
2026-04-18 19:12:15.770,11.065,28.306,1.0
2026-04-18 19:12:16.771,11.151,28.313,1.0
2026-04-18 19:12:17.770,11.315,28.294,1.0
2026-04-18 19:12:18.770,11.449,28.277,1.0
2026-04-18 19:12:19.770,11.587,28.3,1.0
2026-04-18 19:12:20.771,11.725,28.285,1.0
2026-04-18 19:12:21.770,11.879,28.302,1.0
2026-04-18 19:12:22.771,11.994,28.296,1.0
2026-04-18 19:12:23.770,12.221,28.277,1.0
2026-04-18 19:12:24.770,12.321,28.27,1.0
2026-04-18 19:12:25.771,12.432,28.27,1.0
2026-04-18 19:12:26.770,12.588,28.288,1.0
2026-04-18 19:12:27.771,12.697,28.265,1.0
2026-04-18 19:12:28.771,12.874,28.279,1.0
2026-04-18 19:12:29.770,12.947,28.259,1.0
2026-04-18 19:12:30.770,13.065,28.269,1.0
2026-04-18 19:12:31.771,13.202,28.245,1.0
2026-04-18 19:12:32.770,13.238,28.249,1.0
2026-04-18 19:12:33.771,13.303,28.258,1.0
2026-04-18 19:12:34.771,13.366,28.215,1.0
2026-04-18 19:12:35.770,13.422,28.22,1.0
2026-04-18 19:12:36.770,13.461,28.215,1.0
2026-04-18 19:12:37.770,13.451,28.214,1.0
2026-04-18 19:12:38.770,13.465,28.208,1.0
2026-04-18 19:12:39.770,13.436,28.208,1.0
2026-04-18 19:12:40.771,13.48,28.213,1.0
2026-04-18 19:12:41.771,13.424,28.194,1.0
2026-04-18 19:12:42.771,13.318,28.167,1.0
2026-04-18 19:12:43.770,13.326,28.169,1.0
2026-04-18 19:12:44.770,13.171,28.174,1.0
2026-04-18 19:12:45.770,13.098,28.167,1.0
2026-04-18 19:12:46.770,12.988,28.133,1.0
2026-04-18 19:12:47.770,12.893,28.161,1.0
2026-04-18 19:12:48.770,12.791,28.147,1.0
2026-04-18 19:12:49.770,12.622,28.136,1.0
2026-04-18 19:12:50.770,12.446,28.137,1.0
2026-04-18 19:12:51.770,12.371,28.104,1.0
2026-04-18 19:12:52.770,12.152,28.113,1.0
2026-04-18 19:12:53.770,12.082,28.078,1.0
2026-04-18 19:12:54.770,11.863,28.081,1.0
2026-04-18 19:12:55.770,11.744,28.07,1.0
2026-04-18 19:12:56.771,11.625,28.08,1.0
