[System]
Platform=SEANO USV
Start_Time=2026-04-18 17:49:52
Timezone=WIB

[Sensor]
Name=SBES

[Columns]
Timestamp(WIB)	Depth	WaterTemp	QualityFlag

[Data]
2026-04-18 17:49:55.371	12.566	28.033	1.0
2026-04-18 17:49:56.374	12.702	28.027	1.0
2026-04-18 17:49:57.373	12.836	28.047	1.0
2026-04-18 17:49:58.373	12.968	28.051	1.0
2026-04-18 17:49:59.373	13.103	28.052	1.0
2026-04-18 17:50:00.373	13.22	28.065	1.0
2026-04-18 17:50:01.371	13.3	28.086	1.0
2026-04-18 17:50:02.369	13.287	28.098	1.0
2026-04-18 17:50:03.375	13.367	28.087	1.0
2026-04-18 17:50:04.373	13.493	28.111	1.0
2026-04-18 17:50:05.373	13.45	28.132	1.0
2026-04-18 17:50:06.374	13.473	28.143	1.0
2026-04-18 17:50:07.373	13.475	28.134	1.0
2026-04-18 17:50:08.373	13.447	28.133	1.0
2026-04-18 17:50:09.369	13.417	28.134	1.0
2026-04-18 17:50:10.373	13.399	28.157	1.0
2026-04-18 17:50:11.373	13.346	28.175	1.0
2026-04-18 17:50:12.373	13.329	28.184	1.0
2026-04-18 17:50:13.374	13.216	28.194	1.0
2026-04-18 17:50:14.373	13.128	28.185	1.0
2026-04-18 17:50:15.373	13.024	28.209	1.0
2026-04-18 17:50:16.373	12.938	28.194	1.0
2026-04-18 17:50:17.373	12.809	28.231	1.0
2026-04-18 17:50:18.373	12.62	28.211	1.0
2026-04-18 17:50:19.372	12.461	28.227	1.0
2026-04-18 17:50:20.373	12.392	28.214	1.0
2026-04-18 17:50:21.373	12.21	28.243	1.0
2026-04-18 17:50:22.373	12.086	28.259	1.0
2026-04-18 17:50:23.374	11.946	28.262	1.0
2026-04-18 17:50:24.373	11.805	28.256	1.0
2026-04-18 17:50:25.373	11.656	28.262	1.0
2026-04-18 17:50:26.374	11.452	28.241	1.0
2026-04-18 17:50:27.373	11.293	28.261	1.0
2026-04-18 17:50:28.373	11.228	28.255	1.0
2026-04-18 17:50:29.373	11.075	28.286	1.0
2026-04-18 17:50:30.373	11.011	28.275	1.0
2026-04-18 17:50:31.373	10.877	28.271	1.0
2026-04-18 17:50:32.373	10.728	28.297	1.0
2026-04-18 17:50:33.373	10.685	28.279	1.0
2026-04-18 17:50:34.372	10.635	28.284	1.0
2026-04-18 17:50:35.373	10.561	28.275	1.0
2026-04-18 17:50:36.374	10.5	28.298	1.0
2026-04-18 17:50:37.373	10.515	28.285	1.0
2026-04-18 17:50:38.373	10.475	28.281	1.0
2026-04-18 17:50:39.374	10.47	28.286	1.0
2026-04-18 17:50:40.373	10.522	28.289	1.0
2026-04-18 17:50:41.373	10.574	28.314	1.0
2026-04-18 17:50:42.373	10.61	28.299	1.0
2026-04-18 17:50:43.374	10.697	28.311	1.0
2026-04-18 17:50:44.373	10.758	28.3	1.0
2026-04-18 17:50:45.373	10.827	28.29	1.0
2026-04-18 17:50:46.373	10.982	28.285	1.0
2026-04-18 17:50:47.372	11.07	28.281	1.0
2026-04-18 17:50:48.373	11.186	28.286	1.0
2026-04-18 17:50:49.373	11.341	28.305	1.0
2026-04-18 17:50:50.373	11.451	28.313	1.0
2026-04-18 17:50:51.373	11.614	28.274	1.0
2026-04-18 17:50:52.374	11.677	28.27	1.0
2026-04-18 17:50:53.373	11.894	28.292	1.0
2026-04-18 17:50:54.373	12.051	28.303	1.0
2026-04-18 17:50:55.373	12.143	28.277	1.0
2026-04-18 17:50:56.373	12.37	28.263	1.0
2026-04-18 17:50:57.373	12.48	28.269	1.0
2026-04-18 17:50:58.373	12.647	28.29	1.0
2026-04-18 17:50:59.373	12.749	28.25	1.0
2026-04-18 17:51:00.373	12.826	28.245	1.0
2026-04-18 17:51:01.375	12.985	28.27	1.0
2026-04-18 17:51:02.373	13.125	28.268	1.0
2026-04-18 17:51:03.373	13.174	28.238	1.0
2026-04-18 17:51:04.373	13.299	28.253	1.0
2026-04-18 17:51:05.373	13.361	28.252	1.0
2026-04-18 17:51:06.373	13.364	28.241	1.0
2026-04-18 17:51:07.374	13.415	28.23	1.0
2026-04-18 17:51:08.373	13.446	28.231	1.0
2026-04-18 17:51:09.373	13.541	28.212	1.0
2026-04-18 17:51:10.373	13.528	28.19	1.0
2026-04-18 17:51:11.373	13.506	28.204	1.0
2026-04-18 17:51:12.373	13.431	28.181	1.0
2026-04-18 17:51:13.373	13.397	28.177	1.0
2026-04-18 17:51:14.373	13.305	28.174	1.0
2026-04-18 17:51:15.373	13.323	28.161	1.0
2026-04-18 17:51:16.373	13.205	28.176	1.0
2026-04-18 17:51:17.373	13.142	28.166	1.0
2026-04-18 17:51:18.373	12.991	28.137	1.0
2026-04-18 17:51:19.373	12.85	28.134	1.0
2026-04-18 17:51:20.373	12.781	28.143	1.0
2026-04-18 17:51:21.373	12.576	28.11	1.0
2026-04-18 17:51:22.373	12.476	28.115	1.0
2026-04-18 17:51:23.373	12.339	28.107	1.0
2026-04-18 17:51:24.373	12.137	28.084	1.0
2026-04-18 17:51:25.373	12.058	28.083	1.0
2026-04-18 17:51:26.373	11.855	28.105	1.0
2026-04-18 17:51:27.373	11.782	28.096	1.0
2026-04-18 17:51:28.373	11.634	28.082	1.0
2026-04-18 17:51:29.373	11.485	28.067	1.0
2026-04-18 17:51:30.373	11.273	28.07	1.0
2026-04-18 17:51:31.373	11.211	28.056	1.0
2026-04-18 17:51:32.373	11.111	28.041	1.0
2026-04-18 17:51:33.373	10.919	28.005	1.0
2026-04-18 17:51:34.373	10.878	28.035	1.0
2026-04-18 17:51:35.373	10.73	28.0	1.0
2026-04-18 17:51:36.373	10.713	27.997	1.0
2026-04-18 17:51:37.373	10.639	27.993	1.0
2026-04-18 17:51:38.373	10.59	27.997	1.0
2026-04-18 17:51:39.373	10.483	27.961	1.0
2026-04-18 17:51:40.373	10.543	27.975	1.0
2026-04-18 17:51:41.373	10.495	27.941	1.0
2026-04-18 17:51:42.373	10.532	27.957	1.0
2026-04-18 17:51:43.373	10.519	27.916	1.0
2026-04-18 17:51:44.373	10.552	27.937	1.0
2026-04-18 17:51:45.373	10.578	27.901	1.0
2026-04-18 17:51:46.373	10.648	27.904	1.0
2026-04-18 17:51:47.373	10.776	27.888	1.0
2026-04-18 17:51:48.373	10.88	27.899	1.0
2026-04-18 17:51:49.373	11.006	27.871	1.0
2026-04-18 17:51:50.373	11.028	27.876	1.0
2026-04-18 17:51:51.373	11.207	27.873	1.0
2026-04-18 17:51:52.373	11.343	27.854	1.0
2026-04-18 17:51:53.373	11.45	27.834	1.0
2026-04-18 17:51:54.373	11.621	27.833	1.0
2026-04-18 17:51:55.373	11.792	27.852	1.0
2026-04-18 17:51:56.373	11.932	27.83	1.0
2026-04-18 17:51:57.373	12.003	27.824	1.0
2026-04-18 17:51:58.373	12.213	27.814	1.0
2026-04-18 17:51:59.373	12.319	27.819	1.0
2026-04-18 17:52:00.373	12.487	27.81	1.0
2026-04-18 17:52:01.373	12.588	27.796	1.0
2026-04-18 17:52:02.373	12.777	27.802	1.0
2026-04-18 17:52:03.373	12.851	27.785	1.0
2026-04-18 17:52:04.373	12.971	27.767	1.0
2026-04-18 17:52:05.373	13.149	27.779	1.0
2026-04-18 17:52:06.373	13.226	27.758	1.0
2026-04-18 17:52:07.373	13.243	27.74	1.0
2026-04-18 17:52:08.373	13.397	27.757	1.0
2026-04-18 17:52:09.373	13.434	27.741	1.0
2026-04-18 17:52:10.375	13.441	27.726	1.0
2026-04-18 17:52:11.374	13.501	27.724	1.0
2026-04-18 17:52:12.373	13.516	27.742	1.0
2026-04-18 17:52:13.374	13.54	27.75	1.0
2026-04-18 17:52:14.375	13.45	27.708	1.0
2026-04-18 17:52:15.373	13.423	27.706	1.0
2026-04-18 17:52:16.373	13.401	27.702	1.0
2026-04-18 17:52:17.373	13.357	27.725	1.0
2026-04-18 17:52:18.374	13.221	27.712	1.0
2026-04-18 17:52:19.373	13.186	27.706	1.0
2026-04-18 17:52:20.373	13.071	27.702	1.0
2026-04-18 17:52:21.373	12.938	27.719	1.0
2026-04-18 17:52:22.373	12.854	27.688	1.0
2026-04-18 17:52:23.373	12.683	27.693	1.0
2026-04-18 17:52:24.373	12.631	27.707	1.0
2026-04-18 17:52:25.373	12.481	27.694	1.0
2026-04-18 17:52:26.373	12.279	27.698	1.0
2026-04-18 17:52:27.373	12.205	27.682	1.0
2026-04-18 17:52:28.373	11.97	27.685	1.0
2026-04-18 17:52:29.373	11.816	27.681	1.0
2026-04-18 17:52:30.373	11.732	27.712	1.0
2026-04-18 17:52:31.373	11.521	27.7	1.0
2026-04-18 17:52:32.369	11.432	27.712	1.0
2026-04-18 17:52:33.374	11.279	27.684	1.0
2026-04-18 17:52:34.369	11.201	27.689	1.0
2026-04-18 17:52:35.373	11.092	27.696	1.0
2026-04-18 17:52:36.374	10.93	27.728	1.0
2026-04-18 17:52:37.373	10.88	27.729	1.0
2026-04-18 17:52:38.373	10.754	27.715	1.0
2026-04-18 17:52:39.373	10.707	27.728	1.0
2026-04-18 17:52:40.373	10.598	27.72	1.0
2026-04-18 17:52:41.373	10.509	27.72	1.0
2026-04-18 17:52:42.373	10.542	27.727	1.0
2026-04-18 17:52:43.373	10.504	27.746	1.0
2026-04-18 17:52:44.373	10.48	27.746	1.0
2026-04-18 17:52:45.373	10.49	27.73	1.0
2026-04-18 17:52:46.373	10.532	27.727	1.0
2026-04-18 17:52:47.373	10.536	27.758	1.0
2026-04-18 17:52:48.373	10.621	27.766	1.0
2026-04-18 17:52:49.373	10.688	27.775	1.0
2026-04-18 17:52:50.373	10.793	27.761	1.0
2026-04-18 17:52:51.373	10.902	27.782	1.0
2026-04-18 17:52:52.373	10.959	27.776	1.0
2026-04-18 17:52:53.373	11.081	27.773	1.0
2026-04-18 17:52:54.373	11.183	27.778	1.0
2026-04-18 17:52:55.374	11.311	27.775	1.0
2026-04-18 17:52:56.370	11.507	27.815	1.0
2026-04-18 17:52:57.371	11.593	27.82	1.0
2026-04-18 17:52:58.373	11.766	27.81	1.0
2026-04-18 17:52:59.373	11.976	27.811	1.0
2026-04-18 17:53:00.373	12.094	27.846	1.0
2026-04-18 17:53:01.374	12.207	27.848	1.0
2026-04-18 17:53:02.374	12.399	27.848	1.0
2026-04-18 17:53:03.374	12.548	27.855	1.0
2026-04-18 17:53:04.373	12.646	27.847	1.0
2026-04-18 17:53:05.374	12.82	27.883	1.0
2026-04-18 17:53:06.373	12.909	27.873	1.0
2026-04-18 17:53:07.370	13.013	27.875	1.0
2026-04-18 17:53:08.373	13.085	27.882	1.0
2026-04-18 17:53:09.373	13.229	27.9	1.0
2026-04-18 17:53:10.373	13.269	27.925	1.0
2026-04-18 17:53:11.373	13.358	27.9	1.0
2026-04-18 17:53:12.374	13.459	27.917	1.0
2026-04-18 17:53:13.373	13.418	27.951	1.0
2026-04-18 17:53:14.373	13.516	27.936	1.0
2026-04-18 17:53:15.375	13.51	27.932	1.0
2026-04-18 17:53:16.373	13.457	27.952	1.0
2026-04-18 17:53:17.374	13.482	27.95	1.0
2026-04-18 17:53:18.373	13.417	27.98	1.0
2026-04-18 17:53:19.373	13.378	27.978	1.0
2026-04-18 17:53:20.373	13.326	28.008	1.0
2026-04-18 17:53:21.371	13.234	27.997	1.0
2026-04-18 17:53:22.371	13.126	28.019	1.0
2026-04-18 17:53:23.371	13.076	28.028	1.0
2026-04-18 17:53:24.371	13.002	28.032	1.0
2026-04-18 17:53:25.374	12.805	28.049	1.0
2026-04-18 17:53:26.373	12.716	28.053	1.0
2026-04-18 17:53:27.373	12.58	28.045	1.0
2026-04-18 17:53:28.374	12.438	28.056	1.0
2026-04-18 17:53:29.374	12.319	28.074	1.0
2026-04-18 17:53:30.374	12.091	28.094	1.0
2026-04-18 17:53:31.373	12.029	28.103	1.0
2026-04-18 17:53:32.373	11.884	28.092	1.0
2026-04-18 17:53:33.378	11.706	28.098	1.0
2026-04-18 17:53:34.373	11.512	28.104	1.0
2026-04-18 17:53:35.374	11.392	28.138	1.0
2026-04-18 17:53:36.371	11.314	28.138	1.0
2026-04-18 17:53:37.374	11.151	28.123	1.0
2026-04-18 17:53:38.374	11.06	28.144	1.0
2026-04-18 17:53:39.374	10.939	28.175	1.0
2026-04-18 17:53:40.374	10.816	28.168	1.0
2026-04-18 17:53:41.374	10.728	28.169	1.0
2026-04-18 17:53:42.374	10.647	28.164	1.0
2026-04-18 17:53:43.374	10.583	28.186	1.0
2026-04-18 17:53:44.374	10.547	28.177	1.0
2026-04-18 17:53:45.374	10.54	28.191	1.0
2026-04-18 17:53:46.371	10.454	28.207	1.0
2026-04-18 17:53:47.377	10.481	28.211	1.0
2026-04-18 17:53:48.373	10.562	28.208	1.0
2026-04-18 17:53:49.374	10.564	28.233	1.0
2026-04-18 17:53:50.373	10.539	28.245	1.0
2026-04-18 17:53:51.374	10.664	28.218	1.0
2026-04-18 17:53:52.370	10.747	28.26	1.0
2026-04-18 17:53:53.369	10.798	28.243	1.0
2026-04-18 17:53:54.369	10.883	28.264	1.0
2026-04-18 17:53:55.369	11.011	28.275	1.0
2026-04-18 17:53:56.369	11.138	28.251	1.0
2026-04-18 17:53:57.375	11.229	28.254	1.0
2026-04-18 17:53:58.370	11.342	28.281	1.0
2026-04-18 17:53:59.374	11.529	28.264	1.0
2026-04-18 17:54:00.374	11.622	28.293	1.0
2026-04-18 17:54:01.369	11.761	28.298	1.0
2026-04-18 17:54:02.374	11.968	28.288	1.0
2026-04-18 17:54:03.374	12.071	28.289	1.0
2026-04-18 17:54:04.374	12.228	28.302	1.0
2026-04-18 17:54:05.373	12.38	28.285	1.0
2026-04-18 17:54:06.374	12.526	28.3	1.0
2026-04-18 17:54:07.373	12.726	28.292	1.0
2026-04-18 17:54:08.373	12.806	28.314	1.0
2026-04-18 17:54:09.374	12.958	28.293	1.0
2026-04-18 17:54:10.374	13.021	28.288	1.0
2026-04-18 17:54:11.373	13.122	28.301	1.0
2026-04-18 17:54:12.374	13.253	28.287	1.0
2026-04-18 17:54:13.374	13.338	28.313	1.0
2026-04-18 17:54:14.374	13.373	28.286	1.0
2026-04-18 17:54:15.374	13.478	28.314	1.0
2026-04-18 17:54:16.374	13.462	28.312	1.0
2026-04-18 17:54:17.373	13.482	28.287	1.0
2026-04-18 17:54:18.373	13.465	28.294	1.0
2026-04-18 17:54:19.374	13.457	28.304	1.0
2026-04-18 17:54:20.374	13.506	28.309	1.0
2026-04-18 17:54:21.374	13.449	28.295	1.0
2026-04-18 17:54:22.374	13.42	28.278	1.0
2026-04-18 17:54:23.370	13.32	28.3	1.0
2026-04-18 17:54:24.370	13.215	28.299	1.0
2026-04-18 17:54:25.373	13.195	28.28	1.0
2026-04-18 17:54:26.373	13.008	28.272	1.0
2026-04-18 17:54:27.373	12.909	28.277	1.0
2026-04-18 17:54:28.373	12.853	28.264	1.0
2026-04-18 17:54:29.373	12.71	28.281	1.0
2026-04-18 17:54:30.374	12.571	28.242	1.0
2026-04-18 17:54:31.373	12.392	28.256	1.0
2026-04-18 17:54:32.373	12.234	28.251	1.0
2026-04-18 17:54:33.373	12.153	28.248	1.0
2026-04-18 17:54:34.373	12.0	28.243	1.0
2026-04-18 17:54:35.372	11.855	28.22	1.0
2026-04-18 17:54:36.374	11.633	28.237	1.0
2026-04-18 17:54:37.373	11.507	28.219	1.0
2026-04-18 17:54:38.373	11.35	28.231	1.0
2026-04-18 17:54:39.373	11.263	28.218	1.0
2026-04-18 17:54:40.373	11.131	28.212	1.0
2026-04-18 17:54:41.373	11.046	28.211	1.0
2026-04-18 17:54:42.372	10.943	28.206	1.0
2026-04-18 17:54:43.373	10.843	28.182	1.0
2026-04-18 17:54:44.373	10.747	28.178	1.0
2026-04-18 17:54:45.373	10.643	28.179	1.0
2026-04-18 17:54:46.373	10.606	28.181	1.0
2026-04-18 17:54:47.372	10.567	28.136	1.0
2026-04-18 17:54:48.373	10.476	28.155	1.0
2026-04-18 17:54:49.373	10.498	28.123	1.0
2026-04-18 17:54:50.372	10.484	28.138	1.0
2026-04-18 17:54:51.373	10.51	28.14	1.0
2026-04-18 17:54:52.373	10.587	28.132	1.0
2026-04-18 17:54:53.373	10.628	28.091	1.0
2026-04-18 17:54:54.373	10.657	28.11	1.0
2026-04-18 17:54:55.373	10.767	28.11	1.0
2026-04-18 17:54:56.373	10.779	28.085	1.0
2026-04-18 17:54:57.374	10.906	28.068	1.0
2026-04-18 17:54:58.374	10.996	28.067	1.0
2026-04-18 17:54:59.374	11.117	28.066	1.0
2026-04-18 17:55:00.373	11.24	28.051	1.0
2026-04-18 17:55:01.373	11.396	28.051	1.0
2026-04-18 17:55:02.374	11.532	28.02	1.0
2026-04-18 17:55:03.374	11.703	28.034	1.0
2026-04-18 17:55:04.374	11.875	28.027	1.0
2026-04-18 17:55:05.373	11.998	27.985	1.0
2026-04-18 17:55:06.369	12.079	27.998	1.0
2026-04-18 17:55:07.370	12.257	27.983	1.0
2026-04-18 17:55:08.374	12.447	27.993	1.0
2026-04-18 17:55:09.374	12.563	27.95	1.0
2026-04-18 17:55:10.374	12.732	27.976	1.0
2026-04-18 17:55:11.374	12.793	27.943	1.0
2026-04-18 17:55:12.374	12.935	27.954	1.0
2026-04-18 17:55:13.373	13.09	27.922	1.0
2026-04-18 17:55:14.373	13.179	27.916	1.0
2026-04-18 17:55:15.374	13.299	27.927	1.0
2026-04-18 17:55:16.373	13.369	27.918	1.0
2026-04-18 17:55:17.374	13.347	27.882	1.0
2026-04-18 17:55:18.373	13.452	27.885	1.0
2026-04-18 17:55:19.373	13.518	27.887	1.0
2026-04-18 17:55:20.373	13.453	27.859	1.0
2026-04-18 17:55:21.373	13.473	27.882	1.0
2026-04-18 17:55:22.374	13.454	27.862	1.0
2026-04-18 17:55:23.373	13.479	27.867	1.0
2026-04-18 17:55:24.373	13.422	27.822	1.0
2026-04-18 17:55:25.369	13.326	27.816	1.0
