[System]
Platform=SEANO USV
Start_Time=2026-04-18 17:49:52
Timezone=WIB

[Sensor]
Name=CTD

[Columns]
Timestamp(WIB)	Depth	Temp	Cond	Salinity	Density	SoundVel

[Data]
2026-04-18 17:49:54.907	2.668	28.114	4.203	32.469	1020.585	1534.887
2026-04-18 17:49:55.911	2.862	28.093	4.206	32.482	1020.581	1534.911
2026-04-18 17:49:56.911	2.976	28.085	4.215	32.488	1020.632	1534.898
2026-04-18 17:49:57.910	3.079	28.076	4.216	32.479	1020.592	1534.905
2026-04-18 17:49:58.910	3.185	28.101	4.214	32.493	1020.645	1535.075
2026-04-18 17:49:59.911	3.301	28.073	4.209	32.5	1020.669	1534.899
2026-04-18 17:50:00.911	3.352	28.074	4.214	32.49	1020.648	1534.903
2026-04-18 17:50:01.906	3.404	28.079	4.219	32.487	1020.643	1534.97
2026-04-18 17:50:02.911	3.423	28.087	4.228	32.457	1020.638	1535.015
2026-04-18 17:50:03.910	3.408	28.074	4.23	32.473	1020.652	1534.959
2026-04-18 17:50:04.910	3.411	28.103	4.239	32.474	1020.638	1535.024
2026-04-18 17:50:05.911	3.37	28.11	4.237	32.479	1020.616	1535.126
2026-04-18 17:50:06.911	3.382	28.087	4.231	32.457	1020.603	1535.026
2026-04-18 17:50:07.911	3.331	28.134	4.232	32.46	1020.625	1535.161
2026-04-18 17:50:08.910	3.324	28.104	4.237	32.461	1020.611	1534.997
2026-04-18 17:50:09.906	3.301	28.136	4.24	32.44	1020.585	1535.164
2026-04-18 17:50:10.911	3.253	28.125	4.24	32.451	1020.581	1535.117
2026-04-18 17:50:11.911	3.233	28.17	4.242	32.435	1020.58	1535.26
2026-04-18 17:50:12.911	3.178	28.169	4.252	32.438	1020.589	1535.1
2026-04-18 17:50:13.910	3.173	28.211	4.237	32.42	1020.525	1535.325
2026-04-18 17:50:14.911	3.146	28.166	4.254	32.415	1020.58	1535.058
2026-04-18 17:50:15.911	3.097	28.181	4.237	32.395	1020.517	1535.121
2026-04-18 17:50:16.910	3.086	28.227	4.247	32.375	1020.526	1535.16
2026-04-18 17:50:17.911	3.097	28.205	4.249	32.38	1020.513	1535.226
2026-04-18 17:50:18.910	3.083	28.246	4.244	32.365	1020.49	1535.192
2026-04-18 17:50:19.910	3.045	28.218	4.257	32.369	1020.492	1535.117
2026-04-18 17:50:20.911	3.036	28.232	4.254	32.35	1020.474	1535.217
2026-04-18 17:50:21.910	3.008	28.245	4.247	32.331	1020.479	1535.164
2026-04-18 17:50:22.911	2.943	28.266	4.241	32.316	1020.427	1535.155
2026-04-18 17:50:23.911	2.879	28.303	4.25	32.321	1020.428	1535.254
2026-04-18 17:50:24.911	2.825	28.285	4.257	32.312	1020.407	1535.322
2026-04-18 17:50:25.912	2.787	28.306	4.256	32.3	1020.408	1535.374
2026-04-18 17:50:26.911	2.657	28.321	4.24	32.274	1020.415	1535.244
2026-04-18 17:50:27.911	2.589	28.324	4.24	32.293	1020.398	1535.393
2026-04-18 17:50:28.911	2.444	28.332	4.241	32.263	1020.382	1535.384
2026-04-18 17:50:29.911	2.298	28.415	4.247	32.257	1020.342	1535.403
2026-04-18 17:50:30.911	2.165	28.385	4.244	32.248	1020.336	1535.315
2026-04-18 17:50:31.911	2.035	28.405	4.237	32.22	1020.308	1535.342
2026-04-18 17:50:32.911	1.865	28.458	4.242	32.229	1020.293	1535.497
2026-04-18 17:50:33.911	1.693	28.494	4.24	32.215	1020.252	1535.535
2026-04-18 17:50:34.911	1.528	28.498	4.253	32.209	1020.24	1535.499
2026-04-18 17:50:35.911	1.357	28.556	4.251	32.214	1020.208	1535.707
2026-04-18 17:50:36.911	1.168	28.576	4.236	32.184	1020.214	1535.664
2026-04-18 17:50:37.911	1.026	28.581	4.238	32.185	1020.148	1535.632
2026-04-18 17:50:38.911	0.868	28.635	4.24	32.173	1020.143	1535.818
2026-04-18 17:50:39.910	0.695	28.648	4.238	32.171	1020.165	1535.658
2026-04-18 17:50:40.912	0.575	28.644	4.237	32.153	1020.114	1535.647
2026-04-18 17:50:41.911	0.478	28.664	4.241	32.157	1020.137	1535.701
2026-04-18 17:50:42.911	0.397	28.703	4.244	32.136	1020.069	1535.824
2026-04-18 17:50:43.907	0.343	28.702	4.239	32.138	1020.094	1535.821
2026-04-18 17:50:44.911	0.304	28.68	4.229	32.142	1020.111	1535.638
2026-04-18 17:50:45.911	0.342	28.696	4.223	32.106	1020.03	1535.745
2026-04-18 17:50:46.911	0.343	28.677	4.223	32.128	1020.097	1535.736
2026-04-18 17:50:47.907	0.339	28.683	4.212	32.086	1020.014	1535.607
2026-04-18 17:50:48.911	0.4	28.669	4.215	32.09	1020.068	1535.712
2026-04-18 17:50:49.911	0.449	28.65	4.213	32.089	1020.033	1535.532
2026-04-18 17:50:50.912	0.543	28.678	4.214	32.071	1020.045	1535.62
2026-04-18 17:50:51.911	0.598	28.624	4.202	32.062	1020.054	1535.456
2026-04-18 17:50:52.911	0.701	28.61	4.201	32.065	1020.067	1535.451
2026-04-18 17:50:53.911	0.767	28.595	4.204	32.055	1020.066	1535.436
2026-04-18 17:50:54.911	0.841	28.581	4.205	32.04	1020.041	1535.353
2026-04-18 17:50:55.911	0.93	28.617	4.208	32.046	1020.086	1535.638
2026-04-18 17:50:56.911	1.034	28.59	4.194	32.037	1020.06	1535.529
2026-04-18 17:50:57.911	1.082	28.587	4.186	32.038	1020.071	1535.531
2026-04-18 17:50:58.911	1.201	28.556	4.195	32.053	1020.075	1535.523
2026-04-18 17:50:59.911	1.229	28.515	4.191	32.016	1020.097	1535.337
2026-04-18 17:51:00.912	1.316	28.51	4.193	32.043	1020.102	1535.312
2026-04-18 17:51:01.911	1.337	28.527	4.173	32.015	1020.069	1535.372
2026-04-18 17:51:02.912	1.411	28.487	4.184	32.024	1020.083	1535.148
2026-04-18 17:51:03.912	1.489	28.479	4.179	32.012	1020.1	1535.163
2026-04-18 17:51:04.911	1.527	28.451	4.181	32.026	1020.085	1535.163
2026-04-18 17:51:05.911	1.582	28.446	4.164	31.988	1020.078	1535.053
2026-04-18 17:51:06.910	1.628	28.439	4.158	31.994	1020.087	1535.061
2026-04-18 17:51:07.912	1.692	28.457	4.158	31.996	1020.084	1535.126
2026-04-18 17:51:08.911	1.737	28.444	4.158	31.989	1020.099	1535.202
2026-04-18 17:51:09.911	1.812	28.378	4.161	32.007	1020.151	1534.977
2026-04-18 17:51:10.911	1.906	28.397	4.155	32.004	1020.12	1535.086
2026-04-18 17:51:11.911	2.034	28.344	4.152	31.966	1020.129	1534.958
2026-04-18 17:51:12.911	2.134	28.348	4.148	31.98	1020.144	1534.873
2026-04-18 17:51:13.911	2.239	28.304	4.151	31.99	1020.138	1534.799
2026-04-18 17:51:14.911	2.345	28.286	4.155	31.983	1020.174	1534.723
2026-04-18 17:51:15.912	2.468	28.256	4.157	31.958	1020.135	1534.745
2026-04-18 17:51:16.912	2.607	28.255	4.14	31.96	1020.154	1534.767
2026-04-18 17:51:17.911	2.796	28.226	4.141	31.946	1020.16	1534.735
2026-04-18 17:51:18.912	2.915	28.157	4.145	31.953	1020.176	1534.465
2026-04-18 17:51:19.911	3.048	28.135	4.134	31.949	1020.195	1534.56
2026-04-18 17:51:20.912	3.189	28.119	4.135	31.941	1020.172	1534.477
2026-04-18 17:51:21.910	3.313	28.075	4.127	31.933	1020.219	1534.332
2026-04-18 17:51:22.911	3.428	28.08	4.145	31.941	1020.22	1534.289
2026-04-18 17:51:23.910	3.535	28.04	4.14	31.916	1020.191	1534.341
2026-04-18 17:51:24.912	3.642	28.026	4.137	31.906	1020.22	1534.308
2026-04-18 17:51:25.912	3.703	28.017	4.128	31.925	1020.236	1534.293
2026-04-18 17:51:26.910	3.766	28.006	4.138	31.898	1020.21	1534.269
2026-04-18 17:51:27.910	3.79	27.998	4.141	31.909	1020.256	1534.168
2026-04-18 17:51:28.910	3.778	27.981	4.134	31.914	1020.227	1534.197
2026-04-18 17:51:29.910	3.771	27.949	4.134	31.879	1020.214	1533.935
2026-04-18 17:51:30.911	3.747	27.98	4.134	31.899	1020.236	1534.118
2026-04-18 17:51:31.910	3.677	27.955	4.129	31.872	1020.185	1534.075
2026-04-18 17:51:32.910	3.58	27.963	4.134	31.883	1020.193	1534.041
2026-04-18 17:51:33.910	3.501	28.017	4.14	31.876	1020.2	1534.162
2026-04-18 17:51:34.911	3.382	28.006	4.131	31.851	1020.15	1533.947
2026-04-18 17:51:35.911	3.257	28.025	4.148	31.84	1020.113	1534.082
2026-04-18 17:51:36.911	3.122	28.004	4.142	31.856	1020.146	1534.028
2026-04-18 17:51:37.911	2.979	28.053	4.136	31.841	1020.111	1534.051
2026-04-18 17:51:38.911	2.893	28.071	4.138	31.829	1020.098	1534.107
2026-04-18 17:51:39.910	2.713	28.066	4.15	31.795	1020.044	1534.0
2026-04-18 17:51:40.911	2.615	28.04	4.154	31.809	1020.088	1533.995
2026-04-18 17:51:41.910	2.457	28.087	4.145	31.786	1020.043	1533.932
2026-04-18 17:51:42.910	2.4	28.06	4.143	31.788	1020.034	1534.021
2026-04-18 17:51:43.911	2.254	28.083	4.162	31.776	1020.019	1533.915
2026-04-18 17:51:44.910	2.153	28.085	4.155	31.783	1020.03	1533.899
2026-04-18 17:51:45.911	2.078	28.134	4.151	31.764	1019.972	1533.97
2026-04-18 17:51:46.910	1.994	28.146	4.154	31.76	1019.961	1534.121
2026-04-18 17:51:47.911	1.926	28.142	4.162	31.725	1019.951	1533.94
2026-04-18 17:51:48.910	1.862	28.144	4.158	31.736	1019.952	1534.008
2026-04-18 17:51:49.911	1.822	28.145	4.173	31.706	1019.911	1534.039
2026-04-18 17:51:50.911	1.732	28.114	4.168	31.716	1019.958	1533.953
2026-04-18 17:51:51.910	1.687	28.107	4.164	31.715	1019.971	1533.934
2026-04-18 17:51:52.910	1.64	28.151	4.166	31.687	1019.922	1533.844
2026-04-18 17:51:53.910	1.613	28.117	4.169	31.692	1019.936	1533.766
2026-04-18 17:51:54.910	1.539	28.109	4.17	31.659	1019.898	1533.731
2026-04-18 17:51:55.911	1.469	28.14	4.189	31.669	1019.891	1533.881
2026-04-18 17:51:56.910	1.381	28.116	4.182	31.64	1019.869	1533.831
2026-04-18 17:51:57.911	1.287	28.135	4.191	31.639	1019.848	1533.732
2026-04-18 17:51:58.910	1.204	28.153	4.196	31.643	1019.864	1533.798
2026-04-18 17:51:59.911	1.101	28.157	4.195	31.617	1019.853	1533.833
2026-04-18 17:52:00.911	1.006	28.206	4.197	31.633	1019.846	1533.945
2026-04-18 17:52:01.911	0.898	28.169	4.199	31.616	1019.847	1533.734
2026-04-18 17:52:02.912	0.781	28.186	4.19	31.591	1019.768	1533.848
2026-04-18 17:52:03.910	0.675	28.201	4.208	31.612	1019.769	1533.738
2026-04-18 17:52:04.910	0.614	28.219	4.196	31.588	1019.796	1533.88
2026-04-18 17:52:05.911	0.51	28.237	4.208	31.567	1019.77	1533.909
2026-04-18 17:52:06.910	0.439	28.238	4.199	31.588	1019.749	1533.894
2026-04-18 17:52:07.910	0.341	28.236	4.207	31.583	1019.728	1533.784
2026-04-18 17:52:08.910	0.328	28.219	4.216	31.577	1019.777	1533.739
2026-04-18 17:52:09.906	0.287	28.263	4.223	31.536	1019.681	1533.888
2026-04-18 17:52:10.911	0.288	28.229	4.22	31.548	1019.751	1533.773
2026-04-18 17:52:11.910	0.258	28.268	4.226	31.531	1019.72	1533.779
2026-04-18 17:52:12.910	0.269	28.234	4.211	31.527	1019.711	1533.739
2026-04-18 17:52:13.910	0.38	28.191	4.212	31.524	1019.727	1533.596
2026-04-18 17:52:14.910	0.445	28.183	4.213	31.534	1019.7	1533.632
2026-04-18 17:52:15.910	0.513	28.207	4.224	31.544	1019.709	1533.646
2026-04-18 17:52:16.910	0.634	28.174	4.215	31.538	1019.717	1533.665
2026-04-18 17:52:17.910	0.784	28.158	4.224	31.506	1019.704	1533.649
2026-04-18 17:52:18.910	0.891	28.112	4.219	31.507	1019.719	1533.476
2026-04-18 17:52:19.911	1.085	28.075	4.22	31.524	1019.788	1533.389
2026-04-18 17:52:20.911	1.242	28.094	4.226	31.531	1019.769	1533.526
2026-04-18 17:52:21.910	1.376	28.027	4.221	31.51	1019.797	1533.395
2026-04-18 17:52:22.910	1.541	28.009	4.222	31.516	1019.832	1533.404
2026-04-18 17:52:23.910	1.699	27.993	4.224	31.505	1019.834	1533.349
2026-04-18 17:52:24.910	1.878	27.969	4.221	31.529	1019.848	1533.209
2026-04-18 17:52:25.911	2.036	27.975	4.222	31.535	1019.828	1533.305
2026-04-18 17:52:26.911	2.144	27.906	4.23	31.547	1019.856	1533.208
2026-04-18 17:52:27.911	2.266	27.9	4.216	31.518	1019.888	1533.205
2026-04-18 17:52:28.911	2.393	27.903	4.227	31.553	1019.913	1533.162
2026-04-18 17:52:29.911	2.518	27.878	4.227	31.54	1019.931	1533.206
2026-04-18 17:52:30.911	2.604	27.846	4.228	31.544	1019.896	1532.993
2026-04-18 17:52:31.911	2.646	27.846	4.211	31.55	1019.929	1533.036
2026-04-18 17:52:32.911	2.726	27.826	4.218	31.572	1019.925	1533.085
2026-04-18 17:52:33.909	2.798	27.828	4.224	31.579	1019.94	1533.032
2026-04-18 17:52:34.925	2.845	27.823	4.224	31.585	1019.988	1533.103
2026-04-18 17:52:35.911	2.831	27.805	4.218	31.587	1019.977	1533.146
2026-04-18 17:52:36.911	2.906	27.829	4.208	31.579	1019.943	1533.083
2026-04-18 17:52:37.910	2.928	27.811	4.21	31.612	1020.022	1533.072
2026-04-18 17:52:38.910	2.932	27.818	4.206	31.605	1019.977	1533.222
2026-04-18 17:52:39.911	2.974	27.822	4.221	31.623	1019.977	1533.248
2026-04-18 17:52:40.911	2.999	27.831	4.22	31.642	1019.999	1533.155
2026-04-18 17:52:41.911	3.037	27.819	4.205	31.655	1020.046	1533.258
2026-04-18 17:52:42.911	3.121	27.822	4.212	31.651	1020.023	1533.215
2026-04-18 17:52:43.911	3.113	27.835	4.207	31.666	1020.067	1533.262
2026-04-18 17:52:44.911	3.163	27.791	4.207	31.688	1020.042	1533.187
2026-04-18 17:52:45.911	3.216	27.822	4.213	31.698	1020.076	1533.294
2026-04-18 17:52:46.911	3.267	27.826	4.195	31.704	1020.11	1533.364
2026-04-18 17:52:47.911	3.363	27.806	4.203	31.707	1020.113	1533.297
2026-04-18 17:52:48.911	3.384	27.778	4.207	31.735	1020.141	1533.249
2026-04-18 17:52:49.911	3.432	27.788	4.196	31.74	1020.127	1533.388
2026-04-18 17:52:50.911	3.46	27.817	4.203	31.77	1020.125	1533.359
2026-04-18 17:52:51.911	3.524	27.754	4.183	31.79	1020.158	1533.256
2026-04-18 17:52:52.911	3.503	27.763	4.19	31.799	1020.155	1533.303
2026-04-18 17:52:53.911	3.542	27.795	4.184	31.818	1020.192	1533.432
2026-04-18 17:52:54.911	3.502	27.813	4.177	31.815	1020.182	1533.426
2026-04-18 17:52:55.907	3.433	27.844	4.191	31.845	1020.188	1533.515
2026-04-18 17:52:56.907	3.427	27.853	4.187	31.852	1020.175	1533.61
2026-04-18 17:52:57.907	3.309	27.861	4.19	31.878	1020.213	1533.705
2026-04-18 17:52:58.912	3.211	27.854	4.184	31.881	1020.19	1533.574
2026-04-18 17:52:59.911	3.093	27.889	4.187	31.878	1020.174	1533.741
2026-04-18 17:53:00.911	2.944	27.937	4.187	31.901	1020.198	1533.738
2026-04-18 17:53:01.911	2.801	27.928	4.178	31.907	1020.17	1533.776
2026-04-18 17:53:02.908	2.664	27.956	4.174	31.919	1020.168	1533.891
2026-04-18 17:53:03.911	2.493	28.014	4.164	31.948	1020.22	1534.021
2026-04-18 17:53:04.912	2.313	28.012	4.178	31.952	1020.163	1533.948
2026-04-18 17:53:05.913	2.137	28.083	4.178	31.971	1020.182	1534.175
2026-04-18 17:53:06.912	1.951	28.11	4.16	31.988	1020.191	1534.324
2026-04-18 17:53:07.911	1.752	28.154	4.174	31.997	1020.182	1534.369
2026-04-18 17:53:08.911	1.626	28.164	4.175	32.037	1020.205	1534.455
2026-04-18 17:53:09.910	1.414	28.208	4.161	32.019	1020.141	1534.454
2026-04-18 17:53:10.913	1.275	28.237	4.175	32.06	1020.18	1534.585
2026-04-18 17:53:11.910	1.157	28.249	4.173	32.055	1020.132	1534.482
2026-04-18 17:53:12.911	1.04	28.296	4.157	32.092	1020.17	1534.668
2026-04-18 17:53:13.910	0.97	28.297	4.169	32.074	1020.158	1534.74
2026-04-18 17:53:14.911	0.875	28.323	4.167	32.113	1020.152	1534.825
2026-04-18 17:53:15.912	0.78	28.355	4.161	32.121	1020.187	1534.784
2026-04-18 17:53:16.912	0.785	28.371	4.157	32.121	1020.143	1534.845
2026-04-18 17:53:17.910	0.751	28.372	4.169	32.13	1020.162	1535.021
2026-04-18 17:53:18.911	0.699	28.374	4.164	32.157	1020.204	1534.882
2026-04-18 17:53:19.911	0.71	28.378	4.159	32.158	1020.204	1535.017
2026-04-18 17:53:20.907	0.71	28.426	4.148	32.182	1020.167	1535.205
2026-04-18 17:53:21.911	0.725	28.391	4.149	32.168	1020.219	1535.021
2026-04-18 17:53:22.907	0.756	28.41	4.158	32.177	1020.177	1535.057
2026-04-18 17:53:23.907	0.727	28.434	4.157	32.182	1020.181	1535.199
2026-04-18 17:53:24.910	0.778	28.434	4.163	32.183	1020.195	1535.117
2026-04-18 17:53:25.911	0.756	28.414	4.157	32.216	1020.229	1535.225
2026-04-18 17:53:26.910	0.792	28.459	4.154	32.207	1020.19	1535.22
2026-04-18 17:53:27.910	0.825	28.425	4.157	32.217	1020.202	1535.198
2026-04-18 17:53:28.920	0.804	28.461	4.156	32.232	1020.205	1535.292
2026-04-18 17:53:29.910	0.833	28.42	4.147	32.226	1020.242	1535.19
2026-04-18 17:53:30.912	0.81	28.442	4.149	32.234	1020.224	1535.233
2026-04-18 17:53:31.910	0.827	28.452	4.159	32.252	1020.231	1535.26
