[System]
Platform=SEANO USV
Start_Time=2026-03-27 07:44:28
Timezone=WIB

[Sensor]
Name=ADCP

[Columns]
Timestamp(WIB)	NumCells	NumBeams	CellSizeM	BlankingDistanceM	HeadingDeg	PitchDeg	RollDeg	TemperatureC	SalinityPSU	PressureDbar	VelocityProfile

[Data]
2026-03-27 07:44:31.079	8	4	0.5	0.7	45.599	1.776	0.366	28.512	33.1	5.03	0.708;0.206;-0.217;0.036;0.773;0.072;-0.11;0.04;0.752;-0.006;0.016;0.034;0.751;-0.105;0.112;0.044;0.683;-0.159;0.152;0.036;0.611;-0.226;0.246;0.06;0.568;-0.259;0.224;0.041;0.478;-0.251;0.252;0.033
2026-03-27 07:44:32.079	8	4	0.5	0.7	45.747	1.843	0.346	28.515	33.1	5.037	0.807;0.151;-0.145;0.023;0.803;0.025;-0.057;0.013;0.799;-0.088;0.064;0.039;0.78;-0.132;0.157;0.062;0.686;-0.216;0.24;0.062;0.598;-0.229;0.241;0.043;0.544;-0.282;0.238;0.068;0.421;-0.235;0.245;0.066
2026-03-27 07:44:33.079	8	4	0.5	0.7	45.895	1.908	0.323	28.518	33.099	5.045	0.827;0.104;-0.102;0.021;0.854;-0.005;0.044;0.044;0.799;-0.112;0.136;0.053;0.802;-0.173;0.21;0.03;0.717;-0.234;0.243;0.046;0.647;-0.256;0.29;0.05;0.56;-0.269;0.268;0.052;0.445;-0.279;0.288;0.048
2026-03-27 07:44:34.080	8	4	0.5	0.7	46.042	1.971	0.296	28.521	33.099	5.052	0.868;0.022;-0.003;0.036;0.853;-0.087;0.096;0.05;0.844;-0.165;0.191;0.025;0.765;-0.242;0.271;0.036;0.726;-0.268;0.277;0.065;0.596;-0.279;0.299;0.054;0.546;-0.317;0.304;0.044;0.439;-0.3;0.255;0.051
2026-03-27 07:44:35.079	8	4	0.5	0.7	46.189	2.031	0.264	28.524	33.099	5.06	0.892;-0.015;0.017;0.041;0.921;-0.15;0.139;0.038;0.853;-0.257;0.244;0.056;0.765;-0.301;0.267;0.061;0.683;-0.318;0.303;0.045;0.623;-0.323;0.332;0.031;0.512;-0.313;0.293;0.033;0.391;-0.298;0.321;0.044
2026-03-27 07:44:36.079	8	4	0.5	0.7	46.334	2.089	0.229	28.527	33.098	5.067	0.963;-0.091;0.099;0.044;0.912;-0.179;0.213;0.053;0.849;-0.273;0.256;0.037;0.779;-0.335;0.294;0.033;0.69;-0.341;0.377;0.064;0.613;-0.366;0.331;0.062;0.52;-0.328;0.329;0.055;0.384;-0.282;0.326;0.04
2026-03-27 07:44:37.079	8	4	0.5	0.7	46.478	2.144	0.19	28.53	33.098	5.075	1.013;-0.157;0.181;0.03;0.939;-0.273;0.243;0.046;0.905;-0.298;0.328;0.066;0.766;-0.37;0.361;0.049;0.711;-0.386;0.376;0.033;0.568;-0.37;0.385;0.065;0.464;-0.334;0.377;0.04;0.351;-0.3;0.298;0.027
2026-03-27 07:44:38.079	8	4	0.5	0.7	46.62	2.196	0.148	28.533	33.098	5.082	0.991;-0.232;0.233;0.028;0.943;-0.284;0.322;0.03;0.877;-0.349;0.377;0.032;0.769;-0.418;0.391;0.036;0.667;-0.402;0.396;0.045;0.596;-0.398;0.387;0.027;0.431;-0.355;0.328;0.056;0.328;-0.302;0.289;0.014
2026-03-27 07:44:39.077	8	4	0.5	0.7	46.761	2.245	0.102	28.536	33.097	5.09	1.036;-0.289;0.3;0.056;0.938;-0.35;0.357;0.046;0.902;-0.396;0.381;0.052;0.757;-0.428;0.413;0.056;0.658;-0.403;0.396;0.063;0.58;-0.399;0.399;0.048;0.442;-0.357;0.36;0.043;0.307;-0.316;0.292;0.042
2026-03-27 07:44:40.080	8	4	0.5	0.7	46.901	2.29	0.053	28.539	33.097	5.097	1.05;-0.36;0.344;0.062;0.955;-0.374;0.406;0.066;0.847;-0.409;0.459;0.047;0.74;-0.418;0.449;0.03;0.647;-0.417;0.42;0.031;0.496;-0.4;0.408;0.036;0.39;-0.344;0.377;0.033;0.292;-0.341;0.33;0.01
2026-03-27 07:44:41.079	8	4	0.5	0.7	47.039	2.331	0.001	28.542	33.096	5.104	1.075;-0.408;0.401;0.045;0.963;-0.438;0.416;0.064;0.866;-0.471;0.438;0.046;0.741;-0.445;0.45;0.031;0.612;-0.449;0.439;0.029;0.502;-0.39;0.421;0.044;0.36;-0.383;0.368;0.041;0.274;-0.337;0.335;0.018
2026-03-27 07:44:42.079	8	4	0.5	0.7	47.175	2.367	-0.054	28.545	33.096	5.112	1.041;-0.422;0.462;0.046;0.978;-0.453;0.468;0.042;0.853;-0.477;0.513;0.046;0.728;-0.516;0.52;0.051;0.605;-0.454;0.48;0.044;0.452;-0.443;0.396;0.043;0.339;-0.382;0.378;0.03;0.236;-0.295;0.307;0.013
2026-03-27 07:44:43.079	8	4	0.5	0.7	47.309	2.4	-0.112	28.548	33.095	5.119	1.061;-0.506;0.479;0.051;0.923;-0.495;0.504;0.049;0.816;-0.527;0.546;0.031;0.698;-0.484;0.495;0.035;0.588;-0.465;0.453;0.023;0.408;-0.413;0.4;0.017;0.335;-0.39;0.391;0.027;0.179;-0.285;0.335;0.017
2026-03-27 07:44:44.080	8	4	0.5	0.7	47.441	2.428	-0.172	28.551	33.094	5.126	1.038;-0.518;0.538;0.055;0.923;-0.57;0.54;0.043;0.805;-0.521;0.555;0.05;0.675;-0.533;0.541;0.054;0.498;-0.481;0.502;0.015;0.408;-0.454;0.425;0.017;0.284;-0.392;0.382;0.011;0.17;-0.312;0.318;0.012
2026-03-27 07:44:45.079	8	4	0.5	0.7	47.571	2.452	-0.234	28.554	33.094	5.133	1.027;-0.555;0.569;0.054;0.873;-0.588;0.564;0.064;0.747;-0.569;0.53;0.024;0.612;-0.51;0.553;0.019;0.506;-0.489;0.507;0.006;0.33;-0.402;0.432;0.031;0.245;-0.359;0.353;-0.002;0.167;-0.26;0.279;-0.022
2026-03-27 07:44:46.078	8	4	0.5	0.7	47.698	2.471	-0.299	28.557	33.093	5.141	1.026;-0.613;0.569;0.066;0.878;-0.581;0.593;0.062;0.715;-0.564;0.543;0.028;0.58;-0.524;0.518;0.016;0.477;-0.509;0.484;0.009;0.328;-0.433;0.441;0.027;0.207;-0.359;0.346;0.0;0.073;-0.281;0.291;-0.022
2026-03-27 07:44:47.079	8	4	0.5	0.7	47.823	2.485	-0.365	28.56	33.092	5.148	0.972;-0.63;0.632;0.046;0.846;-0.585;0.632;0.055;0.693;-0.601;0.591;0.046;0.52;-0.513;0.54;0.033;0.416;-0.461;0.481;0.01;0.28;-0.41;0.408;0.002;0.138;-0.309;0.367;-0.005;0.05;-0.244;0.281;-0.001
2026-03-27 07:44:48.079	8	4	0.5	0.7	47.946	2.495	-0.433	28.563	33.091	5.155	0.965;-0.62;0.646;0.053;0.79;-0.63;0.597;0.028;0.637;-0.564;0.56;0.021;0.523;-0.524;0.562;0.039;0.359;-0.493;0.473;0.022;0.213;-0.377;0.387;0.018;0.095;-0.325;0.348;-0.003;0.022;-0.246;0.281;-0.011
2026-03-27 07:44:49.078	8	4	0.5	0.7	48.066	2.5	-0.502	28.565	33.09	5.162	0.915;-0.683;0.638;0.044;0.736;-0.624;0.616;0.024;0.576;-0.58;0.602;0.044;0.437;-0.511;0.503;0.009;0.32;-0.458;0.475;0.023;0.174;-0.386;0.388;-0.019;0.067;-0.335;0.329;-0.012;-0.036;-0.242;0.236;-0.024
2026-03-27 07:44:50.078	8	4	0.5	0.7	48.183	2.499	-0.573	28.568	33.09	5.169	0.853;-0.664;0.705;0.042;0.681;-0.652;0.645;0.027;0.544;-0.609;0.612;0.003;0.396;-0.503;0.511;0.025;0.274;-0.45;0.437;0.0;0.148;-0.388;0.35;-0.019;0.054;-0.316;0.321;-0.019;-0.028;-0.192;0.206;-0.035
2026-03-27 07:44:51.079	8	4	0.5	0.7	48.297	2.494	-0.644	28.571	33.089	5.176	0.81;-0.695;0.661;0.023;0.635;-0.629;0.655;0.046;0.477;-0.598;0.595;0.01;0.316;-0.487;0.5;-0.003;0.22;-0.45;0.445;-0.014;0.057;-0.367;0.329;0.003;-0.021;-0.298;0.273;-0.021;-0.093;-0.202;0.182;-0.024
2026-03-27 07:44:52.077	8	4	0.5	0.7	48.408	2.484	-0.715	28.574	33.088	5.183	0.743;-0.717;0.685;0.013;0.6;-0.614;0.646;0.026;0.435;-0.558;0.562;0.018;0.308;-0.469;0.472;-0.018;0.146;-0.396;0.41;-0.026;0.042;-0.351;0.32;-0.022;-0.036;-0.229;0.23;-0.013;-0.126;-0.195;0.187;-0.024
2026-03-27 07:44:53.079	8	4	0.5	0.7	48.517	2.469	-0.787	28.577	33.087	5.19	0.678;-0.706;0.672;0.025;0.538;-0.603;0.66;0.012;0.382;-0.562;0.561;0.004;0.219;-0.458;0.459;-0.001;0.112;-0.405;0.388;-0.027;-0.025;-0.31;0.286;-0.029;-0.109;-0.212;0.215;-0.037;-0.161;-0.173;0.188;-0.041
2026-03-27 07:44:54.080	8	4	0.5	0.7	48.622	2.449	-0.859	28.58	33.086	5.197	0.644;-0.695;0.691;0.005;0.49;-0.613;0.592;-0.002;0.306;-0.561;0.538;0.002;0.145;-0.487;0.465;-0.005;0.017;-0.348;0.399;-0.021;-0.051;-0.301;0.299;-0.04;-0.125;-0.232;0.218;-0.02;-0.204;-0.149;0.138;-0.035
2026-03-27 07:44:55.077	8	4	0.5	0.7	48.723	2.425	-0.931	28.583	33.085	5.204	0.594;-0.703;0.681;0.005;0.395;-0.629;0.606;-0.001;0.256;-0.495;0.514;0.005;0.116;-0.465;0.436;-0.011;-0.056;-0.339;0.352;-0.007;-0.132;-0.249;0.246;-0.012;-0.162;-0.17;0.179;-0.042;-0.201;-0.11;0.1;-0.025
2026-03-27 07:44:56.079	8	4	0.5	0.7	48.822	2.396	-1.002	28.586	33.084	5.211	0.491;-0.677;0.67;0.012;0.326;-0.575;0.592;-0.013;0.16;-0.52;0.523;-0.005;0.058;-0.428;0.383;-0.02;-0.103;-0.315;0.334;-0.037;-0.182;-0.213;0.222;-0.048;-0.205;-0.168;0.145;-0.057;-0.238;-0.106;0.126;-0.045
2026-03-27 07:44:57.077	8	4	0.5	0.7	48.917	2.363	-1.073	28.589	33.083	5.217	0.444;-0.671;0.656;-0.007;0.257;-0.547;0.566;-0.0;0.11;-0.481;0.506;-0.014;-0.04;-0.402;0.372;-0.007;-0.153;-0.324;0.315;-0.045;-0.208;-0.234;0.246;-0.031;-0.253;-0.146;0.135;-0.06;-0.305;-0.058;0.113;-0.035
2026-03-27 07:44:58.079	8	4	0.5	0.7	49.008	2.326	-1.142	28.592	33.081	5.224	0.334;-0.645;0.64;0.002;0.17;-0.556;0.563;0.008;0.041;-0.425;0.466;-0.017;-0.074;-0.378;0.332;-0.011;-0.182;-0.254;0.248;-0.049;-0.253;-0.211;0.192;-0.048;-0.295;-0.142;0.118;-0.065;-0.321;-0.053;0.082;-0.064
2026-03-27 07:44:59.078	8	4	0.5	0.7	49.096	2.284	-1.211	28.594	33.08	5.231	0.25;-0.62;0.592;0.004;0.126;-0.542;0.487;-0.02;-0.02;-0.439;0.42;-0.03;-0.147;-0.349;0.297;-0.049;-0.261;-0.248;0.252;-0.019;-0.331;-0.136;0.167;-0.025;-0.344;-0.106;0.113;-0.046;-0.387;-0.051;0.018;-0.041
2026-03-27 07:45:00.078	8	4	0.5	0.7	49.18	2.239	-1.278	28.597	33.079	5.238	0.184;-0.576;0.612;-0.006;0.026;-0.472;0.514;-0.004;-0.124;-0.38;0.385;-0.033;-0.261;-0.317;0.285;-0.043;-0.313;-0.194;0.216;-0.053;-0.347;-0.162;0.124;-0.053;-0.371;-0.086;0.05;-0.053;-0.371;-0.0;0.0;-0.065
2026-03-27 07:45:01.079	8	4	0.5	0.7	49.261	2.19	-1.343	28.6	33.078	5.244	0.092;-0.577;0.571;-0.02;-0.041;-0.436;0.457;-0.021;-0.197;-0.341;0.358;-0.014;-0.296;-0.255;0.263;-0.058;-0.365;-0.181;0.183;-0.025;-0.44;-0.113;0.081;-0.062;-0.434;-0.076;0.026;-0.057;-0.421;0.012;0.031;-0.065
2026-03-27 07:45:02.078	8	4	0.5	0.7	49.337	2.138	-1.406	28.603	33.076	5.251	0.034;-0.523;0.512;0.001;-0.162;-0.406;0.401;-0.041;-0.284;-0.349;0.337;-0.039;-0.357;-0.246;0.21;-0.03;-0.401;-0.123;0.154;-0.038;-0.479;-0.059;0.059;-0.061;-0.47;-0.044;0.055;-0.049;-0.425;-0.008;-0.004;-0.054
2026-03-27 07:45:03.079	8	4	0.5	0.7	49.41	2.082	-1.467	28.606	33.075	5.257	-0.042;-0.511;0.486;-0.019;-0.207;-0.383;0.411;-0.023;-0.336;-0.299;0.282;-0.019;-0.448;-0.17;0.208;-0.063;-0.507;-0.104;0.105;-0.055;-0.477;-0.075;0.047;-0.035;-0.507;-0.005;0.02;-0.048;-0.487;0.059;-0.046;-0.059
2026-03-27 07:45:04.078	8	4	0.5	0.7	49.479	2.024	-1.526	28.608	33.074	5.263	-0.132;-0.475;0.467;-0.016;-0.293;-0.356;0.318;-0.017;-0.403;-0.254;0.25;-0.049;-0.512;-0.184;0.147;-0.055;-0.547;-0.085;0.071;-0.049;-0.569;-0.042;0.041;-0.051;-0.521;0.019;-0.046;-0.059;-0.496;0.025;-0.055;-0.045
2026-03-27 07:45:05.079	8	4	0.5	0.7	49.543	1.963	-1.582	28.611	33.072	5.27	-0.242;-0.391;0.435;-0.048;-0.404;-0.318;0.278;-0.033;-0.477;-0.195;0.204;-0.059;-0.539;-0.142;0.103;-0.051;-0.571;-0.067;0.049;-0.039;-0.562;-0.003;0.016;-0.031;-0.528;0.011;-0.055;-0.061;-0.478;0.043;-0.06;-0.031
2026-03-27 07:45:06.079	8	4	0.5	0.7	49.604	1.9	-1.635	28.614	33.071	5.276	-0.323;-0.386;0.346;-0.016;-0.451;-0.281;0.274;-0.047;-0.541;-0.187;0.165;-0.043;-0.573;-0.116;0.085;-0.046;-0.612;-0.054;0.029;-0.031;-0.642;0.032;-0.01;-0.065;-0.605;0.06;-0.072;-0.053;-0.53;0.099;-0.088;-0.062
2026-03-27 07:45:07.079	8	4	0.5	0.7	49.66	1.835	-1.685	28.617	33.07	5.282	-0.409;-0.335;0.328;-0.028;-0.554;-0.236;0.2;-0.056;-0.594;-0.109;0.112;-0.049;-0.67;-0.065;0.065;-0.067;-0.653;0.024;0.025;-0.048;-0.635;0.055;-0.064;-0.052;-0.577;0.063;-0.072;-0.04;-0.515;0.099;-0.076;-0.026
2026-03-27 07:45:08.080	8	4	0.5	0.7	49.713	1.768	-1.732	28.62	33.068	5.288	-0.524;-0.257;0.259;-0.047;-0.593;-0.184;0.19;-0.057;-0.666;-0.087;0.122;-0.04;-0.691;-0.036;0.045;-0.065;-0.677;0.028;-0.014;-0.055;-0.663;0.084;-0.078;-0.031;-0.63;0.114;-0.086;-0.062;-0.564;0.083;-0.098;-0.028
2026-03-27 07:45:09.079	8	4	0.5	0.7	49.76	1.7	-1.776	28.622	33.067	5.295	-0.587;-0.256;0.248;-0.047;-0.693;-0.123;0.131;-0.061;-0.711;-0.032;0.045;-0.066;-0.732;0.031;-0.007;-0.033;-0.738;0.063;-0.037;-0.062;-0.705;0.088;-0.083;-0.043;-0.611;0.102;-0.141;-0.052;-0.562;0.123;-0.149;-0.033
2026-03-27 07:45:10.078	8	4	0.5	0.7	49.804	1.631	-1.816	28.625	33.065	5.301	-0.686;-0.165;0.198;-0.044;-0.723;-0.107;0.122;-0.048;-0.776;-0.019;-0.008;-0.055;-0.809;0.058;-0.024;-0.033;-0.788;0.094;-0.075;-0.032;-0.698;0.096;-0.139;-0.023;-0.625;0.127;-0.109;-0.042;-0.546;0.12;-0.107;-0.031
2026-03-27 07:45:11.078	8	4	0.5	0.7	49.844	1.561	-1.852	28.628	33.064	5.307	-0.748;-0.115;0.149;-0.048;-0.809;-0.068;0.038;-0.046;-0.846;0.032;-0.019;-0.035;-0.825;0.094;-0.057;-0.043;-0.812;0.099;-0.123;-0.049;-0.725;0.151;-0.126;-0.047;-0.63;0.14;-0.147;-0.044;-0.565;0.166;-0.125;-0.007
2026-03-27 07:45:12.078	8	4	0.5	0.7	49.879	1.492	-1.885	28.63	33.062	5.312	-0.781;-0.071;0.124;-0.039;-0.865;0.001;0.004;-0.069;-0.901;0.044;-0.06;-0.034;-0.839;0.077;-0.099;-0.05;-0.842;0.146;-0.151;-0.048;-0.749;0.126;-0.181;-0.045;-0.643;0.138;-0.141;-0.024;-0.534;0.169;-0.165;-0.001
2026-03-27 07:45:13.079	8	4	0.5	0.7	49.909	1.422	-1.914	28.633	33.061	5.318	-0.893;-0.076;0.078;-0.058;-0.897;0.033;-0.006;-0.055;-0.943;0.108;-0.104;-0.035;-0.889;0.106;-0.12;-0.027;-0.83;0.143;-0.157;-0.039;-0.727;0.151;-0.182;-0.012;-0.649;0.166;-0.177;-0.042;-0.563;0.167;-0.138;-0.023
2026-03-27 07:45:14.078	8	4	0.5	0.7	49.936	1.352	-1.939	28.636	33.059	5.324	-0.951;-0.035;-0.01;-0.065;-0.958;0.058;-0.082;-0.047;-0.941;0.104;-0.11;-0.032;-0.9;0.134;-0.15;-0.029;-0.874;0.169;-0.173;-0.044;-0.758;0.168;-0.198;-0.009;-0.664;0.166;-0.177;-0.019;-0.52;0.173;-0.14;-0.015
2026-03-27 07:45:15.079	8	4	0.5	0.7	49.957	1.283	-1.959	28.639	33.057	5.33	-1.025;0.012;-0.042;-0.052;-1.019;0.118;-0.096;-0.057;-0.98;0.149;-0.142;-0.047;-0.938;0.149;-0.168;-0.039;-0.868;0.19;-0.168;-0.015;-0.75;0.208;-0.188;-0.021;-0.669;0.186;-0.205;-0.009;-0.531;0.174;-0.149;-0.012
