[System]
Platform=SEANO USV
Start_Time=2026-03-26 15:51:43
Timezone=WIB

[Sensor]
Name=ADCP

[Columns]
Timestamp(WIB)	NumCells	NumBeams	CellSizeM	BlankingDistanceM	HeadingDeg	PitchDeg	RollDeg	TemperatureC	SalinityPSU	PressureDbar	VelocityProfile

[Data]
2026-03-26 15:51:46.475	8	4	0.5	0.7	45.599	1.776	0.366	28.512	33.1	5.03	0.713;0.226;-0.209;0.034;0.783;0.088;-0.122;0.041;0.747;-0.012;0.012;0.041;0.711;-0.107;0.086;0.033;0.717;-0.155;0.169;0.032;0.642;-0.222;0.248;0.044;0.525;-0.228;0.231;0.048;0.438;-0.257;0.27;0.064
2026-03-26 15:51:47.477	8	4	0.5	0.7	45.748	1.843	0.346	28.515	33.099	5.037	0.814;0.186;-0.162;0.008;0.801;0.02;-0.049;0.041;0.818;-0.045;0.07;0.027;0.759;-0.182;0.139;0.028;0.697;-0.222;0.208;0.057;0.623;-0.222;0.274;0.065;0.557;-0.278;0.246;0.068;0.45;-0.251;0.242;0.028
2026-03-26 15:51:48.475	8	4	0.5	0.7	45.895	1.908	0.323	28.518	33.099	5.045	0.857;0.104;-0.115;0.015;0.835;-0.025;0.003;0.027;0.845;-0.154;0.124;0.028;0.783;-0.209;0.23;0.041;0.694;-0.267;0.243;0.03;0.638;-0.261;0.281;0.032;0.502;-0.258;0.256;0.067;0.435;-0.28;0.296;0.064
2026-03-26 15:51:49.477	8	4	0.5	0.7	46.043	1.971	0.296	28.521	33.099	5.052	0.909;0.043;-0.003;0.024;0.864;-0.095;0.084;0.049;0.829;-0.204;0.154;0.031;0.764;-0.251;0.239;0.05;0.701;-0.297;0.297;0.059;0.635;-0.323;0.277;0.039;0.502;-0.289;0.318;0.063;0.41;-0.274;0.294;0.045
2026-03-26 15:51:50.475	8	4	0.5	0.7	46.189	2.031	0.264	28.524	33.099	5.06	0.911;-0.023;0.045;0.033;0.927;-0.116;0.139;0.026;0.88;-0.237;0.249;0.06;0.819;-0.3;0.264;0.055;0.725;-0.349;0.312;0.044;0.639;-0.332;0.307;0.058;0.532;-0.322;0.323;0.03;0.384;-0.287;0.288;0.041
2026-03-26 15:51:51.475	8	4	0.5	0.7	46.334	2.089	0.229	28.527	33.098	5.067	0.941;-0.069;0.088;0.032;0.92;-0.204;0.192;0.051;0.893;-0.28;0.298;0.054;0.807;-0.308;0.327;0.058;0.728;-0.332;0.359;0.059;0.624;-0.326;0.376;0.056;0.477;-0.345;0.308;0.036;0.393;-0.309;0.277;0.041
2026-03-26 15:51:52.476	8	4	0.5	0.7	46.478	2.144	0.19	28.53	33.098	5.075	0.97;-0.186;0.134;0.023;0.965;-0.279;0.23;0.03;0.904;-0.302;0.311;0.067;0.81;-0.363;0.375;0.046;0.7;-0.346;0.406;0.047;0.616;-0.401;0.369;0.062;0.466;-0.343;0.338;0.033;0.348;-0.305;0.288;0.049
2026-03-26 15:51:53.475	8	4	0.5	0.7	46.62	2.196	0.148	28.533	33.098	5.082	1.038;-0.242;0.239;0.054;0.95;-0.29;0.302;0.067;0.896;-0.356;0.348;0.042;0.778;-0.396;0.416;0.064;0.671;-0.415;0.423;0.051;0.57;-0.379;0.385;0.051;0.481;-0.348;0.344;0.034;0.325;-0.322;0.299;0.043
2026-03-26 15:51:54.474	8	4	0.5	0.7	46.762	2.245	0.102	28.536	33.097	5.09	1.027;-0.294;0.291;0.033;0.954;-0.356;0.373;0.032;0.91;-0.422;0.383;0.033;0.802;-0.399;0.438;0.056;0.648;-0.437;0.445;0.032;0.539;-0.376;0.386;0.023;0.414;-0.36;0.356;0.021;0.333;-0.315;0.291;0.036
2026-03-26 15:51:55.474	8	4	0.5	0.7	46.901	2.29	0.053	28.539	33.097	5.097	1.039;-0.312;0.343;0.054;0.975;-0.409;0.377;0.049;0.902;-0.434;0.434;0.036;0.765;-0.43;0.469;0.052;0.637;-0.466;0.46;0.045;0.503;-0.426;0.425;0.038;0.41;-0.391;0.372;0.036;0.287;-0.336;0.307;0.007
2026-03-26 15:51:56.475	8	4	0.5	0.7	47.039	2.331	0.001	28.542	33.096	5.104	1.034;-0.39;0.391;0.066;0.944;-0.458;0.456;0.037;0.881;-0.444;0.474;0.055;0.732;-0.442;0.463;0.059;0.619;-0.45;0.437;0.032;0.517;-0.446;0.447;0.03;0.371;-0.4;0.387;0.008;0.27;-0.333;0.291;0.016
2026-03-26 15:51:57.474	8	4	0.5	0.7	47.175	2.367	-0.054	28.545	33.096	5.112	1.084;-0.435;0.436;0.057;0.948;-0.464;0.464;0.037;0.861;-0.506;0.482;0.057;0.739;-0.495;0.46;0.034;0.594;-0.439;0.464;0.02;0.458;-0.399;0.42;0.022;0.342;-0.392;0.361;0.032;0.251;-0.337;0.306;0.008
2026-03-26 15:51:58.474	8	4	0.5	0.7	47.309	2.4	-0.112	28.548	33.095	5.119	1.067;-0.503;0.496;0.06;0.965;-0.539;0.498;0.062;0.816;-0.49;0.499;0.039;0.69;-0.512;0.488;0.047;0.555;-0.449;0.479;0.049;0.41;-0.417;0.402;0.037;0.342;-0.379;0.358;0.035;0.207;-0.279;0.277;0.006
2026-03-26 15:51:59.475	8	4	0.5	0.7	47.441	2.428	-0.172	28.551	33.094	5.126	1.07;-0.519;0.534;0.041;0.928;-0.531;0.528;0.053;0.786;-0.518;0.514;0.057;0.639;-0.505;0.519;0.049;0.545;-0.45;0.478;0.031;0.384;-0.426;0.453;0.038;0.256;-0.372;0.353;0.006;0.166;-0.274;0.282;-0.001
2026-03-26 15:52:00.476	8	4	0.5	0.7	47.571	2.452	-0.235	28.554	33.094	5.133	1.016;-0.585;0.55;0.04;0.906;-0.575;0.546;0.053;0.751;-0.584;0.561;0.042;0.61;-0.509;0.518;0.026;0.487;-0.491;0.484;0.037;0.387;-0.41;0.438;0.033;0.238;-0.346;0.331;0.002;0.146;-0.28;0.278;-0.01
2026-03-26 15:52:01.476	8	4	0.5	0.7	47.698	2.471	-0.299	28.557	33.093	5.141	1.026;-0.597;0.602;0.051;0.878;-0.606;0.608;0.033;0.714;-0.557;0.543;0.051;0.589;-0.53;0.511;0.033;0.429;-0.491;0.503;0.018;0.33;-0.404;0.436;0.017;0.182;-0.364;0.369;-0.007;0.085;-0.301;0.278;0.008
2026-03-26 15:52:02.475	8	4	0.5	0.7	47.823	2.485	-0.365	28.56	33.092	5.148	1.005;-0.618;0.616;0.06;0.813;-0.584;0.591;0.046;0.671;-0.566;0.585;0.036;0.524;-0.526;0.547;0.039;0.408;-0.455;0.491;0.026;0.255;-0.428;0.431;-0.01;0.135;-0.346;0.336;0.005;0.087;-0.292;0.257;-0.006
2026-03-26 15:52:03.476	8	4	0.5	0.7	47.946	2.495	-0.433	28.563	33.091	5.155	0.963;-0.636;0.653;0.053;0.823;-0.609;0.653;0.039;0.626;-0.612;0.601;0.042;0.484;-0.531;0.526;0.037;0.36;-0.478;0.499;0.019;0.229;-0.385;0.41;0.012;0.112;-0.296;0.303;-0.026;0.042;-0.241;0.278;-0.036
2026-03-26 15:52:04.487	8	4	0.5	0.7	48.066	2.5	-0.502	28.565	33.09	5.162	0.938;-0.638;0.674;0.043;0.734;-0.629;0.637;0.02;0.593;-0.596;0.61;0.033;0.46;-0.543;0.512;0.027;0.279;-0.444;0.469;-0.003;0.2;-0.383;0.406;-0.004;0.097;-0.338;0.31;-0.006;-0.033;-0.223;0.244;-0.033
2026-03-26 15:52:05.476	8	4	0.5	0.7	48.183	2.499	-0.572	28.568	33.09	5.169	0.839;-0.666;0.694;0.05;0.693;-0.649;0.637;0.037;0.549;-0.56;0.559;0.024;0.396;-0.534;0.505;0.009;0.242;-0.467;0.442;0.012;0.112;-0.354;0.368;0.007;0.007;-0.319;0.312;-0.035;-0.041;-0.198;0.236;-0.027
2026-03-26 15:52:06.475	8	4	0.5	0.7	48.297	2.494	-0.644	28.571	33.089	5.176	0.841;-0.665;0.696;0.041;0.627;-0.654;0.617;0.007;0.467;-0.554;0.553;0.025;0.363;-0.492;0.506;0.003;0.195;-0.412;0.424;0.003;0.112;-0.362;0.341;-0.016;0.009;-0.303;0.295;-0.026;-0.067;-0.2;0.187;-0.021
2026-03-26 15:52:07.477	8	4	0.5	0.7	48.409	2.484	-0.715	28.574	33.088	5.183	0.77;-0.674;0.676;0.035;0.62;-0.615;0.663;0.023;0.404;-0.567;0.585;-0.005;0.259;-0.503;0.514;-0.002;0.14;-0.425;0.443;-0.001;0.054;-0.307;0.331;-0.027;-0.051;-0.253;0.26;-0.044;-0.144;-0.213;0.177;-0.049
2026-03-26 15:52:08.477	8	4	0.5	0.7	48.517	2.469	-0.787	28.577	33.087	5.19	0.726;-0.677;0.663;0.023;0.547;-0.64;0.655;0.001;0.385;-0.577;0.564;0.003;0.244;-0.462;0.473;-0.019;0.111;-0.376;0.42;-0.001;-0.026;-0.291;0.309;-0.027;-0.073;-0.245;0.246;-0.044;-0.166;-0.193;0.193;-0.042
2026-03-26 15:52:09.475	8	4	0.5	0.7	48.622	2.449	-0.859	28.58	33.086	5.197	0.644;-0.668;0.69;0.004;0.437;-0.634;0.623;0.004;0.322;-0.564;0.541;-0.016;0.177;-0.457;0.479;0.005;0.045;-0.383;0.368;-0.015;-0.046;-0.309;0.275;-0.033;-0.147;-0.206;0.23;-0.05;-0.221;-0.17;0.128;-0.04
2026-03-26 15:52:10.475	8	4	0.5	0.7	48.723	2.425	-0.931	28.583	33.085	5.204	0.588;-0.669;0.675;-0.002;0.407;-0.621;0.579;0.02;0.234;-0.547;0.505;0.013;0.091;-0.428;0.463;-0.018;-0.007;-0.338;0.347;-0.031;-0.146;-0.24;0.29;-0.037;-0.218;-0.17;0.221;-0.028;-0.234;-0.101;0.152;-0.054
2026-03-26 15:52:11.475	8	4	0.5	0.7	48.822	2.396	-1.002	28.586	33.084	5.211	0.488;-0.661;0.669;0.021;0.351;-0.591;0.585;-0.013;0.151;-0.5;0.525;-0.01;0.013;-0.415;0.393;-0.018;-0.064;-0.33;0.301;-0.025;-0.18;-0.219;0.251;-0.016;-0.225;-0.181;0.169;-0.06;-0.281;-0.116;0.106;-0.038
2026-03-26 15:52:12.475	8	4	0.5	0.7	48.917	2.363	-1.073	28.589	33.083	5.217	0.445;-0.633;0.624;-0.003;0.233;-0.584;0.549;0.011;0.074;-0.47;0.494;-0.016;-0.018;-0.412;0.371;-0.029;-0.125;-0.271;0.327;-0.046;-0.206;-0.199;0.232;-0.036;-0.274;-0.143;0.132;-0.063;-0.326;-0.077;0.105;-0.059
2026-03-26 15:52:13.476	8	4	0.5	0.7	49.008	2.326	-1.142	28.592	33.081	5.224	0.352;-0.636;0.637;-0.005;0.156;-0.54;0.57;-0.002;0.037;-0.468;0.425;-0.01;-0.09;-0.359;0.34;-0.019;-0.215;-0.256;0.287;-0.046;-0.25;-0.204;0.183;-0.021;-0.337;-0.129;0.141;-0.055;-0.313;-0.083;0.064;-0.042
2026-03-26 15:52:14.475	8	4	0.5	0.7	49.096	2.284	-1.211	28.594	33.08	5.231	0.262;-0.603;0.637;0.006;0.117;-0.5;0.539;-0.026;-0.02;-0.412;0.411;-0.025;-0.171;-0.353;0.332;-0.041;-0.265;-0.265;0.265;-0.029;-0.312;-0.176;0.158;-0.044;-0.35;-0.114;0.069;-0.059;-0.341;-0.016;0.034;-0.038
2026-03-26 15:52:15.475	8	4	0.5	0.7	49.18	2.239	-1.278	28.597	33.079	5.238	0.16;-0.564;0.613;0.01;0.044;-0.485;0.48;-0.027;-0.125;-0.359;0.418;-0.03;-0.204;-0.316;0.301;-0.03;-0.33;-0.194;0.227;-0.023;-0.342;-0.139;0.143;-0.036;-0.397;-0.055;0.062;-0.035;-0.373;-0.03;0.036;-0.038
2026-03-26 15:52:16.475	8	4	0.5	0.7	49.261	2.19	-1.343	28.6	33.078	5.244	0.09;-0.569;0.541;-0.008;-0.056;-0.44;0.453;-0.026;-0.168;-0.359;0.371;-0.024;-0.289;-0.279;0.251;-0.03;-0.362;-0.183;0.205;-0.029;-0.439;-0.123;0.124;-0.051;-0.456;-0.042;0.043;-0.062;-0.399;0.019;-0.023;-0.069
2026-03-26 15:52:17.475	8	4	0.5	0.7	49.337	2.138	-1.406	28.603	33.076	5.251	-0.009;-0.492;0.508;-0.017;-0.162;-0.402;0.445;-0.037;-0.252;-0.339;0.318;-0.031;-0.336;-0.232;0.23;-0.03;-0.425;-0.147;0.143;-0.06;-0.469;-0.056;0.053;-0.049;-0.463;-0.051;0.018;-0.043;-0.455;-0.013;-0.017;-0.031
2026-03-26 15:52:18.474	8	4	0.5	0.7	49.41	2.082	-1.467	28.606	33.075	5.257	-0.052;-0.496;0.464;-0.027;-0.206;-0.409;0.38;-0.016;-0.357;-0.301;0.262;-0.028;-0.438;-0.204;0.204;-0.032;-0.485;-0.14;0.124;-0.053;-0.477;-0.07;0.055;-0.032;-0.502;-0.009;-0.006;-0.061;-0.475;0.053;-0.052;-0.038
2026-03-26 15:52:19.475	8	4	0.5	0.7	49.479	2.024	-1.526	28.608	33.074	5.263	-0.133;-0.44;0.449;-0.011;-0.321;-0.372;0.373;-0.048;-0.419;-0.233;0.248;-0.031;-0.492;-0.147;0.181;-0.055;-0.523;-0.095;0.072;-0.038;-0.515;-0.054;-0.0;-0.059;-0.55;0.026;-0.005;-0.04;-0.501;0.048;-0.071;-0.028
2026-03-26 15:52:20.476	8	4	0.5	0.7	49.543	1.963	-1.582	28.611	33.072	5.27	-0.272;-0.426;0.41;-0.044;-0.376;-0.329;0.315;-0.048;-0.491;-0.187;0.206;-0.047;-0.532;-0.143;0.144;-0.055;-0.553;-0.071;0.064;-0.055;-0.567;-0.011;0.008;-0.034;-0.576;0.037;-0.054;-0.059;-0.477;0.04;-0.065;-0.05
2026-03-26 15:52:21.476	8	4	0.5	0.7	49.604	1.9	-1.635	28.614	33.071	5.276	-0.343;-0.367;0.385;-0.027;-0.478;-0.287;0.243;-0.032;-0.568;-0.2;0.141;-0.034;-0.615;-0.101;0.12;-0.062;-0.626;-0.038;0.01;-0.051;-0.639;0.043;-0.008;-0.037;-0.588;0.059;-0.087;-0.055;-0.525;0.061;-0.057;-0.06
2026-03-26 15:52:22.474	8	4	0.5	0.7	49.66	1.835	-1.685	28.617	33.07	5.282	-0.4;-0.294;0.327;-0.051;-0.546;-0.22;0.236;-0.045;-0.602;-0.105;0.113;-0.058;-0.625;-0.049;0.075;-0.049;-0.68;-0.001;0.02;-0.035;-0.66;0.029;-0.078;-0.032;-0.624;0.096;-0.051;-0.049;-0.524;0.11;-0.082;-0.037
2026-03-26 15:52:23.475	8	4	0.5	0.7	49.712	1.768	-1.732	28.62	33.068	5.288	-0.503;-0.299;0.277;-0.035;-0.582;-0.175;0.154;-0.059;-0.676;-0.122;0.076;-0.032;-0.699;-0.021;0.01;-0.039;-0.679;0.011;-0.014;-0.054;-0.692;0.066;-0.103;-0.059;-0.621;0.114;-0.109;-0.038;-0.54;0.097;-0.128;-0.026
2026-03-26 15:52:24.476	8	4	0.5	0.7	49.761	1.7	-1.776	28.622	33.067	5.295	-0.565;-0.238;0.231;-0.05;-0.682;-0.16;0.132;-0.065;-0.707;-0.049;0.03;-0.038;-0.768;-0.017;-0.009;-0.051;-0.705;0.048;-0.054;-0.063;-0.686;0.113;-0.079;-0.026;-0.616;0.117;-0.137;-0.027;-0.552;0.103;-0.141;-0.021
2026-03-26 15:52:25.476	8	4	0.5	0.7	49.804	1.631	-1.816	28.625	33.065	5.301	-0.68;-0.204;0.185;-0.046;-0.76;-0.084;0.079;-0.061;-0.768;-0.048;0.02;-0.036;-0.789;0.059;-0.064;-0.066;-0.752;0.074;-0.094;-0.059;-0.719;0.126;-0.123;-0.024;-0.658;0.127;-0.137;-0.053;-0.545;0.156;-0.111;-0.026
2026-03-26 15:52:26.474	8	4	0.5	0.7	49.844	1.561	-1.852	28.628	33.064	5.307	-0.753;-0.147;0.153;-0.029;-0.787;-0.064;0.05;-0.051;-0.826;0.041;0.007;-0.04;-0.847;0.067;-0.063;-0.029;-0.801;0.084;-0.101;-0.059;-0.751;0.155;-0.13;-0.052;-0.653;0.156;-0.142;-0.026;-0.56;0.126;-0.125;-0.042
2026-03-26 15:52:27.474	8	4	0.5	0.7	49.879	1.492	-1.885	28.63	33.062	5.312	-0.783;-0.097;0.077;-0.047;-0.88;-0.035;0.003;-0.04;-0.871;0.046;-0.04;-0.032;-0.884;0.123;-0.123;-0.032;-0.812;0.128;-0.16;-0.024;-0.719;0.134;-0.18;-0.029;-0.629;0.158;-0.129;-0.011;-0.579;0.133;-0.142;-0.011
2026-03-26 15:52:28.476	8	4	0.5	0.7	49.909	1.422	-1.914	28.633	33.061	5.318	-0.874;-0.08;0.024;-0.052;-0.89;0.029;0.002;-0.044;-0.893;0.083;-0.105;-0.031;-0.865;0.098;-0.154;-0.03;-0.834;0.176;-0.168;-0.023;-0.772;0.174;-0.139;-0.016;-0.673;0.164;-0.194;-0.033;-0.57;0.149;-0.15;-0.017
2026-03-26 15:52:29.476	8	4	0.5	0.7	49.936	1.352	-1.939	28.636	33.059	5.324	-0.924;-0.011;0.034;-0.04;-0.987;0.051;-0.044;-0.045;-0.938;0.113;-0.117;-0.055;-0.94;0.154;-0.144;-0.052;-0.843;0.199;-0.161;-0.04;-0.774;0.156;-0.16;-0.042;-0.684;0.189;-0.178;-0.015;-0.52;0.156;-0.181;-0.002
2026-03-26 15:52:30.475	8	4	0.5	0.7	49.957	1.283	-1.959	28.639	33.057	5.33	-1.022;0.021;-0.055;-0.062;-1.008;0.091;-0.106;-0.037;-0.979;0.15;-0.128;-0.042;-0.94;0.19;-0.185;-0.024;-0.871;0.191;-0.202;-0.033;-0.757;0.216;-0.213;-0.043;-0.675;0.187;-0.168;-0.011;-0.533;0.189;-0.141;-0.007
