[System]
Platform=SEANO USV
Start_Time=2026-04-18 19:40:07
Timezone=WIB

[Sensor]
Name=CTD

[Columns]
Timestamp(WIB)	Depth	Temp	Cond	Salinity	Density	SoundVel

[Data]
2026-04-18 19:40:12.403	2.82	28.087	4.212	32.473	1020.623	1534.895
2026-04-18 19:40:13.402	2.971	28.102	4.209	32.465	1020.576	1534.987
2026-04-18 19:40:14.402	3.092	28.095	4.218	32.467	1020.628	1534.89
2026-04-18 19:40:15.402	3.174	28.075	4.22	32.498	1020.641	1535.065
2026-04-18 19:40:16.403	3.283	28.084	4.228	32.464	1020.623	1534.943
2026-04-18 19:40:17.402	3.359	28.049	4.216	32.489	1020.665	1534.985
2026-04-18 19:40:18.402	3.398	28.091	4.221	32.488	1020.612	1534.999
2026-04-18 19:40:19.403	3.396	28.073	4.218	32.488	1020.619	1535.054
2026-04-18 19:40:20.402	3.422	28.104	4.233	32.48	1020.62	1535.164
2026-04-18 19:40:21.402	3.391	28.119	4.225	32.447	1020.626	1535.164
2026-04-18 19:40:22.403	3.383	28.087	4.221	32.454	1020.636	1534.992
2026-04-18 19:40:23.403	3.367	28.098	4.226	32.447	1020.578	1535.068
2026-04-18 19:40:24.403	3.32	28.128	4.227	32.438	1020.567	1535.01
2026-04-18 19:40:25.402	3.324	28.124	4.242	32.444	1020.584	1535.177
2026-04-18 19:40:26.402	3.266	28.156	4.232	32.439	1020.584	1535.078
2026-04-18 19:40:27.402	3.245	28.161	4.249	32.413	1020.53	1535.137
2026-04-18 19:40:28.402	3.204	28.141	4.233	32.442	1020.575	1535.054
2026-04-18 19:40:29.402	3.169	28.173	4.238	32.408	1020.57	1535.061
2026-04-18 19:40:30.403	3.171	28.189	4.24	32.415	1020.56	1535.127
2026-04-18 19:40:31.402	3.1	28.21	4.239	32.411	1020.514	1535.217
2026-04-18 19:40:32.402	3.117	28.223	4.245	32.395	1020.532	1535.317
2026-04-18 19:40:33.403	3.079	28.217	4.248	32.386	1020.508	1535.161
2026-04-18 19:40:34.403	3.091	28.223	4.249	32.361	1020.502	1535.119
2026-04-18 19:40:35.403	3.084	28.242	4.252	32.367	1020.526	1535.265
2026-04-18 19:40:36.403	3.015	28.225	4.242	32.359	1020.468	1535.151
2026-04-18 19:40:37.403	3.031	28.248	4.252	32.345	1020.46	1535.326
2026-04-18 19:40:38.402	2.987	28.225	4.246	32.345	1020.452	1535.201
2026-04-18 19:40:39.402	2.979	28.256	4.259	32.322	1020.435	1535.338
2026-04-18 19:40:40.403	2.912	28.289	4.248	32.306	1020.42	1535.4
2026-04-18 19:40:41.405	2.811	28.281	4.256	32.296	1020.447	1535.222
2026-04-18 19:40:42.404	2.773	28.323	4.249	32.286	1020.399	1535.258
2026-04-18 19:40:43.403	2.648	28.296	4.253	32.297	1020.393	1535.278
2026-04-18 19:40:44.403	2.597	28.331	4.247	32.298	1020.424	1535.447
2026-04-18 19:40:45.403	2.477	28.329	4.244	32.276	1020.368	1535.246
2026-04-18 19:40:46.404	2.338	28.39	4.252	32.252	1020.35	1535.451
2026-04-18 19:40:47.402	2.162	28.438	4.24	32.244	1020.291	1535.469
2026-04-18 19:40:48.403	2.021	28.44	4.239	32.256	1020.299	1535.546
2026-04-18 19:40:49.403	1.831	28.45	4.248	32.221	1020.286	1535.384
2026-04-18 19:40:50.402	1.663	28.488	4.242	32.239	1020.266	1535.608
2026-04-18 19:40:51.402	1.523	28.515	4.246	32.211	1020.212	1535.648
2026-04-18 19:40:52.405	1.306	28.575	4.241	32.196	1020.186	1535.749
2026-04-18 19:40:53.402	1.136	28.556	4.248	32.181	1020.179	1535.537
2026-04-18 19:40:54.402	0.99	28.616	4.233	32.174	1020.151	1535.7
2026-04-18 19:40:55.403	0.882	28.598	4.239	32.191	1020.187	1535.748
2026-04-18 19:40:56.404	0.737	28.623	4.232	32.18	1020.121	1535.764
2026-04-18 19:40:57.404	0.63	28.637	4.231	32.142	1020.127	1535.634
2026-04-18 19:40:58.402	0.473	28.675	4.245	32.129	1020.105	1535.813
2026-04-18 19:40:59.405	0.427	28.71	4.236	32.145	1020.112	1535.767
2026-04-18 19:41:00.401	0.353	28.674	4.227	32.15	1020.093	1535.761
2026-04-18 19:41:01.400	0.317	28.705	4.239	32.109	1020.051	1535.755
2026-04-18 19:41:02.400	0.327	28.721	4.228	32.135	1020.099	1535.924
2026-04-18 19:41:03.400	0.351	28.717	4.223	32.121	1020.073	1535.738
2026-04-18 19:41:04.400	0.338	28.686	4.226	32.116	1020.047	1535.732
2026-04-18 19:41:05.400	0.367	28.719	4.213	32.099	1020.026	1535.896
2026-04-18 19:41:06.400	0.431	28.674	4.215	32.104	1020.043	1535.679
2026-04-18 19:41:07.403	0.492	28.659	4.21	32.085	1020.067	1535.583
2026-04-18 19:41:08.402	0.613	28.655	4.212	32.059	1020.018	1535.639
2026-04-18 19:41:09.404	0.689	28.666	4.2	32.06	1020.039	1535.702
2026-04-18 19:41:10.401	0.749	28.64	4.212	32.045	1020.058	1535.507
2026-04-18 19:41:11.403	0.844	28.601	4.207	32.043	1020.029	1535.448
2026-04-18 19:41:12.403	0.913	28.621	4.195	32.033	1020.069	1535.558
2026-04-18 19:41:13.404	1.043	28.55	4.202	32.027	1020.051	1535.375
2026-04-18 19:41:14.404	1.086	28.573	4.195	32.05	1020.084	1535.479
2026-04-18 19:41:15.404	1.155	28.526	4.195	32.046	1020.074	1535.394
2026-04-18 19:41:16.404	1.245	28.522	4.178	32.027	1020.089	1535.395
2026-04-18 19:41:17.404	1.291	28.527	4.192	32.03	1020.086	1535.347
2026-04-18 19:41:18.403	1.359	28.524	4.177	32.012	1020.056	1535.418
2026-04-18 19:41:19.403	1.391	28.494	4.172	32.004	1020.1	1535.217
2026-04-18 19:41:20.403	1.484	28.454	4.165	31.997	1020.062	1535.124
2026-04-18 19:41:21.403	1.494	28.45	4.178	32.022	1020.088	1535.252
2026-04-18 19:41:22.404	1.571	28.484	4.179	32.02	1020.096	1535.202
2026-04-18 19:41:23.403	1.603	28.426	4.168	32.017	1020.082	1535.089
2026-04-18 19:41:24.404	1.704	28.424	4.167	32.01	1020.107	1535.072
2026-04-18 19:41:25.405	1.772	28.424	4.162	32.006	1020.101	1535.125
2026-04-18 19:41:26.403	1.824	28.396	4.153	32.007	1020.108	1535.072
2026-04-18 19:41:27.403	1.912	28.388	4.152	32.004	1020.108	1535.13
2026-04-18 19:41:28.407	2.007	28.365	4.154	31.989	1020.102	1534.963
2026-04-18 19:41:29.405	2.11	28.36	4.155	31.976	1020.11	1535.006
2026-04-18 19:41:30.403	2.222	28.339	4.143	31.99	1020.133	1534.864
2026-04-18 19:41:31.403	2.351	28.285	4.141	31.988	1020.177	1534.818
2026-04-18 19:41:32.404	2.519	28.245	4.152	31.972	1020.172	1534.649
2026-04-18 19:41:33.404	2.621	28.244	4.145	31.976	1020.158	1534.628
2026-04-18 19:41:34.404	2.803	28.234	4.135	31.946	1020.17	1534.789
2026-04-18 19:41:35.400	2.933	28.152	4.147	31.957	1020.167	1534.463
2026-04-18 19:41:36.404	3.049	28.158	4.134	31.962	1020.215	1534.573
2026-04-18 19:41:37.404	3.185	28.118	4.138	31.939	1020.169	1534.369
2026-04-18 19:41:38.404	3.313	28.127	4.13	31.931	1020.181	1534.514
2026-04-18 19:41:39.404	3.44	28.098	4.136	31.932	1020.22	1534.425
2026-04-18 19:41:40.403	3.57	28.065	4.13	31.932	1020.223	1534.371
2026-04-18 19:41:41.405	3.645	28.038	4.136	31.922	1020.208	1534.302
2026-04-18 19:41:42.403	3.741	28.027	4.142	31.903	1020.212	1534.188
2026-04-18 19:41:43.402	3.796	28.025	4.13	31.896	1020.203	1534.259
2026-04-18 19:41:44.402	3.817	27.962	4.14	31.906	1020.252	1533.99
2026-04-18 19:41:45.404	3.798	27.958	4.129	31.912	1020.231	1534.046
2026-04-18 19:41:46.403	3.793	27.979	4.14	31.877	1020.232	1534.019
2026-04-18 19:41:47.402	3.712	27.987	4.133	31.869	1020.181	1534.028
2026-04-18 19:41:48.403	3.696	27.953	4.136	31.858	1020.217	1533.966
2026-04-18 19:41:49.405	3.594	27.954	4.132	31.877	1020.174	1533.919
2026-04-18 19:41:50.404	3.492	28.011	4.127	31.845	1020.16	1534.173
2026-04-18 19:41:51.405	3.387	27.982	4.131	31.858	1020.183	1533.937
2026-04-18 19:41:52.402	3.244	27.99	4.138	31.857	1020.153	1534.031
2026-04-18 19:41:53.404	3.112	28.031	4.135	31.846	1020.148	1534.142
2026-04-18 19:41:54.404	3.028	28.004	4.149	31.831	1020.124	1534.006
2026-04-18 19:41:55.402	2.878	28.036	4.134	31.839	1020.102	1534.047
2026-04-18 19:41:56.403	2.759	28.025	4.148	31.808	1020.111	1533.951
2026-04-18 19:41:57.404	2.605	28.061	4.139	31.804	1020.095	1534.076
2026-04-18 19:41:58.404	2.481	28.066	4.153	31.797	1020.036	1534.014
2026-04-18 19:41:59.403	2.377	28.084	4.141	31.768	1020.049	1533.91
2026-04-18 19:42:00.404	2.267	28.119	4.147	31.767	1020.037	1534.006
2026-04-18 19:42:01.404	2.152	28.117	4.158	31.783	1020.045	1534.059
2026-04-18 19:42:02.403	2.097	28.116	4.165	31.766	1019.994	1533.967
2026-04-18 19:42:03.403	2.004	28.108	4.153	31.764	1019.982	1534.021
2026-04-18 19:42:04.403	1.914	28.118	4.159	31.749	1019.975	1534.053
2026-04-18 19:42:05.404	1.855	28.108	4.168	31.737	1019.962	1533.868
2026-04-18 19:42:06.403	1.822	28.136	4.175	31.709	1019.971	1533.885
2026-04-18 19:42:07.402	1.756	28.11	4.176	31.728	1019.95	1533.876
2026-04-18 19:42:08.402	1.726	28.126	4.175	31.712	1019.944	1533.851
2026-04-18 19:42:09.403	1.665	28.117	4.166	31.684	1019.902	1533.881
2026-04-18 19:42:10.403	1.584	28.107	4.18	31.68	1019.904	1533.768
2026-04-18 19:42:11.402	1.533	28.124	4.172	31.68	1019.897	1533.892
2026-04-18 19:42:12.402	1.472	28.151	4.176	31.652	1019.903	1533.908
2026-04-18 19:42:13.402	1.394	28.151	4.192	31.647	1019.899	1533.793
2026-04-18 19:42:14.402	1.314	28.134	4.187	31.657	1019.893	1533.82
2026-04-18 19:42:15.403	1.176	28.191	4.196	31.619	1019.839	1533.881
2026-04-18 19:42:16.402	1.097	28.155	4.182	31.639	1019.844	1533.781
2026-04-18 19:42:17.402	1.03	28.155	4.188	31.618	1019.816	1533.72
2026-04-18 19:42:18.403	0.928	28.157	4.192	31.626	1019.804	1533.805
2026-04-18 19:42:19.403	0.802	28.169	4.189	31.596	1019.811	1533.763
2026-04-18 19:42:20.402	0.718	28.218	4.201	31.605	1019.795	1533.768
2026-04-18 19:42:21.403	0.591	28.226	4.201	31.589	1019.794	1533.845
2026-04-18 19:42:22.403	0.526	28.198	4.202	31.571	1019.765	1533.657
2026-04-18 19:42:23.403	0.448	28.241	4.208	31.554	1019.748	1533.738
2026-04-18 19:42:24.403	0.329	28.219	4.21	31.574	1019.744	1533.857
2026-04-18 19:42:25.402	0.291	28.218	4.205	31.565	1019.728	1533.697
2026-04-18 19:42:26.404	0.249	28.277	4.212	31.538	1019.723	1533.796
2026-04-18 19:42:27.403	0.259	28.244	4.212	31.564	1019.75	1533.712
2026-04-18 19:42:28.403	0.267	28.224	4.214	31.529	1019.724	1533.63
2026-04-18 19:42:29.404	0.321	28.234	4.227	31.553	1019.746	1533.722
2026-04-18 19:42:30.403	0.343	28.24	4.219	31.517	1019.679	1533.799
2026-04-18 19:42:31.404	0.447	28.202	4.213	31.536	1019.742	1533.599
2026-04-18 19:42:32.403	0.545	28.179	4.228	31.537	1019.729	1533.695
2026-04-18 19:42:33.405	0.603	28.151	4.228	31.542	1019.767	1533.668
2026-04-18 19:42:34.403	0.752	28.147	4.232	31.537	1019.781	1533.611
2026-04-18 19:42:35.405	0.877	28.12	4.216	31.515	1019.737	1533.444
2026-04-18 19:42:36.404	1.049	28.113	4.232	31.512	1019.752	1533.51
2026-04-18 19:42:37.402	1.208	28.088	4.234	31.52	1019.748	1533.455
2026-04-18 19:42:38.404	1.4	28.017	4.224	31.52	1019.779	1533.296
2026-04-18 19:42:39.404	1.56	28.044	4.226	31.528	1019.814	1533.338
2026-04-18 19:42:40.403	1.743	27.967	4.226	31.508	1019.827	1533.258
2026-04-18 19:42:41.405	1.845	27.958	4.223	31.508	1019.844	1533.133
2026-04-18 19:42:42.403	2.031	27.956	4.23	31.539	1019.862	1533.232
2026-04-18 19:42:43.404	2.145	27.943	4.228	31.526	1019.887	1533.246
2026-04-18 19:42:44.403	2.301	27.932	4.231	31.516	1019.847	1533.179
2026-04-18 19:42:45.403	2.385	27.892	4.224	31.538	1019.902	1533.083
2026-04-18 19:42:46.403	2.53	27.86	4.229	31.556	1019.93	1533.23
2026-04-18 19:42:47.403	2.569	27.845	4.227	31.563	1019.909	1533.055
2026-04-18 19:42:48.403	2.641	27.839	4.221	31.573	1019.937	1533.188
2026-04-18 19:42:49.404	2.716	27.871	4.221	31.563	1019.907	1533.237
2026-04-18 19:42:50.403	2.752	27.825	4.226	31.57	1019.941	1533.101
2026-04-18 19:42:51.403	2.804	27.823	4.228	31.562	1019.971	1533.012
2026-04-18 19:42:52.403	2.837	27.859	4.213	31.586	1019.931	1533.255
2026-04-18 19:42:53.403	2.894	27.805	4.218	31.587	1019.985	1533.133
2026-04-18 19:42:54.404	2.923	27.794	4.223	31.597	1019.986	1532.987
2026-04-18 19:42:55.404	2.931	27.846	4.208	31.625	1019.984	1533.343
2026-04-18 19:42:56.403	2.977	27.808	4.208	31.633	1020.012	1533.078
2026-04-18 19:42:57.404	3.019	27.82	4.207	31.644	1020.041	1533.129
2026-04-18 19:42:58.404	3.061	27.787	4.204	31.655	1020.042	1533.055
2026-04-18 19:42:59.404	3.107	27.83	4.212	31.649	1020.041	1533.305
2026-04-18 19:43:00.403	3.143	27.799	4.203	31.666	1020.054	1533.268
2026-04-18 19:43:01.403	3.218	27.809	4.21	31.679	1020.09	1533.277
2026-04-18 19:43:02.402	3.263	27.807	4.212	31.685	1020.063	1533.247
2026-04-18 19:43:03.404	3.295	27.784	4.21	31.7	1020.086	1533.137
2026-04-18 19:43:04.404	3.364	27.782	4.195	31.705	1020.117	1533.272
2026-04-18 19:43:05.403	3.395	27.789	4.207	31.72	1020.099	1533.252
2026-04-18 19:43:06.403	3.438	27.787	4.192	31.731	1020.099	1533.273
2026-04-18 19:43:07.402	3.486	27.786	4.2	31.771	1020.142	1533.255
2026-04-18 19:43:08.403	3.488	27.799	4.202	31.773	1020.147	1533.462
2026-04-18 19:43:09.405	3.509	27.788	4.184	31.806	1020.17	1533.367
2026-04-18 19:43:10.403	3.533	27.772	4.181	31.787	1020.162	1533.284
2026-04-18 19:43:11.404	3.488	27.821	4.185	31.802	1020.168	1533.5
2026-04-18 19:43:12.404	3.459	27.826	4.178	31.831	1020.18	1533.564
2026-04-18 19:43:13.404	3.409	27.852	4.193	31.854	1020.204	1533.551
2026-04-18 19:43:14.404	3.331	27.872	4.187	31.882	1020.223	1533.674
2026-04-18 19:43:15.404	3.193	27.888	4.176	31.864	1020.172	1533.609
2026-04-18 19:43:16.403	3.113	27.911	4.176	31.88	1020.194	1533.681
2026-04-18 19:43:17.402	2.989	27.9	4.169	31.906	1020.236	1533.734
2026-04-18 19:43:18.404	2.841	27.953	4.181	31.942	1020.226	1533.918
2026-04-18 19:43:19.403	2.643	28.007	4.166	31.956	1020.222	1534.0
2026-04-18 19:43:20.403	2.476	27.999	4.172	31.94	1020.206	1534.031
2026-04-18 19:43:21.403	2.31	28.069	4.168	31.953	1020.187	1534.182
2026-04-18 19:43:22.403	2.149	28.086	4.163	31.967	1020.143	1534.255
2026-04-18 19:43:23.404	1.918	28.107	4.172	31.997	1020.177	1534.317
2026-04-18 19:43:24.404	1.752	28.119	4.177	32.007	1020.159	1534.218
2026-04-18 19:43:25.403	1.588	28.181	4.162	32.024	1020.167	1534.419
2026-04-18 19:43:26.403	1.464	28.209	4.176	32.047	1020.176	1534.567
2026-04-18 19:43:27.403	1.294	28.258	4.166	32.042	1020.126	1534.592
2026-04-18 19:43:28.404	1.151	28.267	4.172	32.07	1020.165	1534.692
2026-04-18 19:43:29.403	1.027	28.297	4.16	32.07	1020.136	1534.762
2026-04-18 19:43:30.403	0.934	28.326	4.171	32.097	1020.185	1534.773
2026-04-18 19:43:31.402	0.882	28.304	4.151	32.088	1020.154	1534.79
2026-04-18 19:43:32.403	0.816	28.325	4.17	32.123	1020.147	1534.813
2026-04-18 19:43:33.402	0.755	28.358	4.165	32.129	1020.149	1534.879
2026-04-18 19:43:34.403	0.71	28.347	4.168	32.153	1020.195	1534.827
2026-04-18 19:43:35.403	0.732	28.359	4.156	32.132	1020.2	1534.833
2026-04-18 19:43:36.402	0.692	28.417	4.148	32.146	1020.164	1535.034
2026-04-18 19:43:37.403	0.721	28.416	4.153	32.165	1020.188	1535.101
2026-04-18 19:43:38.403	0.74	28.393	4.148	32.175	1020.201	1535.072
2026-04-18 19:43:39.403	0.737	28.436	4.15	32.165	1020.162	1535.08
2026-04-18 19:43:40.404	0.722	28.396	4.161	32.21	1020.247	1535.11
2026-04-18 19:43:41.402	0.785	28.415	4.145	32.186	1020.18	1535.053
2026-04-18 19:43:42.403	0.798	28.437	4.149	32.202	1020.233	1535.302
2026-04-18 19:43:43.402	0.821	28.415	4.148	32.227	1020.218	1535.135
2026-04-18 19:43:44.404	0.833	28.425	4.154	32.216	1020.205	1535.242
2026-04-18 19:43:45.403	0.818	28.412	4.15	32.232	1020.264	1535.15
2026-04-18 19:43:46.404	0.834	28.451	4.144	32.218	1020.224	1535.373
2026-04-18 19:43:47.403	0.832	28.433	4.152	32.247	1020.252	1535.176
2026-04-18 19:43:48.404	0.803	28.435	4.16	32.23	1020.262	1535.319
2026-04-18 19:43:49.404	0.798	28.494	4.157	32.238	1020.218	1535.332
