timestamp,depth,water_temp,quality_flag
2026-04-18 19:40:12.348,12.736,28.041,1.0
2026-04-18 19:40:13.348,12.881,28.043,1.0
2026-04-18 19:40:14.348,12.929,28.07,1.0
2026-04-18 19:40:15.348,13.103,28.053,1.0
2026-04-18 19:40:16.348,13.203,28.09,1.0
2026-04-18 19:40:17.348,13.251,28.099,1.0
2026-04-18 19:40:18.348,13.351,28.082,1.0
2026-04-18 19:40:19.348,13.44,28.094,1.0
2026-04-18 19:40:20.348,13.398,28.126,1.0
2026-04-18 19:40:21.348,13.438,28.141,1.0
2026-04-18 19:40:22.348,13.451,28.147,1.0
2026-04-18 19:40:23.348,13.471,28.122,1.0
2026-04-18 19:40:24.348,13.467,28.132,1.0
2026-04-18 19:40:25.351,13.432,28.157,1.0
2026-04-18 19:40:26.344,13.374,28.165,1.0
2026-04-18 19:40:27.348,13.404,28.166,1.0
2026-04-18 19:40:28.348,13.339,28.161,1.0
2026-04-18 19:40:29.348,13.21,28.188,1.0
2026-04-18 19:40:30.348,13.163,28.203,1.0
2026-04-18 19:40:31.348,13.019,28.196,1.0
2026-04-18 19:40:32.348,12.866,28.208,1.0
2026-04-18 19:40:33.348,12.748,28.202,1.0
2026-04-18 19:40:34.348,12.648,28.229,1.0
2026-04-18 19:40:35.348,12.488,28.207,1.0
2026-04-18 19:40:36.348,12.35,28.231,1.0
2026-04-18 19:40:37.348,12.23,28.25,1.0
2026-04-18 19:40:38.348,12.043,28.26,1.0
2026-04-18 19:40:39.348,11.947,28.246,1.0
2026-04-18 19:40:40.348,11.811,28.27,1.0
2026-04-18 19:40:41.345,11.644,28.256,1.0
2026-04-18 19:40:42.345,11.443,28.269,1.0
2026-04-18 19:40:43.348,11.327,28.269,1.0
2026-04-18 19:40:44.348,11.162,28.253,1.0
2026-04-18 19:40:45.348,11.062,28.268,1.0
2026-04-18 19:40:46.348,10.972,28.261,1.0
2026-04-18 19:40:47.348,10.843,28.295,1.0
2026-04-18 19:40:48.348,10.737,28.275,1.0
2026-04-18 19:40:49.348,10.68,28.271,1.0
2026-04-18 19:40:50.348,10.671,28.305,1.0
2026-04-18 19:40:51.345,10.53,28.286,1.0
2026-04-18 19:40:52.344,10.54,28.293,1.0
2026-04-18 19:40:53.348,10.518,28.29,1.0
2026-04-18 19:40:54.348,10.542,28.291,1.0
2026-04-18 19:40:55.348,10.532,28.315,1.0
2026-04-18 19:40:56.348,10.553,28.282,1.0
2026-04-18 19:40:57.344,10.573,28.314,1.0
2026-04-18 19:40:58.348,10.658,28.313,1.0
2026-04-18 19:40:59.348,10.692,28.297,1.0
2026-04-18 19:41:00.349,10.728,28.29,1.0
2026-04-18 19:41:01.344,10.854,28.293,1.0
2026-04-18 19:41:02.344,10.924,28.29,1.0
2026-04-18 19:41:03.344,11.08,28.309,1.0
2026-04-18 19:41:04.344,11.217,28.293,1.0
2026-04-18 19:41:05.344,11.27,28.308,1.0
2026-04-18 19:41:06.344,11.46,28.297,1.0
2026-04-18 19:41:07.348,11.559,28.31,1.0
2026-04-18 19:41:08.348,11.747,28.304,1.0
2026-04-18 19:41:09.348,11.911,28.297,1.0
2026-04-18 19:41:10.349,12.057,28.285,1.0
2026-04-18 19:41:11.348,12.206,28.263,1.0
2026-04-18 19:41:12.348,12.321,28.263,1.0
2026-04-18 19:41:13.348,12.449,28.292,1.0
2026-04-18 19:41:14.348,12.657,28.254,1.0
2026-04-18 19:41:15.348,12.716,28.266,1.0
2026-04-18 19:41:16.348,12.893,28.268,1.0
2026-04-18 19:41:17.348,12.943,28.24,1.0
2026-04-18 19:41:18.348,13.095,28.261,1.0
2026-04-18 19:41:19.348,13.152,28.263,1.0
2026-04-18 19:41:20.348,13.229,28.262,1.0
2026-04-18 19:41:21.348,13.369,28.243,1.0
2026-04-18 19:41:22.348,13.415,28.219,1.0
2026-04-18 19:41:23.348,13.406,28.22,1.0
2026-04-18 19:41:24.348,13.519,28.219,1.0
2026-04-18 19:41:25.349,13.509,28.207,1.0
2026-04-18 19:41:26.349,13.507,28.219,1.0
2026-04-18 19:41:27.350,13.488,28.187,1.0
2026-04-18 19:41:28.348,13.484,28.216,1.0
2026-04-18 19:41:29.346,13.445,28.176,1.0
2026-04-18 19:41:30.348,13.328,28.173,1.0
2026-04-18 19:41:31.348,13.247,28.165,1.0
2026-04-18 19:41:32.348,13.162,28.164,1.0
2026-04-18 19:41:33.348,13.081,28.163,1.0
2026-04-18 19:41:34.348,13.018,28.147,1.0
2026-04-18 19:41:35.344,12.853,28.134,1.0
2026-04-18 19:41:36.349,12.751,28.119,1.0
2026-04-18 19:41:37.349,12.615,28.144,1.0
2026-04-18 19:41:38.348,12.521,28.12,1.0
2026-04-18 19:41:39.348,12.32,28.111,1.0
2026-04-18 19:41:40.348,12.149,28.099,1.0
2026-04-18 19:41:41.349,12.04,28.088,1.0
2026-04-18 19:41:42.348,11.87,28.1,1.0
2026-04-18 19:41:43.348,11.739,28.096,1.0
2026-04-18 19:41:44.348,11.549,28.065,1.0
2026-04-18 19:41:45.348,11.495,28.071,1.0
2026-04-18 19:41:46.348,11.293,28.062,1.0
2026-04-18 19:41:47.348,11.164,28.027,1.0
2026-04-18 19:41:48.348,11.051,28.031,1.0
2026-04-18 19:41:49.348,10.944,28.015,1.0
2026-04-18 19:41:50.348,10.834,28.035,1.0
2026-04-18 19:41:51.348,10.741,28.005,1.0
