timestamp,depth,water_temp,quality_flag
2026-03-26 17:24:57.445,12.551,28.046,1.0
2026-03-26 17:24:58.443,12.718,28.062,1.0
2026-03-26 17:24:59.443,12.873,28.054,1.0
2026-03-26 17:25:00.443,12.972,28.063,1.0
2026-03-26 17:25:01.446,13.037,28.089,1.0
2026-03-26 17:25:02.445,13.126,28.068,1.0
2026-03-26 17:25:03.444,13.24,28.092,1.0
2026-03-26 17:25:04.443,13.312,28.104,1.0
2026-03-26 17:25:05.444,13.428,28.102,1.0
2026-03-26 17:25:06.447,13.443,28.127,1.0
2026-03-26 17:25:07.444,13.498,28.109,1.0
2026-03-26 17:25:08.444,13.516,28.117,1.0
2026-03-26 17:25:09.443,13.546,28.147,1.0
2026-03-26 17:25:10.448,13.535,28.163,1.0
2026-03-26 17:25:11.444,13.464,28.172,1.0
2026-03-26 17:25:12.443,13.437,28.179,1.0
2026-03-26 17:25:13.443,13.317,28.182,1.0
2026-03-26 17:25:14.444,13.309,28.185,1.0
2026-03-26 17:25:15.445,13.263,28.176,1.0
2026-03-26 17:25:16.443,13.128,28.176,1.0
2026-03-26 17:25:17.444,13.018,28.19,1.0
2026-03-26 17:25:18.443,12.919,28.222,1.0
2026-03-26 17:25:19.448,12.758,28.209,1.0
2026-03-26 17:25:20.444,12.678,28.228,1.0
2026-03-26 17:25:21.443,12.504,28.222,1.0
2026-03-26 17:25:22.443,12.403,28.229,1.0
2026-03-26 17:25:23.444,12.245,28.218,1.0
2026-03-26 17:25:24.444,12.034,28.227,1.0
2026-03-26 17:25:25.443,11.957,28.259,1.0
2026-03-26 17:25:26.444,11.791,28.239,1.0
2026-03-26 17:25:27.443,11.603,28.265,1.0
2026-03-26 17:25:28.447,11.52,28.252,1.0
2026-03-26 17:25:29.444,11.368,28.266,1.0
2026-03-26 17:25:30.443,11.22,28.28,1.0
2026-03-26 17:25:31.443,11.077,28.286,1.0
2026-03-26 17:25:32.443,11.016,28.257,1.0
2026-03-26 17:25:33.444,10.869,28.282,1.0
2026-03-26 17:25:34.443,10.727,28.271,1.0
2026-03-26 17:25:35.444,10.711,28.298,1.0
2026-03-26 17:25:36.444,10.66,28.281,1.0
2026-03-26 17:25:37.447,10.527,28.304,1.0
2026-03-26 17:25:38.444,10.512,28.312,1.0
2026-03-26 17:25:39.443,10.522,28.3,1.0
2026-03-26 17:25:40.443,10.499,28.284,1.0
2026-03-26 17:25:41.444,10.527,28.305,1.0
2026-03-26 17:25:42.443,10.51,28.288,1.0
2026-03-26 17:25:43.443,10.61,28.284,1.0
2026-03-26 17:25:44.443,10.614,28.32,1.0
2026-03-26 17:25:45.444,10.638,28.303,1.0
2026-03-26 17:25:46.447,10.726,28.294,1.0
2026-03-26 17:25:47.444,10.823,28.306,1.0
2026-03-26 17:25:48.443,10.973,28.315,1.0
2026-03-26 17:25:49.443,11.079,28.309,1.0
2026-03-26 17:25:50.444,11.147,28.294,1.0
2026-03-26 17:25:51.444,11.3,28.281,1.0
2026-03-26 17:25:52.443,11.447,28.277,1.0
2026-03-26 17:25:53.444,11.54,28.29,1.0
2026-03-26 17:25:54.444,11.686,28.288,1.0
2026-03-26 17:25:55.448,11.919,28.304,1.0
2026-03-26 17:25:56.444,12.004,28.277,1.0
2026-03-26 17:25:57.443,12.224,28.296,1.0
2026-03-26 17:25:58.443,12.36,28.266,1.0
2026-03-26 17:25:59.444,12.475,28.288,1.0
2026-03-26 17:26:00.444,12.567,28.273,1.0
2026-03-26 17:26:01.443,12.725,28.255,1.0
2026-03-26 17:26:02.444,12.849,28.268,1.0
2026-03-26 17:26:03.444,12.952,28.256,1.0
2026-03-26 17:26:04.448,13.139,28.258,1.0
2026-03-26 17:26:05.444,13.144,28.24,1.0
2026-03-26 17:26:06.444,13.243,28.231,1.0
2026-03-26 17:26:07.444,13.325,28.253,1.0
2026-03-26 17:26:08.443,13.451,28.238,1.0
2026-03-26 17:26:09.444,13.451,28.208,1.0
2026-03-26 17:26:10.443,13.502,28.231,1.0
2026-03-26 17:26:11.444,13.535,28.22,1.0
2026-03-26 17:26:12.444,13.487,28.195,1.0
2026-03-26 17:26:13.448,13.517,28.191,1.0
2026-03-26 17:26:14.443,13.45,28.188,1.0
2026-03-26 17:26:15.443,13.444,28.202,1.0
2026-03-26 17:26:16.443,13.38,28.168,1.0
2026-03-26 17:26:17.443,13.259,28.169,1.0
2026-03-26 17:26:18.447,13.209,28.153,1.0
2026-03-26 17:26:19.444,13.076,28.143,1.0
2026-03-26 17:26:20.443,13.026,28.145,1.0
2026-03-26 17:26:21.444,12.922,28.153,1.0
2026-03-26 17:26:22.447,12.722,28.135,1.0
2026-03-26 17:26:23.444,12.613,28.136,1.0
2026-03-26 17:26:24.444,12.479,28.122,1.0
2026-03-26 17:26:25.444,12.374,28.131,1.0
2026-03-26 17:26:26.443,12.179,28.088,1.0
2026-03-26 17:26:27.444,12.027,28.105,1.0
2026-03-26 17:26:28.444,11.928,28.087,1.0
2026-03-26 17:26:29.443,11.725,28.094,1.0
2026-03-26 17:26:30.444,11.596,28.066,1.0
2026-03-26 17:26:31.448,11.49,28.075,1.0
2026-03-26 17:26:32.444,11.312,28.058,1.0
2026-03-26 17:26:33.444,11.203,28.036,1.0
2026-03-26 17:26:34.443,11.108,28.026,1.0
2026-03-26 17:26:35.443,10.989,28.03,1.0
2026-03-26 17:26:36.444,10.867,28.027,1.0
2026-03-26 17:26:37.443,10.776,28.002,1.0
2026-03-26 17:26:38.444,10.695,27.983,1.0
2026-03-26 17:26:39.444,10.583,27.973,1.0
2026-03-26 17:26:40.447,10.608,27.988,1.0
2026-03-26 17:26:41.443,10.523,27.987,1.0
2026-03-26 17:26:42.443,10.534,27.96,1.0
2026-03-26 17:26:43.443,10.453,27.944,1.0
2026-03-26 17:26:44.443,10.524,27.953,1.0
2026-03-26 17:26:45.444,10.522,27.933,1.0
2026-03-26 17:26:46.443,10.615,27.925,1.0
2026-03-26 17:26:47.443,10.577,27.922,1.0
2026-03-26 17:26:48.444,10.722,27.916,1.0
2026-03-26 17:26:49.447,10.787,27.884,1.0
2026-03-26 17:26:50.443,10.9,27.875,1.0
2026-03-26 17:26:51.443,10.954,27.895,1.0
2026-03-26 17:26:52.443,11.075,27.876,1.0
2026-03-26 17:26:53.443,11.186,27.883,1.0
2026-03-26 17:26:54.444,11.301,27.851,1.0
2026-03-26 17:26:55.443,11.47,27.843,1.0
2026-03-26 17:26:56.443,11.61,27.838,1.0
2026-03-26 17:26:57.443,11.707,27.826,1.0
2026-03-26 17:26:58.447,11.927,27.824,1.0
2026-03-26 17:26:59.444,12.051,27.84,1.0
2026-03-26 17:27:00.443,12.231,27.826,1.0
2026-03-26 17:27:01.443,12.387,27.821,1.0
2026-03-26 17:27:02.443,12.524,27.814,1.0
2026-03-26 17:27:03.447,12.6,27.781,1.0
2026-03-26 17:27:04.444,12.808,27.797,1.0
2026-03-26 17:27:05.445,12.924,27.778,1.0
2026-03-26 17:27:06.444,12.977,27.774,1.0
2026-03-26 17:27:07.448,13.153,27.783,1.0
2026-03-26 17:27:08.443,13.235,27.767,1.0
2026-03-26 17:27:09.443,13.338,27.756,1.0
2026-03-26 17:27:10.444,13.372,27.737,1.0
2026-03-26 17:27:11.443,13.39,27.737,1.0
2026-03-26 17:27:12.444,13.453,27.755,1.0
2026-03-26 17:27:13.443,13.466,27.722,1.0
2026-03-26 17:27:14.443,13.502,27.722,1.0
2026-03-26 17:27:15.444,13.448,27.729,1.0
2026-03-26 17:27:16.447,13.52,27.72,1.0
2026-03-26 17:27:17.444,13.422,27.721,1.0
2026-03-26 17:27:18.443,13.411,27.7,1.0
2026-03-26 17:27:19.443,13.384,27.706,1.0
2026-03-26 17:27:20.443,13.248,27.697,1.0
2026-03-26 17:27:21.447,13.179,27.712,1.0
2026-03-26 17:27:22.444,13.086,27.699,1.0
2026-03-26 17:27:23.444,12.999,27.691,1.0
2026-03-26 17:27:24.444,12.84,27.7,1.0
2026-03-26 17:27:25.447,12.728,27.701,1.0
2026-03-26 17:27:26.443,12.576,27.701,1.0
2026-03-26 17:27:27.444,12.412,27.706,1.0
2026-03-26 17:27:28.443,12.266,27.703,1.0
2026-03-26 17:27:29.443,12.185,27.697,1.0
2026-03-26 17:27:30.443,11.992,27.68,1.0
2026-03-26 17:27:31.443,11.855,27.717,1.0
2026-03-26 17:27:32.443,11.757,27.691,1.0
2026-03-26 17:27:33.443,11.592,27.699,1.0
2026-03-26 17:27:34.448,11.457,27.69,1.0
2026-03-26 17:27:35.443,11.287,27.722,1.0
2026-03-26 17:27:36.443,11.182,27.715,1.0
2026-03-26 17:27:37.444,11.083,27.687,1.0
2026-03-26 17:27:38.443,10.911,27.697,1.0
2026-03-26 17:27:39.444,10.794,27.719,1.0
2026-03-26 17:27:40.443,10.75,27.704,1.0
2026-03-26 17:27:41.443,10.647,27.732,1.0
2026-03-26 17:27:42.443,10.648,27.724,1.0
2026-03-26 17:27:43.448,10.607,27.711,1.0
2026-03-26 17:27:44.443,10.506,27.719,1.0
2026-03-26 17:27:45.443,10.52,27.725,1.0
2026-03-26 17:27:46.443,10.515,27.745,1.0
2026-03-26 17:27:47.443,10.553,27.742,1.0
2026-03-26 17:27:48.444,10.582,27.726,1.0
2026-03-26 17:27:49.443,10.593,27.735,1.0
2026-03-26 17:27:50.444,10.625,27.737,1.0
2026-03-26 17:27:51.444,10.681,27.775,1.0
2026-03-26 17:27:52.447,10.786,27.753,1.0
2026-03-26 17:27:53.443,10.826,27.782,1.0
2026-03-26 17:27:54.444,10.974,27.758,1.0
2026-03-26 17:27:55.443,11.047,27.773,1.0
2026-03-26 17:27:56.443,11.176,27.799,1.0
2026-03-26 17:27:57.447,11.329,27.779,1.0
2026-03-26 17:27:58.443,11.461,27.816,1.0
2026-03-26 17:27:59.443,11.642,27.808,1.0
2026-03-26 17:28:00.443,11.735,27.817,1.0
2026-03-26 17:28:01.448,11.883,27.811,1.0
2026-03-26 17:28:02.443,12.123,27.811,1.0
2026-03-26 17:28:03.443,12.267,27.847,1.0
2026-03-26 17:28:04.443,12.418,27.846,1.0
2026-03-26 17:28:05.443,12.484,27.861,1.0
2026-03-26 17:28:06.447,12.694,27.854,1.0
2026-03-26 17:28:07.443,12.786,27.869,1.0
2026-03-26 17:28:08.444,12.938,27.888,1.0
2026-03-26 17:28:09.444,13.015,27.878,1.0
2026-03-26 17:28:10.444,13.136,27.871,1.0
