timestamp,num_cells,num_beams,cell_size_m,blanking_distance_m,heading_deg,pitch_deg,roll_deg,temperature_c,salinity_psu,pressure_dbar,velocity_profile
2026-03-26 17:24:57.039,8,4,0.5,0.7,45.599,1.776,0.366,28.512,33.1,5.03,"0.743;0.219;-0.225;0.012;0.78;0.081;-0.123;0.025;0.788;-0.034;0.034;0.022;0.722;-0.085;0.126;0.049;0.682;-0.184;0.148;0.04;0.628;-0.207;0.209;0.064;0.553;-0.221;0.262;0.046;0.431;-0.25;0.26;0.031"
2026-03-26 17:24:58.038,8,4,0.5,0.7,45.747,1.843,0.346,28.515,33.1,5.037,"0.765;0.185;-0.168;0.008;0.812;0.012;-0.01;0.024;0.774;-0.077;0.044;0.047;0.732;-0.165;0.18;0.062;0.674;-0.225;0.203;0.058;0.615;-0.226;0.272;0.039;0.563;-0.281;0.284;0.06;0.446;-0.285;0.257;0.029"
2026-03-26 17:24:59.038,8,4,0.5,0.7,45.895,1.908,0.323,28.518,33.099,5.045,"0.833;0.113;-0.093;0.038;0.84;-0.052;0.005;0.017;0.825;-0.113;0.138;0.032;0.746;-0.208;0.2;0.051;0.687;-0.266;0.247;0.061;0.649;-0.268;0.285;0.043;0.546;-0.295;0.262;0.044;0.44;-0.277;0.291;0.057"
2026-03-26 17:25:00.038,8,4,0.5,0.7,46.042,1.971,0.296,28.521,33.099,5.052,"0.877;0.019;-0.007;0.015;0.896;-0.058;0.114;0.043;0.83;-0.155;0.201;0.055;0.813;-0.273;0.237;0.054;0.68;-0.302;0.291;0.034;0.616;-0.29;0.305;0.067;0.548;-0.296;0.287;0.038;0.399;-0.289;0.255;0.045"
2026-03-26 17:25:01.038,8,4,0.5,0.7,46.189,2.031,0.264,28.524,33.099,5.06,"0.927;-0.024;0.015;0.045;0.877;-0.171;0.151;0.042;0.888;-0.233;0.254;0.033;0.767;-0.315;0.29;0.057;0.728;-0.334;0.3;0.033;0.598;-0.356;0.359;0.064;0.515;-0.344;0.294;0.057;0.403;-0.282;0.315;0.057"
2026-03-26 17:25:02.038,8,4,0.5,0.7,46.334,2.089,0.229,28.527,33.098,5.067,"0.951;-0.071;0.119;0.049;0.913;-0.198;0.228;0.044;0.857;-0.28;0.295;0.065;0.797;-0.322;0.35;0.039;0.694;-0.339;0.326;0.036;0.592;-0.329;0.325;0.06;0.496;-0.355;0.345;0.044;0.416;-0.297;0.301;0.034"
2026-03-26 17:25:03.038,8,4,0.5,0.7,46.478,2.144,0.19,28.53,33.098,5.075,"0.987;-0.152;0.181;0.057;0.97;-0.225;0.237;0.027;0.89;-0.3;0.315;0.039;0.814;-0.337;0.33;0.037;0.694;-0.356;0.405;0.046;0.593;-0.364;0.348;0.06;0.495;-0.324;0.353;0.05;0.348;-0.319;0.298;0.036"
2026-03-26 17:25:04.038,8,4,0.5,0.7,46.62,2.196,0.148,28.533,33.098,5.082,"0.998;-0.205;0.241;0.052;0.96;-0.29;0.295;0.056;0.865;-0.364;0.372;0.031;0.808;-0.388;0.403;0.032;0.692;-0.429;0.396;0.032;0.56;-0.376;0.389;0.037;0.435;-0.362;0.365;0.028;0.351;-0.294;0.293;0.046"
2026-03-26 17:25:05.038,8,4,0.5,0.7,46.762,2.245,0.102,28.536,33.097,5.09,"1.005;-0.302;0.286;0.045;0.975;-0.381;0.371;0.059;0.892;-0.375;0.381;0.038;0.806;-0.42;0.427;0.047;0.685;-0.394;0.408;0.047;0.564;-0.426;0.43;0.043;0.447;-0.355;0.345;0.016;0.299;-0.337;0.342;0.036"
2026-03-26 17:25:06.043,8,4,0.5,0.7,46.901,2.29,0.053,28.539,33.097,5.097,"1.017;-0.322;0.361;0.038;0.961;-0.41;0.383;0.048;0.879;-0.405;0.409;0.046;0.76;-0.457;0.465;0.05;0.658;-0.453;0.449;0.052;0.554;-0.429;0.441;0.034;0.431;-0.39;0.358;0.027;0.284;-0.319;0.313;0.024"
2026-03-26 17:25:07.038,8,4,0.5,0.7,47.039,2.331,0.001,28.542,33.096,5.104,"1.025;-0.412;0.376;0.048;0.995;-0.455;0.416;0.041;0.852;-0.485;0.485;0.056;0.719;-0.446;0.488;0.033;0.647;-0.474;0.462;0.059;0.487;-0.406;0.437;0.034;0.381;-0.379;0.396;0.018;0.281;-0.301;0.286;0.028"
