[System]
Platform=SEANO USV
Start_Time=2026-03-26 17:24:54
Timezone=WIB

[Sensor]
Name=Battery

[Columns]
Timestamp(WIB)	Voltage	Current	Percentage

[Data]
2026-03-26 17:24:56.734	14.972356796264648	-0.7574076652526855	99.62080717086792
2026-03-26 17:24:57.734	14.964849472045898	-2.3493266105651855	99.43550825119019
2026-03-26 17:24:58.734	14.998393058776855	-0.6617234945297241	99.34808611869812
2026-03-26 17:24:59.734	15.013916969299316	-1.9600223302841187	99.27295446395874
2026-03-26 17:25:00.734	14.925500869750977	-1.1706470251083374	99.12107586860657
2026-03-26 17:25:01.735	15.017524719238281	-1.52982759475708	99.04734492301941
2026-03-26 17:25:02.738	15.015121459960938	-2.383270025253296	98.97158145904541
2026-03-26 17:25:03.739	14.994490623474121	-2.1259348392486572	98.86922240257263
2026-03-26 17:25:04.735	14.977517127990723	-0.7850059270858765	98.69098663330078
2026-03-26 17:25:05.734	14.996642112731934	-2.0282797813415527	98.568856716156
2026-03-26 17:25:06.734	14.925607681274414	-1.5827152729034424	98.4154760837555
2026-03-26 17:25:07.734	14.99634838104248	-0.5762844085693359	98.32463264465332
2026-03-26 17:25:08.738	14.899248123168945	-0.5208618640899658	98.21432828903198
2026-03-26 17:25:09.735	14.904590606689453	-1.531978726387024	98.14642071723938
2026-03-26 17:25:10.734	14.90423583984375	-1.0356698036193848	98.03945422172546
2026-03-26 17:25:11.738	14.929800033569336	-0.7973255515098572	97.9194164276123
2026-03-26 17:25:12.738	14.941847801208496	-1.2384859323501587	97.7725088596344
2026-03-26 17:25:13.735	14.952588081359863	-0.5319378972053528	97.61442542076111
2026-03-26 17:25:14.734	14.95288372039795	-2.6119561195373535	97.47257828712463
2026-03-26 17:25:15.734	14.899796485900879	-0.6823471784591675	97.29677438735962
2026-03-26 17:25:16.734	14.956951141357422	-0.9674718976020813	97.13807702064514
2026-03-26 17:25:17.734	14.92214298248291	-1.2854197025299072	96.94104194641113
2026-03-26 17:25:18.734	14.85545539855957	-1.8064926862716675	96.7928409576416
2026-03-26 17:25:19.734	14.922555923461914	-1.8859246969223022	96.6231107711792
2026-03-26 17:25:20.738	14.892040252685547	-2.8822882175445557	96.47423028945923
2026-03-26 17:25:21.739	14.846850395202637	-1.03934645652771	96.38593196868896
2026-03-26 17:25:22.734	14.869651794433594	-1.8859654664993286	96.26681804656982
2026-03-26 17:25:23.734	14.903428077697754	-2.7391817569732666	96.18869423866272
2026-03-26 17:25:24.735	14.885221481323242	-1.5937708616256714	96.09367251396179
2026-03-26 17:25:25.735	14.871060371398926	-0.8108950257301331	95.97981572151184
2026-03-26 17:25:26.734	14.88994312286377	-2.8975162506103516	95.88889479637146
2026-03-26 17:25:27.734	14.845528602600098	-2.0976436138153076	95.71547508239746
2026-03-26 17:25:28.734	14.863798141479492	-0.9386419653892517	95.65261006355286
2026-03-26 17:25:29.738	14.901647567749023	-1.3508259057998657	95.56382298469543
2026-03-26 17:25:30.739	14.821854591369629	-1.4492226839065552	95.38331627845764
2026-03-26 17:25:31.734	14.872682571411133	-2.44710373878479	95.3145980834961
2026-03-26 17:25:32.735	14.887661933898926	-1.17128324508667	95.14961838722229
2026-03-26 17:25:33.734	14.89084243774414	-0.6238299608230591	95.07673382759094
2026-03-26 17:25:34.734	14.848343849182129	-1.55551278591156	94.90771889686584
2026-03-26 17:25:35.735	14.82870864868164	-2.608613967895508	94.77842450141907
2026-03-26 17:25:36.734	14.807771682739258	-1.1634634733200073	94.63772177696228
2026-03-26 17:25:37.734	14.877952575683594	-1.8356622457504272	94.58578824996948
2026-03-26 17:25:38.738	14.832820892333984	-2.6106772422790527	94.47385668754578
2026-03-26 17:25:39.738	14.828431129455566	-0.7119870185852051	94.38428282737732
2026-03-26 17:25:40.734	14.841216087341309	-2.9370710849761963	94.25082206726074
2026-03-26 17:25:41.734	14.815462112426758	-0.7773686051368713	94.06932592391968
2026-03-26 17:25:42.734	14.780984878540039	-2.723494052886963	94.00566220283508
2026-03-26 17:25:43.734	14.848320960998535	-2.326854944229126	93.93755197525024
2026-03-26 17:25:44.734	14.840964317321777	-2.1606671810150146	93.83625984191895
2026-03-26 17:25:45.734	14.831562042236328	-2.6439006328582764	93.71430277824402
2026-03-26 17:25:46.738	14.838202476501465	-2.031348943710327	93.54919791221619
2026-03-26 17:25:47.739	14.807772636413574	-2.3190884590148926	93.4571921825409
2026-03-26 17:25:48.739	14.792275428771973	-1.761975884437561	93.34670305252075
2026-03-26 17:25:49.736	14.827962875366211	-2.579681634902954	93.19555163383484
2026-03-26 17:25:50.734	14.756854057312012	-2.5467000007629395	93.09308528900146
2026-03-26 17:25:51.734	14.779226303100586	-2.79801607131958	92.93883442878723
2026-03-26 17:25:52.734	14.779309272766113	-0.8185043931007385	92.82254576683044
2026-03-26 17:25:53.734	14.740657806396484	-1.245002269744873	92.71145462989807
2026-03-26 17:25:54.735	14.820019721984863	-1.8898382186889648	92.5981879234314
2026-03-26 17:25:55.734	14.821741104125977	-0.7900826930999756	92.48400926589966
2026-03-26 17:25:56.738	14.726546287536621	-2.668447256088257	92.39885807037354
2026-03-26 17:25:57.739	14.722040176391602	-1.2011981010437012	92.29047894477844
2026-03-26 17:25:58.734	14.717242240905762	-1.1962331533432007	92.13013648986816
2026-03-26 17:25:59.734	14.788775444030762	-2.5103278160095215	91.95210337638855
2026-03-26 17:26:00.734	14.718647003173828	-0.5420131683349609	91.90003871917725
2026-03-26 17:26:01.734	14.794325828552246	-2.6183156967163086	91.70473217964172
2026-03-26 17:26:02.734	14.764124870300293	-1.102437138557434	91.62805676460266
2026-03-26 17:26:03.734	14.709717750549316	-2.6227920055389404	91.4848804473877
2026-03-26 17:26:04.738	14.75768756866455	-2.1338930130004883	91.41692519187927
2026-03-26 17:26:05.739	14.722091674804688	-0.5531754493713379	91.26715660095215
2026-03-26 17:26:06.739	14.69958209991455	-1.2403984069824219	91.1673367023468
2026-03-26 17:26:07.735	14.700818061828613	-2.7566564083099365	90.9891426563263
2026-03-26 17:26:08.734	14.751856803894043	-2.1292078495025635	90.84720611572266
2026-03-26 17:26:09.734	14.6961669921875	-1.5601749420166016	90.7152771949768
2026-03-26 17:26:10.734	14.726001739501953	-0.5541582107543945	90.61267375946045
2026-03-26 17:26:11.735	14.754128456115723	-2.8814821243286133	90.55458307266235
2026-03-26 17:26:12.735	14.669899940490723	-0.707461416721344	90.41887521743774
2026-03-26 17:26:13.734	14.687122344970703	-1.763381838798523	90.26765823364258
2026-03-26 17:26:14.739	14.743974685668945	-2.8158247470855713	90.0714635848999
2026-03-26 17:26:15.739	14.714839935302734	-2.3614115715026855	89.9127721786499
2026-03-26 17:26:16.737	14.743694305419922	-2.5837464332580566	89.8530125617981
2026-03-26 17:26:17.734	14.69178295135498	-1.8691751956939697	89.75341320037842
2026-03-26 17:26:18.734	14.697884559631348	-0.6941829323768616	89.60719108581543
2026-03-26 17:26:19.734	14.64917278289795	-1.8489474058151245	89.54965472221375
2026-03-26 17:26:20.734	14.636211395263672	-1.3452093601226807	89.43792581558228
2026-03-26 17:26:21.734	14.721813201904297	-1.9548757076263428	89.27776217460632
2026-03-26 17:26:22.739	14.69517993927002	-2.554429054260254	89.08259868621826
2026-03-26 17:26:23.738	14.662845611572266	-1.0319899320602417	88.91280889511108
2026-03-26 17:26:24.739	14.639901161193848	-1.3900495767593384	88.80378603935242
2026-03-26 17:26:25.737	14.697592735290527	-0.6984311938285828	88.64152431488037
2026-03-26 17:26:26.734	14.608162879943848	-2.088387966156006	88.49650025367737
2026-03-26 17:26:27.734	14.617380142211914	-2.034679651260376	88.3723795413971
2026-03-26 17:26:28.735	14.608240127563477	-2.718488931655884	88.26249837875366
2026-03-26 17:26:29.734	14.64108657836914	-2.633884906768799	88.06975483894348
2026-03-26 17:26:30.734	14.625722885131836	-0.5462602376937866	87.98756003379822
2026-03-26 17:26:31.738	14.668351173400879	-0.7938618659973145	87.79807686805725
2026-03-26 17:26:32.739	14.608046531677246	-2.5546131134033203	87.68631219863892
2026-03-26 17:26:33.739	14.60969066619873	-2.333930015563965	87.5059187412262
2026-03-26 17:26:34.736	14.604534149169922	-2.1127803325653076	87.38101720809937
2026-03-26 17:26:35.734	14.63661003112793	-1.8462105989456177	87.31191158294678
2026-03-26 17:26:36.734	14.595256805419922	-2.0813846588134766	87.16292977333069
2026-03-26 17:26:37.734	14.59288215637207	-0.5050191879272461	87.04029321670532
2026-03-26 17:26:38.734	14.596588134765625	-1.9529953002929688	86.86582446098328
2026-03-26 17:26:39.735	14.62810230255127	-2.832348108291626	86.74420714378357
2026-03-26 17:26:40.734	14.56684398651123	-2.3267579078674316	86.56363487243652
2026-03-26 17:26:41.739	14.576190948486328	-1.426711082458496	86.48154735565186
2026-03-26 17:26:42.739	14.546297073364258	-1.6445276737213135	86.34403944015503
2026-03-26 17:26:43.734	14.5885591506958	-2.1548573970794678	86.20776534080505
2026-03-26 17:26:44.734	14.53181266784668	-0.6705880761146545	86.04502081871033
2026-03-26 17:26:45.734	14.60920238494873	-0.7843949794769287	85.94676852226257
2026-03-26 17:26:46.735	14.60194206237793	-2.6844401359558105	85.82088947296143
2026-03-26 17:26:47.734	14.553470611572266	-2.863311529159546	85.70838570594788
2026-03-26 17:26:48.735	14.570876121520996	-2.448917865753174	85.64381003379822
2026-03-26 17:26:49.734	14.522809982299805	-1.4082090854644775	85.57072281837463
2026-03-26 17:26:50.739	14.53617000579834	-1.592698574066162	85.39010882377625
2026-03-26 17:26:51.739	14.553876876831055	-1.706372618675232	85.30994653701782
2026-03-26 17:26:52.734	14.577919960021973	-0.7296865582466125	85.20943522453308
2026-03-26 17:26:53.734	14.599349975585938	-0.6589827537536621	85.0404143333435
2026-03-26 17:26:54.734	14.53448486328125	-0.8390671610832214	84.85950231552124
2026-03-26 17:26:55.734	14.5193452835083	-1.7545620203018188	84.74065661430359
2026-03-26 17:26:56.734	14.583085060119629	-1.5972650051116943	84.54253077507019
2026-03-26 17:26:57.734	14.517532348632812	-1.7086915969848633	84.38307046890259
2026-03-26 17:26:58.734	14.532044410705566	-2.773155927658081	84.28109884262085
2026-03-26 17:26:59.739	14.55233097076416	-2.065675735473633	84.15325284004211
2026-03-26 17:27:00.738	14.563617706298828	-2.792255163192749	83.9931309223175
2026-03-26 17:27:01.734	14.485883712768555	-2.8926806449890137	83.89402031898499
2026-03-26 17:27:02.734	14.512171745300293	-2.453446865081787	83.70112776756287
2026-03-26 17:27:03.734	14.513019561767578	-1.4636259078979492	83.59031677246094
2026-03-26 17:27:04.734	14.48450756072998	-2.6649065017700195	83.42457413673401
2026-03-26 17:27:05.734	14.491279602050781	-0.9127536416053772	83.27164649963379
2026-03-26 17:27:06.734	14.466365814208984	-2.1596550941467285	83.1483244895935
2026-03-26 17:27:07.734	14.472515106201172	-2.499459743499756	82.98993110656738
2026-03-26 17:27:08.738	14.45278263092041	-2.690574884414673	82.82849788665771
2026-03-26 17:27:09.739	14.43697452545166	-2.233588933944702	82.63404369354248
2026-03-26 17:27:10.734	14.488804817199707	-1.057641863822937	82.47923851013184
2026-03-26 17:27:11.734	14.480432510375977	-0.5435583591461182	82.32834935188293
2026-03-26 17:27:12.734	14.495707511901855	-2.154773473739624	82.17396140098572
2026-03-26 17:27:13.734	14.50833797454834	-1.1991140842437744	82.04573392868042
2026-03-26 17:27:14.734	14.426644325256348	-2.1940603256225586	81.98354244232178
2026-03-26 17:27:15.734	14.472764015197754	-0.502895712852478	81.85247778892517
2026-03-26 17:27:16.734	14.407601356506348	-2.662853240966797	81.77485466003418
2026-03-26 17:27:17.735	14.437810897827148	-1.481321096420288	81.724613904953
2026-03-26 17:27:18.739	14.440407752990723	-1.1589494943618774	81.61555528640747
2026-03-26 17:27:19.734	14.395182609558105	-1.6494659185409546	81.46553039550781
2026-03-26 17:27:20.734	14.479751586914062	-0.7490017414093018	81.29526376724243
2026-03-26 17:27:21.734	14.459699630737305	-1.6255581378936768	81.21146559715271
2026-03-26 17:27:22.734	14.466413497924805	-1.5594863891601562	81.0850739479065
2026-03-26 17:27:23.734	14.443205833435059	-2.259129524230957	80.99222183227539
2026-03-26 17:27:24.734	14.456985473632812	-2.0483856201171875	80.91897964477539
2026-03-26 17:27:25.734	14.438097953796387	-1.3041586875915527	80.72577714920044
2026-03-26 17:27:26.738	14.386009216308594	-0.8600839376449585	80.620676279068
2026-03-26 17:27:27.735	14.397314071655273	-1.3437292575836182	80.42564988136292
2026-03-26 17:27:28.734	14.37176513671875	-2.620605707168579	80.25040626525879
2026-03-26 17:27:29.734	14.43493938446045	-2.8101160526275635	80.17635941505432
2026-03-26 17:27:30.734	14.387432098388672	-1.288172721862793	80.02421259880066
2026-03-26 17:27:31.734	14.396178245544434	-1.935014247894287	79.86423373222351
2026-03-26 17:27:32.734	14.38798999786377	-2.5087296962738037	79.77538108825684
2026-03-26 17:27:33.734	14.378788948059082	-1.9850361347198486	79.59275841712952
2026-03-26 17:27:34.734	14.417198181152344	-1.0572590827941895	79.41128015518188
2026-03-26 17:27:35.734	14.358194351196289	-1.6406022310256958	79.23845052719116
2026-03-26 17:27:36.739	14.405046463012695	-2.402353286743164	79.15807962417603
2026-03-26 17:27:37.735	14.389937400817871	-0.53348708152771	79.06343340873718
2026-03-26 17:27:38.734	14.392987251281738	-2.6926379203796387	78.94518971443176
2026-03-26 17:27:39.734	14.354366302490234	-1.622842788696289	78.83511185646057
2026-03-26 17:27:40.734	14.335299491882324	-1.029741644859314	78.70343327522278
2026-03-26 17:27:41.734	14.407830238342285	-2.2662837505340576	78.64292860031128
2026-03-26 17:27:42.735	14.336215019226074	-2.75085186958313	78.48179340362549
2026-03-26 17:27:43.734	14.342453956604004	-1.0023099184036255	78.2950758934021
2026-03-26 17:27:44.734	14.364883422851562	-0.5976753234863281	78.18529009819031
2026-03-26 17:27:45.739	14.344993591308594	-2.757920026779175	78.02013754844666
2026-03-26 17:27:46.735	14.298805236816406	-1.6769473552703857	77.9592514038086
2026-03-26 17:27:47.734	14.31479263305664	-0.6273053288459778	77.90609002113342
2026-03-26 17:27:48.735	14.366124153137207	-1.1694852113723755	77.83197164535522
2026-03-26 17:27:49.734	14.297082901000977	-1.7958829402923584	77.75706052780151
2026-03-26 17:27:50.734	14.306632995605469	-1.55207359790802	77.64573097229004
2026-03-26 17:27:51.735	14.358234405517578	-2.729687452316284	77.44683027267456
2026-03-26 17:27:52.734	14.306548118591309	-1.792015790939331	77.27051377296448
2026-03-26 17:27:53.735	14.355924606323242	-2.8013508319854736	77.16637849807739
2026-03-26 17:27:54.739	14.319847106933594	-2.195131540298462	77.0542323589325
2026-03-26 17:27:55.734	14.347779273986816	-0.7725732922554016	76.89322829246521
2026-03-26 17:27:56.734	14.333581924438477	-1.6261606216430664	76.79560780525208
2026-03-26 17:27:57.734	14.311260223388672	-2.1746346950531006	76.62637829780579
2026-03-26 17:27:58.734	14.29698371887207	-0.580126941204071	76.47503018379211
2026-03-26 17:27:59.734	14.309757232666016	-1.3561955690383911	76.30046606063843
2026-03-26 17:28:00.734	14.250697135925293	-0.5192012190818787	76.20311975479126
2026-03-26 17:28:01.738	14.243568420410156	-1.8415558338165283	76.0827898979187
2026-03-26 17:28:02.734	14.230504035949707	-0.9490935206413269	75.9441614151001
2026-03-26 17:28:03.739	14.248555183410645	-2.9705162048339844	75.76950192451477
2026-03-26 17:28:04.734	14.310307502746582	-2.396928071975708	75.5949079990387
2026-03-26 17:28:05.734	14.280616760253906	-1.657777190208435	75.44430494308472
2026-03-26 17:28:06.734	14.254621505737305	-1.0768266916275024	75.38270950317383
2026-03-26 17:28:07.734	14.238855361938477	-1.1644933223724365	75.30107498168945
2026-03-26 17:28:08.734	14.266714096069336	-1.0894029140472412	75.2035915851593
2026-03-26 17:28:09.734	14.233612060546875	-1.6602929830551147	75.02254843711853
2026-03-26 17:28:10.735	14.292309761047363	-2.340162515640259	74.87600445747375
2026-03-26 17:28:11.739	14.280576705932617	-1.250403642654419	74.77747797966003
2026-03-26 17:28:12.738	14.276947975158691	-1.4433051347732544	74.7115433216095
2026-03-26 17:28:13.735	14.208736419677734	-2.7350142002105713	74.60124492645264
2026-03-26 17:28:14.734	14.255098342895508	-2.682415723800659	74.46197867393494
2026-03-26 17:28:15.734	14.214373588562012	-1.1939728260040283	74.26362633705139
2026-03-26 17:28:16.734	14.18612003326416	-2.814741373062134	74.11195039749146
2026-03-26 17:28:17.735	14.206445693969727	-1.4739121198654175	73.95773530006409
2026-03-26 17:28:18.734	14.236988067626953	-2.0290884971618652	73.9053726196289
2026-03-26 17:28:19.734	14.257590293884277	-1.8976078033447266	73.7836480140686
2026-03-26 17:28:20.735	14.189196586608887	-2.6180295944213867	73.68460297584534
2026-03-26 17:28:21.739	14.253519058227539	-2.1024348735809326	73.57909679412842
2026-03-26 17:28:22.734	14.240499496459961	-1.05181086063385	73.4474778175354
2026-03-26 17:28:23.735	14.149197578430176	-1.1720688343048096	73.28966856002808
2026-03-26 17:28:24.734	14.218947410583496	-2.7004568576812744	73.22720289230347
2026-03-26 17:28:25.734	14.196639060974121	-1.6606559753417969	73.05383682250977
2026-03-26 17:28:26.735	14.173394203186035	-2.6179940700531006	72.8575587272644
2026-03-26 17:28:27.734	14.191267967224121	-1.7447435855865479	72.7721095085144
2026-03-26 17:28:28.734	14.158805847167969	-1.6432069540023804	72.66192436218262
2026-03-26 17:28:29.739	14.202444076538086	-1.1079450845718384	72.5007176399231
2026-03-26 17:28:30.739	14.21098518371582	-2.89198899269104	72.39502668380737
2026-03-26 17:28:31.734	14.130587577819824	-2.873995542526245	72.32782244682312
2026-03-26 17:28:32.734	14.13400936126709	-2.105726957321167	72.22214937210083
2026-03-26 17:28:33.735	14.157992362976074	-0.8375699520111084	72.10941314697266
2026-03-26 17:28:34.735	14.120884895324707	-0.7624721527099609	71.95337414741516
2026-03-26 17:28:35.734	14.151905059814453	-2.3306682109832764	71.76453471183777
