timestamp,depth,temp,cond,salinity,density,soundvel
2026-03-26 15:46:11.952,2.818,28.13,4.217,32.469,1020.561,1535.105
2026-03-26 15:46:12.954,2.991,28.083,4.203,32.476,1020.606,1534.917
2026-03-26 15:46:13.953,3.102,28.101,4.22,32.489,1020.607,1535.07
2026-03-26 15:46:14.952,3.172,28.106,4.226,32.503,1020.625,1534.971
2026-03-26 15:46:15.953,3.282,28.061,4.226,32.495,1020.656,1534.921
2026-03-26 15:46:16.952,3.341,28.077,4.224,32.47,1020.646,1535.027
2026-03-26 15:46:18.005,3.406,28.047,4.226,32.492,1020.651,1534.922
2026-03-26 15:46:18.953,3.42,28.092,4.22,32.458,1020.599,1535.066
2026-03-26 15:46:19.952,3.416,28.082,4.226,32.481,1020.645,1535.065
2026-03-26 15:46:20.952,3.397,28.103,4.229,32.453,1020.633,1535.075
2026-03-26 15:46:21.963,3.422,28.075,4.226,32.456,1020.645,1535.061
2026-03-26 15:46:22.955,3.395,28.082,4.23,32.472,1020.605,1535.009
2026-03-26 15:46:23.952,3.335,28.14,4.228,32.453,1020.59,1535.158
2026-03-26 15:46:24.953,3.309,28.158,4.228,32.444,1020.606,1535.167
2026-03-26 15:46:25.954,3.249,28.125,4.243,32.427,1020.56,1534.972
2026-03-26 15:46:26.953,3.215,28.134,4.236,32.433,1020.593,1535.11
2026-03-26 15:46:27.956,3.206,28.15,4.247,32.43,1020.557,1535.045
2026-03-26 15:46:28.953,3.185,28.161,4.239,32.434,1020.568,1535.174
2026-03-26 15:46:29.953,3.145,28.18,4.236,32.428,1020.537,1535.279
2026-03-26 15:46:30.953,3.102,28.185,4.254,32.399,1020.558,1535.169
2026-03-26 15:46:31.963,3.098,28.187,4.254,32.39,1020.524,1535.203
2026-03-26 15:46:32.952,3.068,28.22,4.255,32.402,1020.52,1535.27
2026-03-26 15:46:33.953,3.079,28.204,4.245,32.372,1020.492,1535.153
2026-03-26 15:46:34.968,3.055,28.244,4.254,32.36,1020.515,1535.299
2026-03-26 15:46:35.958,3.055,28.243,4.243,32.377,1020.502,1535.322
2026-03-26 15:46:36.954,3.045,28.268,4.248,32.346,1020.501,1535.265
2026-03-26 15:46:37.959,3.004,28.259,4.254,32.328,1020.462,1535.195
2026-03-26 15:46:38.967,2.969,28.251,4.259,32.338,1020.45,1535.197
2026-03-26 15:46:39.955,2.898,28.264,4.243,32.3,1020.403,1535.125
2026-03-26 15:46:40.952,2.861,28.309,4.246,32.327,1020.442,1535.465
2026-03-26 15:46:41.952,2.786,28.28,4.25,32.309,1020.403,1535.197
2026-03-26 15:46:42.953,2.661,28.303,4.246,32.303,1020.41,1535.227
2026-03-26 15:46:43.952,2.553,28.36,4.246,32.292,1020.381,1535.429
2026-03-26 15:46:44.957,2.445,28.335,4.256,32.288,1020.382,1535.273
2026-03-26 15:46:45.952,2.31,28.38,4.25,32.249,1020.333,1535.433
2026-03-26 15:46:46.953,2.138,28.432,4.252,32.235,1020.316,1535.489
2026-03-26 15:46:47.953,1.98,28.457,4.243,32.238,1020.288,1535.567
2026-03-26 15:46:48.953,1.841,28.466,4.246,32.244,1020.289,1535.444
2026-03-26 15:46:49.955,1.676,28.508,4.245,32.236,1020.271,1535.558
2026-03-26 15:46:50.960,1.471,28.527,4.248,32.214,1020.212,1535.668
2026-03-26 15:46:51.953,1.331,28.538,4.254,32.181,1020.203,1535.477
2026-03-26 15:46:52.959,1.139,28.568,4.239,32.204,1020.214,1535.606
2026-03-26 15:46:53.953,1.024,28.578,4.247,32.183,1020.147,1535.648
2026-03-26 15:46:54.955,0.842,28.625,4.234,32.191,1020.134,1535.672
2026-03-26 15:46:55.953,0.721,28.666,4.24,32.185,1020.137,1535.874
2026-03-26 15:46:56.953,0.59,28.653,4.246,32.136,1020.132,1535.697
2026-03-26 15:46:57.953,0.49,28.65,4.241,32.134,1020.119,1535.737
2026-03-26 15:46:59.028,0.395,28.712,4.239,32.141,1020.109,1535.743
2026-03-26 15:46:59.952,0.386,28.707,4.236,32.13,1020.102,1535.827
2026-03-26 15:47:00.956,0.326,28.713,4.232,32.143,1020.094,1535.836
2026-03-26 15:47:01.957,0.346,28.668,4.22,32.115,1020.085,1535.678
2026-03-26 15:47:02.956,0.32,28.704,4.224,32.104,1020.059,1535.742
2026-03-26 15:47:03.952,0.337,28.702,4.228,32.115,1020.045,1535.847
2026-03-26 15:47:04.954,0.421,28.695,4.228,32.085,1020.036,1535.651
2026-03-26 15:47:05.952,0.465,28.682,4.221,32.087,1020.04,1535.745
2026-03-26 15:47:06.953,0.533,28.658,4.207,32.065,1020.038,1535.696
2026-03-26 15:47:07.952,0.605,28.669,4.21,32.094,1020.08,1535.669
2026-03-26 15:47:08.952,0.683,28.644,4.208,32.089,1020.091,1535.641
2026-03-26 15:47:09.953,0.759,28.625,4.2,32.073,1020.092,1535.639
2026-03-26 15:47:10.953,0.847,28.58,4.199,32.042,1020.084,1535.341
2026-03-26 15:47:11.952,0.945,28.594,4.2,32.055,1020.054,1535.592
2026-03-26 15:47:12.964,1.004,28.556,4.186,32.035,1020.075,1535.365
2026-03-26 15:47:13.954,1.078,28.541,4.198,32.058,1020.083,1535.462
