timestamp,depth,water_temp,quality_flag
2026-03-26 15:46:11.701,13.1,28.067,1.0
2026-03-26 15:46:12.703,13.209,28.091,1.0
2026-03-26 15:46:13.707,13.213,28.106,1.0
2026-03-26 15:46:14.711,13.324,28.115,1.0
2026-03-26 15:46:15.701,13.426,28.093,1.0
2026-03-26 15:46:16.704,13.461,28.094,1.0
2026-03-26 15:46:17.701,13.514,28.131,1.0
2026-03-26 15:46:18.717,13.512,28.126,1.0
2026-03-26 15:46:19.703,13.494,28.128,1.0
2026-03-26 15:46:20.701,13.447,28.142,1.0
2026-03-26 15:46:21.701,13.476,28.158,1.0
2026-03-26 15:46:22.703,13.451,28.142,1.0
2026-03-26 15:46:23.701,13.409,28.157,1.0
2026-03-26 15:46:24.725,13.252,28.177,1.0
2026-03-26 15:46:25.701,13.18,28.184,1.0
2026-03-26 15:46:26.701,13.144,28.188,1.0
2026-03-26 15:46:27.705,13.057,28.203,1.0
2026-03-26 15:46:28.700,12.932,28.189,1.0
2026-03-26 15:46:29.701,12.772,28.21,1.0
2026-03-26 15:46:30.701,12.648,28.222,1.0
2026-03-26 15:46:31.704,12.493,28.22,1.0
2026-03-26 15:46:32.704,12.385,28.22,1.0
2026-03-26 15:46:33.710,12.236,28.254,1.0
2026-03-26 15:46:34.703,12.096,28.232,1.0
2026-03-26 15:46:35.704,11.903,28.238,1.0
2026-03-26 15:46:36.701,11.813,28.263,1.0
2026-03-26 15:46:37.709,11.6,28.259,1.0
2026-03-26 15:46:38.708,11.464,28.257,1.0
2026-03-26 15:46:39.701,11.308,28.256,1.0
2026-03-26 15:46:40.703,11.166,28.249,1.0
2026-03-26 15:46:41.700,11.04,28.268,1.0
2026-03-26 15:46:42.709,10.962,28.264,1.0
2026-03-26 15:46:43.700,10.821,28.264,1.0
2026-03-26 15:46:44.710,10.804,28.284,1.0
2026-03-26 15:46:45.700,10.734,28.302,1.0
2026-03-26 15:46:46.702,10.585,28.283,1.0
2026-03-26 15:46:47.700,10.613,28.301,1.0
2026-03-26 15:46:48.790,10.506,28.306,1.0
2026-03-26 15:46:49.700,10.526,28.302,1.0
2026-03-26 15:46:50.711,10.513,28.278,1.0
2026-03-26 15:46:51.703,10.529,28.293,1.0
2026-03-26 15:46:52.701,10.526,28.286,1.0
2026-03-26 15:46:53.720,10.515,28.3,1.0
2026-03-26 15:46:54.700,10.633,28.285,1.0
2026-03-26 15:46:55.700,10.642,28.282,1.0
2026-03-26 15:46:56.701,10.745,28.289,1.0
2026-03-26 15:46:57.700,10.793,28.28,1.0
2026-03-26 15:46:58.720,10.961,28.307,1.0
2026-03-26 15:46:59.700,11.102,28.298,1.0
2026-03-26 15:47:00.702,11.198,28.301,1.0
2026-03-26 15:47:01.703,11.29,28.302,1.0
2026-03-26 15:47:02.705,11.437,28.309,1.0
2026-03-26 15:47:03.701,11.536,28.306,1.0
2026-03-26 15:47:04.700,11.739,28.297,1.0
2026-03-26 15:47:05.704,11.873,28.298,1.0
2026-03-26 15:47:06.715,12.034,28.304,1.0
2026-03-26 15:47:07.703,12.136,28.301,1.0
2026-03-26 15:47:08.702,12.309,28.271,1.0
2026-03-26 15:47:09.701,12.49,28.278,1.0
2026-03-26 15:47:10.704,12.593,28.29,1.0
2026-03-26 15:47:11.703,12.775,28.276,1.0
2026-03-26 15:47:12.703,12.839,28.27,1.0
2026-03-26 15:47:13.701,12.987,28.267,1.0
2026-03-26 15:47:14.707,13.076,28.242,1.0
