[System]
Platform=SEANO USV
Start_Time=2026-04-18 20:15:02
Timezone=WIB

[Sensor]
Name=SBES

[Columns]
Timestamp(WIB)	Depth	WaterTemp	QualityFlag

[Data]
2026-04-18 20:15:05.731	12.626	28.039	1.0
2026-04-18 20:15:06.730	12.699	28.047	1.0
2026-04-18 20:15:07.731	12.833	28.062	1.0
2026-04-18 20:15:08.731	12.935	28.08	1.0
2026-04-18 20:15:09.731	13.048	28.089	1.0
2026-04-18 20:15:10.732	13.179	28.08	1.0
2026-04-18 20:15:11.731	13.223	28.072	1.0
2026-04-18 20:15:12.730	13.34	28.087	1.0
2026-04-18 20:15:13.730	13.371	28.091	1.0
2026-04-18 20:15:14.731	13.46	28.121	1.0
2026-04-18 20:15:15.731	13.483	28.118	1.0
2026-04-18 20:15:16.732	13.541	28.142	1.0
2026-04-18 20:15:17.731	13.482	28.147	1.0
2026-04-18 20:15:18.728	13.445	28.136	1.0
2026-04-18 20:15:19.728	13.468	28.152	1.0
2026-04-18 20:15:20.731	13.451	28.163	1.0
2026-04-18 20:15:21.731	13.317	28.155	1.0
2026-04-18 20:15:22.731	13.269	28.164	1.0
2026-04-18 20:15:23.732	13.232	28.192	1.0
2026-04-18 20:15:24.728	13.118	28.194	1.0
2026-04-18 20:15:25.731	13.044	28.18	1.0
2026-04-18 20:15:26.730	12.869	28.194	1.0
2026-04-18 20:15:27.731	12.743	28.221	1.0
2026-04-18 20:15:28.732	12.668	28.208	1.0
2026-04-18 20:15:29.732	12.509	28.222	1.0
2026-04-18 20:15:30.731	12.32	28.21	1.0
2026-04-18 20:15:31.731	12.183	28.245	1.0
2026-04-18 20:15:32.731	12.052	28.23	1.0
2026-04-18 20:15:33.732	11.912	28.253	1.0
2026-04-18 20:15:34.731	11.741	28.266	1.0
2026-04-18 20:15:35.730	11.638	28.27	1.0
2026-04-18 20:15:36.730	11.485	28.261	1.0
2026-04-18 20:15:37.731	11.359	28.283	1.0
2026-04-18 20:15:38.732	11.197	28.286	1.0
2026-04-18 20:15:39.730	11.06	28.289	1.0
2026-04-18 20:15:40.731	11.012	28.259	1.0
2026-04-18 20:15:41.731	10.82	28.273	1.0
2026-04-18 20:15:42.731	10.736	28.275	1.0
2026-04-18 20:15:43.732	10.714	28.274	1.0
2026-04-18 20:15:44.729	10.627	28.283	1.0
2026-04-18 20:15:45.730	10.544	28.289	1.0
2026-04-18 20:15:46.728	10.513	28.274	1.0
2026-04-18 20:15:47.730	10.555	28.309	1.0
2026-04-18 20:15:48.732	10.526	28.29	1.0
2026-04-18 20:15:49.730	10.498	28.316	1.0
2026-04-18 20:15:50.731	10.488	28.306	1.0
2026-04-18 20:15:51.731	10.562	28.293	1.0
2026-04-18 20:15:52.731	10.659	28.28	1.0
2026-04-18 20:15:53.732	10.633	28.29	1.0
2026-04-18 20:15:54.729	10.744	28.312	1.0
2026-04-18 20:15:55.731	10.822	28.298	1.0
2026-04-18 20:15:56.731	10.943	28.317	1.0
2026-04-18 20:15:57.730	11.061	28.299	1.0
2026-04-18 20:15:58.732	11.221	28.297	1.0
2026-04-18 20:15:59.732	11.317	28.287	1.0
2026-04-18 20:16:00.731	11.445	28.289	1.0
2026-04-18 20:16:01.731	11.599	28.309	1.0
2026-04-18 20:16:02.732	11.679	28.309	1.0
2026-04-18 20:16:03.729	11.892	28.277	1.0
2026-04-18 20:16:04.729	12.019	28.295	1.0
2026-04-18 20:16:05.731	12.185	28.284	1.0
2026-04-18 20:16:06.731	12.285	28.286	1.0
2026-04-18 20:16:07.731	12.497	28.29	1.0
2026-04-18 20:16:08.728	12.584	28.282	1.0
2026-04-18 20:16:09.729	12.783	28.269	1.0
2026-04-18 20:16:10.729	12.917	28.26	1.0
2026-04-18 20:16:11.731	13.023	28.249	1.0
2026-04-18 20:16:12.731	13.138	28.244	1.0
2026-04-18 20:16:13.732	13.202	28.242	1.0
2026-04-18 20:16:14.728	13.316	28.242	1.0
2026-04-18 20:16:15.730	13.298	28.258	1.0
2026-04-18 20:16:16.731	13.407	28.24	1.0
2026-04-18 20:16:17.731	13.409	28.242	1.0
2026-04-18 20:16:18.728	13.439	28.236	1.0
2026-04-18 20:16:19.728	13.471	28.21	1.0
2026-04-18 20:16:20.727	13.488	28.218	1.0
2026-04-18 20:16:21.732	13.48	28.194	1.0
2026-04-18 20:16:22.727	13.465	28.201	1.0
2026-04-18 20:16:23.728	13.426	28.193	1.0
2026-04-18 20:16:24.727	13.383	28.19	1.0
2026-04-18 20:16:25.727	13.245	28.179	1.0
2026-04-18 20:16:26.728	13.207	28.184	1.0
2026-04-18 20:16:27.727	13.061	28.163	1.0
2026-04-18 20:16:28.727	12.984	28.157	1.0
2026-04-18 20:16:29.728	12.855	28.157	1.0
2026-04-18 20:16:30.732	12.79	28.137	1.0
2026-04-18 20:16:31.732	12.614	28.146	1.0
2026-04-18 20:16:32.729	12.454	28.113	1.0
2026-04-18 20:16:33.728	12.366	28.106	1.0
2026-04-18 20:16:34.732	12.182	28.108	1.0
2026-04-18 20:16:35.728	12.036	28.083	1.0
2026-04-18 20:16:36.728	11.855	28.079	1.0
2026-04-18 20:16:37.729	11.706	28.074	1.0
2026-04-18 20:16:38.727	11.619	28.08	1.0
2026-04-18 20:16:39.727	11.466	28.078	1.0
2026-04-18 20:16:40.727	11.327	28.063	1.0
2026-04-18 20:16:41.728	11.204	28.026	1.0
2026-04-18 20:16:42.728	11.044	28.017	1.0
2026-04-18 20:16:43.728	10.928	28.035	1.0
2026-04-18 20:16:44.728	10.874	28.025	1.0
2026-04-18 20:16:45.728	10.791	28.003	1.0
2026-04-18 20:16:46.732	10.697	27.983	1.0
2026-04-18 20:16:47.732	10.651	27.998	1.0
2026-04-18 20:16:48.728	10.578	27.963	1.0
2026-04-18 20:16:49.732	10.488	27.972	1.0
2026-04-18 20:16:50.731	10.524	27.944	1.0
2026-04-18 20:16:51.732	10.466	27.942	1.0
2026-04-18 20:16:52.727	10.465	27.936	1.0
2026-04-18 20:16:53.727	10.549	27.937	1.0
2026-04-18 20:16:54.728	10.616	27.94	1.0
2026-04-18 20:16:55.728	10.652	27.931	1.0
2026-04-18 20:16:56.728	10.691	27.928	1.0
2026-04-18 20:16:57.727	10.75	27.912	1.0
2026-04-18 20:16:58.728	10.842	27.888	1.0
2026-04-18 20:16:59.728	11.007	27.872	1.0
2026-04-18 20:17:00.729	11.04	27.89	1.0
2026-04-18 20:17:01.728	11.221	27.87	1.0
2026-04-18 20:17:02.729	11.323	27.872	1.0
2026-04-18 20:17:03.728	11.478	27.86	1.0
2026-04-18 20:17:04.729	11.655	27.851	1.0
2026-04-18 20:17:05.729	11.797	27.827	1.0
2026-04-18 20:17:06.729	11.913	27.819	1.0
2026-04-18 20:17:07.728	12.052	27.812	1.0
2026-04-18 20:17:08.728	12.222	27.796	1.0
2026-04-18 20:17:09.727	12.358	27.804	1.0
2026-04-18 20:17:10.729	12.469	27.785	1.0
2026-04-18 20:17:11.733	12.66	27.78	1.0
2026-04-18 20:17:12.729	12.766	27.788	1.0
2026-04-18 20:17:13.728	12.878	27.793	1.0
2026-04-18 20:17:14.729	12.967	27.758	1.0
2026-04-18 20:17:15.734	13.076	27.766	1.0
2026-04-18 20:17:16.730	13.162	27.769	1.0
2026-04-18 20:17:17.729	13.283	27.764	1.0
2026-04-18 20:17:18.728	13.354	27.746	1.0
2026-04-18 20:17:19.727	13.433	27.767	1.0
2026-04-18 20:17:20.727	13.469	27.762	1.0
2026-04-18 20:17:21.727	13.532	27.741	1.0
2026-04-18 20:17:22.728	13.479	27.75	1.0
2026-04-18 20:17:23.728	13.508	27.729	1.0
2026-04-18 20:17:24.727	13.515	27.734	1.0
2026-04-18 20:17:25.728	13.417	27.71	1.0
2026-04-18 20:17:26.727	13.429	27.715	1.0
2026-04-18 20:17:27.728	13.309	27.724	1.0
2026-04-18 20:17:28.727	13.236	27.719	1.0
2026-04-18 20:17:29.727	13.217	27.701	1.0
2026-04-18 20:17:30.728	13.095	27.71	1.0
2026-04-18 20:17:31.728	12.942	27.718	1.0
2026-04-18 20:17:32.728	12.829	27.688	1.0
2026-04-18 20:17:33.727	12.703	27.719	1.0
2026-04-18 20:17:34.728	12.568	27.686	1.0
2026-04-18 20:17:35.727	12.458	27.717	1.0
2026-04-18 20:17:36.728	12.274	27.71	1.0
2026-04-18 20:17:37.728	12.186	27.691	1.0
2026-04-18 20:17:38.728	11.979	27.7	1.0
2026-04-18 20:17:39.727	11.899	27.71	1.0
2026-04-18 20:17:40.727	11.74	27.686	1.0
2026-04-18 20:17:41.727	11.541	27.683	1.0
2026-04-18 20:17:42.728	11.415	27.713	1.0
2026-04-18 20:17:43.728	11.316	27.696	1.0
2026-04-18 20:17:44.727	11.159	27.712	1.0
2026-04-18 20:17:45.728	11.057	27.691	1.0
2026-04-18 20:17:46.728	10.946	27.708	1.0
2026-04-18 20:17:47.728	10.846	27.717	1.0
2026-04-18 20:17:48.728	10.744	27.715	1.0
2026-04-18 20:17:49.728	10.652	27.717	1.0
2026-04-18 20:17:50.733	10.598	27.734	1.0
2026-04-18 20:17:51.731	10.515	27.708	1.0
2026-04-18 20:17:52.732	10.474	27.731	1.0
2026-04-18 20:17:53.729	10.495	27.742	1.0
2026-04-18 20:17:54.730	10.504	27.729	1.0
2026-04-18 20:17:55.732	10.477	27.757	1.0
2026-04-18 20:17:56.732	10.52	27.748	1.0
2026-04-18 20:17:57.731	10.608	27.745	1.0
2026-04-18 20:17:58.727	10.623	27.74	1.0
2026-04-18 20:17:59.728	10.707	27.744	1.0
2026-04-18 20:18:00.728	10.819	27.743	1.0
2026-04-18 20:18:01.729	10.91	27.777	1.0
2026-04-18 20:18:02.732	10.958	27.754	1.0
2026-04-18 20:18:03.729	11.072	27.798	1.0
2026-04-18 20:18:04.728	11.222	27.793	1.0
2026-04-18 20:18:05.732	11.395	27.784	1.0
2026-04-18 20:18:06.732	11.514	27.808	1.0
2026-04-18 20:18:07.732	11.6	27.817	1.0
2026-04-18 20:18:08.732	11.729	27.826	1.0
2026-04-18 20:18:09.730	11.963	27.809	1.0
2026-04-18 20:18:10.732	12.12	27.82	1.0
2026-04-18 20:18:11.732	12.234	27.851	1.0
2026-04-18 20:18:12.732	12.352	27.837	1.0
2026-04-18 20:18:13.727	12.501	27.855	1.0
2026-04-18 20:18:14.728	12.637	27.844	1.0
2026-04-18 20:18:15.732	12.769	27.867	1.0
2026-04-18 20:18:16.732	12.886	27.862	1.0
2026-04-18 20:18:17.734	13.053	27.885	1.0
2026-04-18 20:18:18.727	13.167	27.879	1.0
2026-04-18 20:18:19.732	13.199	27.915	1.0
2026-04-18 20:18:20.732	13.318	27.905	1.0
2026-04-18 20:18:21.727	13.344	27.906	1.0
2026-04-18 20:18:22.727	13.464	27.914	1.0
2026-04-18 20:18:23.727	13.504	27.941	1.0
2026-04-18 20:18:24.731	13.476	27.958	1.0
2026-04-18 20:18:25.732	13.522	27.952	1.0
2026-04-18 20:18:26.732	13.507	27.96	1.0
2026-04-18 20:18:27.732	13.494	27.989	1.0
2026-04-18 20:18:28.727	13.403	27.988	1.0
2026-04-18 20:18:29.728	13.412	27.996	1.0
2026-04-18 20:18:30.732	13.335	27.997	1.0
2026-04-18 20:18:31.732	13.255	28.023	1.0
2026-04-18 20:18:32.732	13.209	28.001	1.0
2026-04-18 20:18:33.728	13.028	28.031	1.0
2026-04-18 20:18:34.728	12.973	28.035	1.0
2026-04-18 20:18:35.732	12.798	28.056	1.0
2026-04-18 20:18:36.732	12.688	28.06	1.0
2026-04-18 20:18:37.732	12.571	28.059	1.0
2026-04-18 20:18:38.729	12.473	28.05	1.0
2026-04-18 20:18:39.729	12.278	28.093	1.0
2026-04-18 20:18:40.732	12.102	28.093	1.0
2026-04-18 20:18:41.732	12.013	28.094	1.0
2026-04-18 20:18:42.732	11.8	28.105	1.0
2026-04-18 20:18:43.728	11.736	28.095	1.0
2026-04-18 20:18:44.729	11.536	28.136	1.0
2026-04-18 20:18:45.732	11.42	28.124	1.0
2026-04-18 20:18:46.732	11.241	28.135	1.0
2026-04-18 20:18:47.732	11.145	28.152	1.0
2026-04-18 20:18:48.727	10.982	28.156	1.0
2026-04-18 20:18:49.729	10.945	28.171	1.0
2026-04-18 20:18:50.732	10.775	28.17	1.0
2026-04-18 20:18:51.729	10.716	28.177	1.0
2026-04-18 20:18:52.732	10.678	28.177	1.0
2026-04-18 20:18:53.728	10.612	28.201	1.0
2026-04-18 20:18:54.732	10.541	28.191	1.0
2026-04-18 20:18:55.733	10.527	28.195	1.0
2026-04-18 20:18:56.732	10.472	28.202	1.0
2026-04-18 20:18:57.732	10.542	28.196	1.0
2026-04-18 20:18:58.729	10.533	28.224	1.0
2026-04-18 20:18:59.728	10.591	28.229	1.0
2026-04-18 20:19:00.732	10.553	28.241	1.0
2026-04-18 20:19:01.732	10.599	28.248	1.0
2026-04-18 20:19:02.732	10.756	28.244	1.0
2026-04-18 20:19:03.728	10.804	28.259	1.0
2026-04-18 20:19:04.729	10.933	28.247	1.0
2026-04-18 20:19:05.732	11.039	28.277	1.0
2026-04-18 20:19:06.732	11.119	28.245	1.0
2026-04-18 20:19:07.732	11.253	28.26	1.0
2026-04-18 20:19:08.727	11.417	28.261	1.0
2026-04-18 20:19:09.728	11.521	28.276	1.0
2026-04-18 20:19:10.732	11.684	28.272	1.0
2026-04-18 20:19:11.732	11.838	28.296	1.0
2026-04-18 20:19:12.732	11.956	28.3	1.0
2026-04-18 20:19:13.727	12.118	28.288	1.0
2026-04-18 20:19:14.728	12.275	28.309	1.0
2026-04-18 20:19:15.732	12.348	28.28	1.0
2026-04-18 20:19:16.732	12.499	28.279	1.0
2026-04-18 20:19:17.732	12.707	28.28	1.0
2026-04-18 20:19:18.732	12.795	28.314	1.0
2026-04-18 20:19:19.729	12.897	28.317	1.0
2026-04-18 20:19:20.732	13.067	28.306	1.0
2026-04-18 20:19:21.732	13.097	28.289	1.0
2026-04-18 20:19:22.732	13.258	28.32	1.0
2026-04-18 20:19:23.732	13.3	28.285	1.0
2026-04-18 20:19:24.728	13.337	28.312	1.0
2026-04-18 20:19:25.732	13.401	28.281	1.0
2026-04-18 20:19:26.732	13.478	28.284	1.0
2026-04-18 20:19:27.732	13.493	28.293	1.0
2026-04-18 20:19:28.728	13.546	28.29	1.0
2026-04-18 20:19:29.731	13.489	28.304	1.0
2026-04-18 20:19:30.732	13.456	28.305	1.0
2026-04-18 20:19:31.732	13.426	28.29	1.0
2026-04-18 20:19:32.732	13.342	28.271	1.0
2026-04-18 20:19:33.732	13.283	28.299	1.0
2026-04-18 20:19:34.728	13.281	28.283	1.0
2026-04-18 20:19:35.732	13.117	28.276	1.0
2026-04-18 20:19:36.732	13.067	28.28	1.0
2026-04-18 20:19:37.732	12.949	28.263	1.0
2026-04-18 20:19:38.729	12.775	28.278	1.0
2026-04-18 20:19:39.729	12.646	28.276	1.0
2026-04-18 20:19:40.733	12.572	28.279	1.0
2026-04-18 20:19:41.732	12.358	28.262	1.0
2026-04-18 20:19:42.732	12.259	28.257	1.0
2026-04-18 20:19:43.727	12.124	28.245	1.0
2026-04-18 20:19:44.731	11.944	28.223	1.0
2026-04-18 20:19:45.732	11.806	28.229	1.0
2026-04-18 20:19:46.732	11.702	28.227	1.0
2026-04-18 20:19:47.732	11.523	28.218	1.0
2026-04-18 20:19:48.728	11.372	28.215	1.0
2026-04-18 20:19:49.731	11.229	28.209	1.0
2026-04-18 20:19:50.732	11.165	28.192	1.0
2026-04-18 20:19:51.732	11.012	28.186	1.0
2026-04-18 20:19:52.732	10.922	28.2	1.0
2026-04-18 20:19:53.728	10.83	28.192	1.0
2026-04-18 20:19:54.732	10.709	28.19	1.0
2026-04-18 20:19:55.732	10.662	28.156	1.0
2026-04-18 20:19:56.732	10.635	28.168	1.0
2026-04-18 20:19:57.732	10.515	28.175	1.0
2026-04-18 20:19:58.727	10.55	28.155	1.0
2026-04-18 20:19:59.731	10.488	28.138	1.0
2026-04-18 20:20:00.732	10.518	28.126	1.0
2026-04-18 20:20:01.732	10.505	28.125	1.0
2026-04-18 20:20:02.732	10.582	28.111	1.0
2026-04-18 20:20:03.727	10.584	28.125	1.0
2026-04-18 20:20:04.731	10.652	28.113	1.0
2026-04-18 20:20:05.732	10.759	28.084	1.0
2026-04-18 20:20:06.732	10.768	28.077	1.0
2026-04-18 20:20:07.732	10.868	28.078	1.0
2026-04-18 20:20:08.732	11.009	28.068	1.0
2026-04-18 20:20:09.729	11.162	28.063	1.0
2026-04-18 20:20:10.732	11.241	28.035	1.0
2026-04-18 20:20:11.732	11.412	28.039	1.0
2026-04-18 20:20:12.732	11.579	28.025	1.0
2026-04-18 20:20:13.733	11.688	28.029	1.0
2026-04-18 20:20:14.732	11.859	28.009	1.0
2026-04-18 20:20:15.732	11.972	27.988	1.0
2026-04-18 20:20:16.732	12.132	28.008	1.0
2026-04-18 20:20:17.732	12.275	27.973	1.0
2026-04-18 20:20:18.727	12.378	27.969	1.0
2026-04-18 20:20:19.728	12.579	27.983	1.0
2026-04-18 20:20:20.732	12.673	27.941	1.0
2026-04-18 20:20:21.732	12.795	27.943	1.0
2026-04-18 20:20:22.732	12.949	27.951	1.0
2026-04-18 20:20:23.728	13.095	27.946	1.0
2026-04-18 20:20:24.729	13.189	27.906	1.0
2026-04-18 20:20:25.732	13.25	27.913	1.0
2026-04-18 20:20:26.732	13.307	27.892	1.0
2026-04-18 20:20:27.732	13.344	27.9	1.0
2026-04-18 20:20:28.727	13.389	27.876	1.0
2026-04-18 20:20:29.731	13.519	27.873	1.0
2026-04-18 20:20:30.732	13.53	27.874	1.0
2026-04-18 20:20:31.732	13.485	27.854	1.0
2026-04-18 20:20:32.732	13.47	27.855	1.0
2026-04-18 20:20:33.729	13.462	27.858	1.0
2026-04-18 20:20:34.728	13.437	27.847	1.0
2026-04-18 20:20:35.732	13.343	27.837	1.0
