timestamp,num_cells,num_beams,cell_size_m,blanking_distance_m,heading_deg,pitch_deg,roll_deg,temperature_c,salinity_psu,pressure_dbar,velocity_profile
2026-04-18 20:15:05.097,8,4,0.5,0.7,45.452,1.709,0.38,28.509,33.1,5.023,"0.655;0.293;-0.288;0.023;0.694;0.134;-0.173;0.007;0.73;0.056;-0.018;0.025;0.738;-0.085;0.065;0.04;0.686;-0.161;0.138;0.037;0.611;-0.212;0.199;0.033;0.513;-0.206;0.241;0.051;0.466;-0.232;0.236;0.067"
2026-04-18 20:15:06.100,8,4,0.5,0.7,45.601,1.777,0.365,28.512,33.1,5.03,"0.739;0.232;-0.237;0.018;0.76;0.084;-0.115;0.021;0.777;-0.026;0.009;0.022;0.74;-0.088;0.113;0.053;0.703;-0.182;0.152;0.041;0.627;-0.215;0.236;0.043;0.559;-0.242;0.268;0.059;0.427;-0.216;0.243;0.036"
2026-04-18 20:15:07.100,8,4,0.5,0.7,45.75,1.844,0.346,28.515,33.099,5.038,"0.772;0.157;-0.19;0.006;0.834;0.042;-0.054;0.046;0.815;-0.061;0.048;0.058;0.779;-0.13;0.182;0.035;0.693;-0.197;0.199;0.056;0.631;-0.243;0.236;0.052;0.523;-0.275;0.272;0.055;0.444;-0.238;0.277;0.035"
2026-04-18 20:15:08.100,8,4,0.5,0.7,45.897,1.909,0.323,28.518,33.099,5.045,"0.868;0.089;-0.07;0.036;0.819;-0.002;0.039;0.032;0.847;-0.122;0.142;0.06;0.796;-0.207;0.212;0.052;0.723;-0.241;0.247;0.044;0.644;-0.257;0.307;0.046;0.533;-0.303;0.265;0.048;0.46;-0.244;0.283;0.065"
2026-04-18 20:15:09.100,8,4,0.5,0.7,46.045,1.972,0.295,28.521,33.099,5.053,"0.906;0.05;-0.058;0.017;0.875;-0.096;0.1;0.032;0.823;-0.16;0.189;0.058;0.793;-0.245;0.232;0.055;0.681;-0.297;0.294;0.035;0.611;-0.278;0.303;0.063;0.544;-0.281;0.327;0.045;0.432;-0.313;0.283;0.025"
2026-04-18 20:15:10.100,8,4,0.5,0.7,46.191,2.032,0.264,28.524,33.099,5.06,"0.928;-0.04;0.056;0.048;0.908;-0.125;0.128;0.041;0.885;-0.24;0.198;0.051;0.802;-0.279;0.256;0.051;0.721;-0.323;0.295;0.061;0.589;-0.339;0.323;0.035;0.502;-0.33;0.347;0.057;0.39;-0.289;0.288;0.024"
2026-04-18 20:15:11.100,8,4,0.5,0.7,46.336,2.09,0.229,28.527,33.098,5.067,"0.94;-0.129;0.122;0.019;0.93;-0.17;0.19;0.027;0.858;-0.295;0.253;0.036;0.784;-0.344;0.311;0.054;0.704;-0.334;0.357;0.064;0.578;-0.325;0.38;0.032;0.508;-0.358;0.317;0.044;0.398;-0.315;0.327;0.027"
2026-04-18 20:15:12.100,8,4,0.5,0.7,46.48,2.145,0.19,28.53,33.098,5.075,"0.987;-0.181;0.175;0.046;0.927;-0.246;0.25;0.057;0.883;-0.298;0.319;0.043;0.792;-0.362;0.373;0.065;0.689;-0.351;0.362;0.057;0.562;-0.381;0.342;0.026;0.464;-0.339;0.37;0.043;0.368;-0.28;0.309;0.041"
2026-04-18 20:15:13.101,8,4,0.5,0.7,46.622,2.197,0.147,28.533,33.098,5.082,"1.016;-0.195;0.196;0.047;0.95;-0.275;0.28;0.033;0.886;-0.371;0.347;0.049;0.819;-0.407;0.394;0.067;0.702;-0.388;0.405;0.037;0.56;-0.416;0.362;0.051;0.473;-0.381;0.336;0.036;0.357;-0.318;0.337;0.01"
2026-04-18 20:15:14.100,8,4,0.5,0.7,46.764,2.245,0.101,28.536,33.097,5.09,"1.039;-0.286;0.278;0.063;0.971;-0.356;0.335;0.05;0.855;-0.397;0.411;0.061;0.801;-0.423;0.425;0.044;0.654;-0.44;0.417;0.046;0.526;-0.397;0.385;0.023;0.437;-0.345;0.379;0.016;0.298;-0.322;0.324;0.031"
