timestamp,depth,water_temp,quality_flag
2026-04-18 20:32:32.029,12.586,28.052,1.0
2026-04-18 20:32:33.029,12.755,28.053,1.0
2026-04-18 20:32:34.029,12.872,28.043,1.0
2026-04-18 20:32:35.029,12.939,28.07,1.0
2026-04-18 20:32:36.029,13.105,28.078,1.0
2026-04-18 20:32:37.029,13.198,28.07,1.0
2026-04-18 20:32:38.029,13.271,28.069,1.0
2026-04-18 20:32:39.028,13.301,28.111,1.0
2026-04-18 20:32:40.029,13.357,28.107,1.0
2026-04-18 20:32:41.028,13.491,28.103,1.0
2026-04-18 20:32:42.029,13.457,28.132,1.0
2026-04-18 20:32:43.028,13.475,28.146,1.0
2026-04-18 20:32:44.028,13.458,28.133,1.0
2026-04-18 20:32:45.029,13.536,28.148,1.0
2026-04-18 20:32:46.029,13.43,28.154,1.0
2026-04-18 20:32:47.027,13.4,28.179,1.0
2026-04-18 20:32:48.027,13.404,28.165,1.0
2026-04-18 20:32:49.027,13.305,28.183,1.0
2026-04-18 20:32:50.029,13.216,28.194,1.0
2026-04-18 20:32:51.029,13.103,28.177,1.0
2026-04-18 20:32:52.029,13.01,28.186,1.0
2026-04-18 20:32:53.029,12.946,28.186,1.0
2026-04-18 20:32:54.029,12.726,28.203,1.0
2026-04-18 20:32:55.029,12.686,28.203,1.0
2026-04-18 20:32:56.029,12.528,28.241,1.0
2026-04-18 20:32:57.028,12.323,28.245,1.0
2026-04-18 20:32:58.029,12.175,28.226,1.0
2026-04-18 20:32:59.028,12.098,28.23,1.0
2026-04-18 20:33:00.029,11.919,28.247,1.0
2026-04-18 20:33:01.029,11.743,28.269,1.0
2026-04-18 20:33:02.029,11.643,28.259,1.0
2026-04-18 20:33:03.029,11.499,28.253,1.0
2026-04-18 20:33:04.028,11.357,28.256,1.0
2026-04-18 20:33:05.029,11.252,28.266,1.0
2026-04-18 20:33:06.029,11.058,28.282,1.0
2026-04-18 20:33:07.029,10.966,28.284,1.0
2026-04-18 20:33:08.031,10.861,28.261,1.0
2026-04-18 20:33:09.029,10.76,28.283,1.0
2026-04-18 20:33:10.029,10.736,28.278,1.0
2026-04-18 20:33:11.029,10.636,28.289,1.0
2026-04-18 20:33:12.029,10.595,28.284,1.0
2026-04-18 20:33:13.028,10.509,28.288,1.0
2026-04-18 20:33:14.029,10.481,28.298,1.0
2026-04-18 20:33:15.029,10.496,28.31,1.0
2026-04-18 20:33:16.029,10.548,28.284,1.0
2026-04-18 20:33:17.029,10.492,28.307,1.0
2026-04-18 20:33:18.029,10.518,28.289,1.0
2026-04-18 20:33:19.029,10.651,28.315,1.0
2026-04-18 20:33:20.029,10.673,28.289,1.0
2026-04-18 20:33:21.029,10.734,28.304,1.0
2026-04-18 20:33:22.028,10.82,28.289,1.0
2026-04-18 20:33:23.028,10.968,28.315,1.0
2026-04-18 20:33:24.029,11.059,28.305,1.0
2026-04-18 20:33:25.028,11.13,28.315,1.0
2026-04-18 20:33:26.033,11.34,28.277,1.0
2026-04-18 20:33:27.029,11.423,28.292,1.0
2026-04-18 20:33:28.028,11.601,28.294,1.0
2026-04-18 20:33:29.030,11.699,28.3,1.0
2026-04-18 20:33:30.028,11.88,28.281,1.0
2026-04-18 20:33:31.029,12.047,28.299,1.0
2026-04-18 20:33:32.028,12.148,28.277,1.0
2026-04-18 20:33:33.029,12.332,28.27,1.0
2026-04-18 20:33:34.029,12.451,28.274,1.0
2026-04-18 20:33:35.029,12.639,28.277,1.0
2026-04-18 20:33:36.029,12.785,28.249,1.0
2026-04-18 20:33:37.029,12.881,28.274,1.0
2026-04-18 20:33:38.028,12.941,28.255,1.0
