[System]
Platform=SEANO USV
Start_Time=2026-04-18 20:32:29
Timezone=WIB

[Sensor]
Name=ADCP

[Columns]
Timestamp(WIB)	NumCells	NumBeams	CellSizeM	BlankingDistanceM	HeadingDeg	PitchDeg	RollDeg	TemperatureC	SalinityPSU	PressureDbar	VelocityProfile

[Data]
2026-04-18 20:32:31.971	8	4	0.5	0.7	45.599	1.776	0.366	28.512	33.1	5.03	0.719;0.242;-0.22;0.038;0.783;0.095;-0.092;0.033;0.787;-0.013;0.029;0.045;0.727;-0.122;0.136;0.036;0.659;-0.15;0.162;0.065;0.619;-0.201;0.194;0.045;0.551;-0.261;0.238;0.042;0.435;-0.266;0.256;0.031
2026-04-18 20:32:32.971	8	4	0.5	0.7	45.748	1.843	0.346	28.515	33.099	5.037	0.771;0.145;-0.166;0.041;0.802;0.024;-0.046;0.029;0.806;-0.06;0.087;0.03;0.774;-0.135;0.185;0.031;0.701;-0.206;0.235;0.035;0.616;-0.249;0.227;0.056;0.531;-0.27;0.276;0.032;0.465;-0.241;0.251;0.029
2026-04-18 20:32:33.970	8	4	0.5	0.7	45.895	1.908	0.323	28.518	33.099	5.045	0.845;0.099;-0.094;0.027;0.849;-0.03;0.032;0.03;0.837;-0.102;0.145;0.054;0.764;-0.179;0.223;0.056;0.679;-0.233;0.267;0.032;0.61;-0.297;0.259;0.033;0.51;-0.298;0.296;0.049;0.432;-0.277;0.259;0.055
2026-04-18 20:32:34.970	8	4	0.5	0.7	46.043	1.971	0.296	28.521	33.099	5.052	0.881;0.037;-0.034;0.027;0.898;-0.082;0.099;0.054;0.815;-0.174;0.196;0.058;0.798;-0.224;0.227;0.04;0.709;-0.281;0.293;0.058;0.612;-0.311;0.303;0.05;0.506;-0.282;0.328;0.029;0.44;-0.308;0.271;0.061
2026-04-18 20:32:35.971	8	4	0.5	0.7	46.189	2.031	0.264	28.524	33.099	5.06	0.929;-0.046;0.039;0.028;0.887;-0.12;0.12;0.047;0.871;-0.245;0.252;0.032;0.776;-0.267;0.27;0.056;0.727;-0.294;0.348;0.063;0.625;-0.336;0.357;0.031;0.503;-0.312;0.316;0.026;0.38;-0.269;0.321;0.033
2026-04-18 20:32:36.970	8	4	0.5	0.7	46.334	2.089	0.229	28.527	33.098	5.067	0.964;-0.083;0.079;0.056;0.925;-0.189;0.199;0.057;0.9;-0.269;0.248;0.04;0.771;-0.322;0.306;0.052;0.692;-0.343;0.338;0.062;0.618;-0.374;0.356;0.048;0.479;-0.327;0.357;0.063;0.393;-0.313;0.325;0.055
2026-04-18 20:32:37.969	8	4	0.5	0.7	46.478	2.144	0.19	28.53	33.098	5.075	1.008;-0.186;0.154;0.05;0.922;-0.255;0.228;0.057;0.876;-0.341;0.294;0.064;0.787;-0.37;0.337;0.041;0.715;-0.38;0.351;0.043;0.561;-0.349;0.371;0.062;0.481;-0.331;0.355;0.04;0.353;-0.311;0.29;0.025
2026-04-18 20:32:38.970	8	4	0.5	0.7	46.621	2.196	0.148	28.533	33.098	5.082	1.003;-0.242;0.212;0.06;0.931;-0.305;0.331;0.063;0.897;-0.369;0.35;0.031;0.766;-0.363;0.401;0.068;0.693;-0.413;0.42;0.029;0.583;-0.399;0.358;0.063;0.438;-0.35;0.341;0.034;0.339;-0.336;0.286;0.041
2026-04-18 20:32:39.971	8	4	0.5	0.7	46.762	2.245	0.102	28.536	33.097	5.09	1.003;-0.28;0.301;0.046;0.993;-0.341;0.327;0.068;0.864;-0.422;0.414;0.068;0.787;-0.419;0.429;0.063;0.637;-0.423;0.442;0.037;0.546;-0.397;0.385;0.043;0.459;-0.347;0.386;0.041;0.318;-0.313;0.298;0.019
2026-04-18 20:32:40.971	8	4	0.5	0.7	46.901	2.29	0.053	28.539	33.097	5.097	1.047;-0.353;0.307;0.032;0.976;-0.397;0.368;0.059;0.874;-0.412;0.434;0.047;0.761;-0.445;0.448;0.034;0.626;-0.415;0.441;0.029;0.532;-0.394;0.391;0.022;0.379;-0.374;0.347;0.043;0.284;-0.289;0.312;0.03
2026-04-18 20:32:41.970	8	4	0.5	0.7	47.039	2.331	0.001	28.542	33.096	5.104	1.06;-0.384;0.373;0.033;0.981;-0.452;0.449;0.057;0.855;-0.448;0.464;0.031;0.745;-0.487;0.462;0.055;0.618;-0.462;0.443;0.046;0.476;-0.431;0.433;0.047;0.398;-0.368;0.35;0.045;0.277;-0.287;0.296;0.027
2026-04-18 20:32:42.970	8	4	0.5	0.7	47.175	2.367	-0.054	28.545	33.096	5.112	1.065;-0.448;0.463;0.066;0.935;-0.467;0.493;0.035;0.834;-0.466;0.513;0.066;0.721;-0.48;0.469;0.029;0.571;-0.447;0.445;0.026;0.476;-0.419;0.441;0.016;0.321;-0.388;0.378;0.03;0.219;-0.339;0.31;0.001
2026-04-18 20:32:43.971	8	4	0.5	0.7	47.309	2.4	-0.112	28.548	33.095	5.119	1.081;-0.481;0.48;0.053;0.949;-0.493;0.503;0.039;0.839;-0.537;0.51;0.06;0.716;-0.519;0.522;0.051;0.556;-0.482;0.465;0.017;0.448;-0.4;0.406;0.018;0.289;-0.364;0.366;0.016;0.234;-0.332;0.309;-0.003
2026-04-18 20:32:44.970	8	4	0.5	0.7	47.441	2.428	-0.172	28.551	33.094	5.126	1.042;-0.543;0.533;0.034;0.912;-0.52;0.534;0.046;0.778;-0.536;0.514;0.052;0.661;-0.519;0.534;0.024;0.524;-0.508;0.462;0.031;0.4;-0.414;0.426;0.028;0.269;-0.338;0.346;-0.005;0.2;-0.273;0.283;-0.001
2026-04-18 20:32:45.971	8	4	0.5	0.7	47.571	2.452	-0.235	28.554	33.094	5.133	1.04;-0.553;0.536;0.03;0.932;-0.569;0.573;0.054;0.795;-0.579;0.588;0.035;0.636;-0.526;0.514;0.052;0.506;-0.492;0.495;0.026;0.357;-0.419;0.409;0.02;0.235;-0.369;0.366;-0.006;0.134;-0.265;0.267;0.011
2026-04-18 20:32:46.968	8	4	0.5	0.7	47.698	2.471	-0.299	28.557	33.093	5.141	1.002;-0.619;0.613;0.042;0.864;-0.574;0.564;0.026;0.757;-0.579;0.571;0.041;0.589;-0.557;0.56;0.045;0.432;-0.474;0.479;0.028;0.311;-0.441;0.421;0.028;0.188;-0.363;0.351;0.017;0.084;-0.3;0.253;-0.016
2026-04-18 20:32:47.967	8	4	0.5	0.7	47.823	2.485	-0.365	28.56	33.092	5.148	0.988;-0.598;0.617;0.037;0.845;-0.59;0.636;0.051;0.698;-0.583;0.608;0.021;0.531;-0.563;0.563;0.035;0.418;-0.454;0.462;0.031;0.252;-0.438;0.416;-0.012;0.15;-0.348;0.362;-0.013;0.046;-0.276;0.239;0.003
2026-04-18 20:32:48.968	8	4	0.5	0.7	47.946	2.495	-0.433	28.563	33.091	5.155	0.918;-0.639;0.654;0.034;0.817;-0.64;0.614;0.018;0.656;-0.603;0.56;0.024;0.479;-0.511;0.504;0.01;0.34;-0.457;0.5;0.016;0.225;-0.415;0.404;0.007;0.089;-0.342;0.317;-0.006;0.057;-0.26;0.275;-0.022
2026-04-18 20:32:49.970	8	4	0.5	0.7	48.066	2.5	-0.502	28.565	33.09	5.162	0.903;-0.679;0.668;0.046;0.758;-0.656;0.639;0.043;0.603;-0.579;0.585;0.007;0.464;-0.5;0.501;0.001;0.322;-0.446;0.478;0.014;0.19;-0.398;0.406;-0.02;0.079;-0.334;0.324;-0.005;-0.034;-0.265;0.246;-0.013
2026-04-18 20:32:50.970	8	4	0.5	0.7	48.183	2.499	-0.573	28.568	33.09	5.169	0.892;-0.655;0.664;0.02;0.691;-0.663;0.656;0.042;0.517;-0.588;0.56;0.028;0.38;-0.542;0.55;0.009;0.24;-0.443;0.428;0.021;0.109;-0.393;0.38;0.004;0.003;-0.296;0.318;-0.028;-0.034;-0.191;0.248;-0.009
2026-04-18 20:32:51.970	8	4	0.5	0.7	48.297	2.494	-0.644	28.571	33.089	5.176	0.811;-0.701;0.665;0.025;0.66;-0.657;0.655;0.04;0.519;-0.566;0.558;0.01;0.332;-0.5;0.525;0.021;0.179;-0.435;0.44;0.015;0.058;-0.346;0.373;0.001;-0.017;-0.255;0.299;-0.018;-0.113;-0.203;0.217;-0.025
2026-04-18 20:32:52.970	8	4	0.5	0.7	48.408	2.484	-0.715	28.574	33.088	5.183	0.772;-0.72;0.718;0.019;0.564;-0.618;0.615;0.006;0.424;-0.583;0.579;0.014;0.303;-0.491;0.473;-0.004;0.166;-0.427;0.426;-0.0;0.041;-0.354;0.335;-0.031;-0.057;-0.243;0.28;-0.046;-0.146;-0.158;0.2;-0.048
2026-04-18 20:32:53.970	8	4	0.5	0.7	48.517	2.469	-0.787	28.577	33.087	5.19	0.71;-0.713;0.712;0.032;0.549;-0.644;0.612;0.032;0.348;-0.579;0.552;0.022;0.222;-0.497;0.507;-0.016;0.108;-0.371;0.368;0.006;-0.016;-0.343;0.312;-0.003;-0.085;-0.217;0.233;-0.036;-0.132;-0.146;0.162;-0.053
2026-04-18 20:32:54.971	8	4	0.5	0.7	48.622	2.449	-0.859	28.58	33.086	5.197	0.63;-0.666;0.712;0.006;0.464;-0.612;0.625;0.005;0.279;-0.524;0.521;0.003;0.164;-0.454;0.467;-0.026;0.041;-0.364;0.396;-0.028;-0.092;-0.294;0.272;-0.03;-0.175;-0.223;0.222;-0.039;-0.188;-0.173;0.174;-0.04
2026-04-18 20:32:55.970	8	4	0.5	0.7	48.723	2.425	-0.931	28.583	33.085	5.204	0.574;-0.66;0.667;0.031;0.38;-0.581;0.618;0.005;0.233;-0.511;0.494;0.011;0.102;-0.444;0.456;-0.03;-0.029;-0.361;0.325;-0.013;-0.136;-0.277;0.253;-0.042;-0.177;-0.22;0.212;-0.047;-0.21;-0.156;0.122;-0.046
2026-04-18 20:32:56.971	8	4	0.5	0.7	48.822	2.396	-1.002	28.586	33.084	5.211	0.484;-0.64;0.647;0.01;0.324;-0.576;0.605;0.006;0.174;-0.53;0.531;-0.013;0.016;-0.419;0.439;-0.01;-0.112;-0.348;0.354;-0.017;-0.163;-0.231;0.264;-0.045;-0.252;-0.176;0.194;-0.042;-0.294;-0.125;0.087;-0.061
2026-04-18 20:32:57.969	8	4	0.5	0.7	48.917	2.363	-1.073	28.589	33.083	5.217	0.417;-0.66;0.632;0.024;0.252;-0.596;0.553;0.016;0.068;-0.494;0.487;-0.014;-0.054;-0.402;0.399;-0.028;-0.151;-0.272;0.325;-0.03;-0.212;-0.197;0.216;-0.037;-0.251;-0.13;0.156;-0.059;-0.316;-0.056;0.073;-0.038
2026-04-18 20:32:58.970	8	4	0.5	0.7	49.008	2.326	-1.142	28.592	33.081	5.224	0.35;-0.611;0.637;-0.012;0.158;-0.537;0.541;0.003;0.053;-0.462;0.457;-0.013;-0.083;-0.342;0.35;-0.009;-0.216;-0.296;0.246;-0.024;-0.284;-0.213;0.178;-0.038;-0.316;-0.103;0.126;-0.026;-0.334;-0.042;0.038;-0.059
2026-04-18 20:32:59.970	8	4	0.5	0.7	49.096	2.284	-1.211	28.594	33.08	5.231	0.292;-0.621;0.622;-0.007;0.1;-0.515;0.539;-0.025;-0.023;-0.391;0.414;-0.008;-0.174;-0.319;0.314;-0.034;-0.288;-0.222;0.241;-0.047;-0.305;-0.143;0.183;-0.053;-0.378;-0.094;0.096;-0.038;-0.344;-0.045;0.023;-0.05
2026-04-18 20:33:00.970	8	4	0.5	0.7	49.18	2.239	-1.278	28.597	33.079	5.238	0.211;-0.61;0.612;-0.002;0.005;-0.503;0.474;-0.012;-0.137;-0.415;0.418;-0.042;-0.245;-0.272;0.275;-0.017;-0.307;-0.2;0.219;-0.039;-0.348;-0.165;0.123;-0.044;-0.423;-0.064;0.063;-0.044;-0.405;-0.006;0.03;-0.038
2026-04-18 20:33:01.968	8	4	0.5	0.7	49.261	2.19	-1.343	28.6	33.078	5.244	0.072;-0.524;0.575;-0.028;-0.053;-0.429;0.43;-0.037;-0.208;-0.366;0.352;-0.035;-0.29;-0.26;0.243;-0.04;-0.387;-0.181;0.166;-0.061;-0.438;-0.131;0.078;-0.06;-0.409;-0.029;0.031;-0.061;-0.427;-0.021;0.01;-0.048
2026-04-18 20:33:02.971	8	4	0.5	0.7	49.337	2.138	-1.406	28.603	33.076	5.251	0.009;-0.517;0.504;-0.017;-0.147;-0.41;0.438;-0.025;-0.244;-0.335;0.338;-0.034;-0.348;-0.222;0.227;-0.023;-0.427;-0.165;0.152;-0.058;-0.477;-0.069;0.055;-0.056;-0.459;-0.036;0.048;-0.065;-0.419;0.018;-0.028;-0.053
2026-04-18 20:33:03.971	8	4	0.5	0.7	49.41	2.082	-1.467	28.606	33.075	5.257	-0.067;-0.485;0.502;-0.026;-0.21;-0.365;0.365;-0.016;-0.342;-0.303;0.292;-0.055;-0.446;-0.224;0.176;-0.044;-0.453;-0.129;0.134;-0.058;-0.531;-0.032;0.069;-0.056;-0.523;-0.03;-0.024;-0.056;-0.494;0.011;-0.017;-0.049
2026-04-18 20:33:04.969	8	4	0.5	0.7	49.479	2.024	-1.526	28.608	33.074	5.263	-0.169;-0.428;0.445;-0.034;-0.314;-0.326;0.347;-0.027;-0.391;-0.262;0.235;-0.039;-0.469;-0.17;0.135;-0.032;-0.521;-0.103;0.095;-0.037;-0.516;-0.024;0.034;-0.046;-0.547;0.015;-0.026;-0.037;-0.502;0.074;-0.029;-0.045
2026-04-18 20:33:05.970	8	4	0.5	0.7	49.543	1.963	-1.582	28.611	33.072	5.27	-0.25;-0.412;0.377;-0.02;-0.384;-0.32;0.295;-0.053;-0.479;-0.217;0.209;-0.046;-0.565;-0.11;0.15;-0.039;-0.6;-0.078;0.067;-0.062;-0.578;0.002;0.0;-0.065;-0.544;0.069;-0.047;-0.048;-0.493;0.081;-0.061;-0.042
2026-04-18 20:33:06.970	8	4	0.5	0.7	49.604	1.9	-1.635	28.614	33.071	5.276	-0.347;-0.357;0.377;-0.025;-0.428;-0.287;0.24;-0.022;-0.56;-0.166;0.162;-0.052;-0.574;-0.072;0.098;-0.049;-0.605;-0.049;0.021;-0.068;-0.623;0.046;-0.003;-0.042;-0.568;0.049;-0.071;-0.061;-0.551;0.073;-0.104;-0.028
2026-04-18 20:33:07.968	8	4	0.5	0.7	49.66	1.835	-1.685	28.617	33.07	5.282	-0.409;-0.336;0.345;-0.057;-0.505;-0.211;0.228;-0.024;-0.579;-0.111;0.109;-0.059;-0.661;-0.075;0.084;-0.042;-0.674;-0.009;0.001;-0.061;-0.649;0.024;-0.038;-0.036;-0.615;0.105;-0.073;-0.063;-0.559;0.066;-0.125;-0.03
2026-04-18 20:33:08.971	8	4	0.5	0.7	49.713	1.768	-1.732	28.62	33.068	5.288	-0.495;-0.264;0.252;-0.055;-0.572;-0.174;0.175;-0.064;-0.695;-0.113;0.111;-0.065;-0.72;-0.04;0.049;-0.053;-0.672;0.011;-0.041;-0.066;-0.647;0.072;-0.103;-0.036;-0.624;0.128;-0.079;-0.049;-0.545;0.105;-0.116;-0.023
2026-04-18 20:33:09.970	8	4	0.5	0.7	49.761	1.7	-1.776	28.622	33.067	5.295	-0.607;-0.231;0.262;-0.058;-0.659;-0.116;0.138;-0.061;-0.717;-0.078;0.035;-0.05;-0.74;-0.001;-0.023;-0.046;-0.733;0.057;-0.041;-0.053;-0.713;0.12;-0.074;-0.057;-0.61;0.119;-0.108;-0.032;-0.529;0.122;-0.116;-0.031
2026-04-18 20:33:10.970	8	4	0.5	0.7	49.804	1.631	-1.816	28.625	33.065	5.301	-0.655;-0.204;0.159;-0.045;-0.739;-0.086;0.091;-0.04;-0.768;-0.015;0.046;-0.047;-0.772;0.058;-0.068;-0.039;-0.782;0.069;-0.08;-0.053;-0.731;0.14;-0.137;-0.025;-0.631;0.158;-0.154;-0.018;-0.574;0.145;-0.114;-0.041
2026-04-18 20:33:11.971	8	4	0.5	0.7	49.844	1.561	-1.852	28.628	33.064	5.307	-0.727;-0.116;0.158;-0.029;-0.786;-0.041;0.074;-0.039;-0.808;-0.001;-0.001;-0.033;-0.818;0.046;-0.05;-0.041;-0.808;0.1;-0.089;-0.05;-0.735;0.11;-0.107;-0.027;-0.636;0.122;-0.162;-0.034;-0.532;0.154;-0.144;-0.018
2026-04-18 20:33:12.970	8	4	0.5	0.7	49.879	1.491	-1.885	28.63	33.062	5.312	-0.822;-0.098;0.098;-0.068;-0.837;-0.014;0.027;-0.065;-0.845;0.049;-0.021;-0.067;-0.837;0.125;-0.097;-0.043;-0.804;0.158;-0.122;-0.037;-0.753;0.133;-0.126;-0.044;-0.64;0.161;-0.147;-0.034;-0.571;0.159;-0.153;-0.025
2026-04-18 20:33:13.970	8	4	0.5	0.7	49.909	1.422	-1.914	28.633	33.061	5.318	-0.882;-0.073;0.067;-0.032;-0.893;0.019;-0.052;-0.068;-0.906;0.087;-0.063;-0.037;-0.905;0.113;-0.13;-0.031;-0.823;0.175;-0.149;-0.035;-0.754;0.19;-0.153;-0.012;-0.652;0.194;-0.191;-0.03;-0.564;0.133;-0.154;0.001
2026-04-18 20:33:14.970	8	4	0.5	0.7	49.936	1.352	-1.939	28.636	33.059	5.324	-0.941;0.013;0.015;-0.06;-0.98;0.06;-0.049;-0.063;-0.952;0.133;-0.125;-0.043;-0.906;0.166;-0.152;-0.042;-0.821;0.199;-0.178;-0.042;-0.746;0.19;-0.166;-0.038;-0.664;0.204;-0.162;-0.038;-0.55;0.136;-0.131;-0.021
2026-04-18 20:33:15.970	8	4	0.5	0.7	49.957	1.283	-1.959	28.639	33.057	5.33	-1.005;0.014;-0.041;-0.039;-1.021;0.068;-0.114;-0.065;-0.972;0.172;-0.157;-0.055;-0.947;0.197;-0.196;-0.024;-0.847;0.17;-0.21;-0.027;-0.781;0.196;-0.169;-0.043;-0.641;0.203;-0.21;-0.02;-0.556;0.157;-0.192;-0.02
